Date,Track,Race Name,Race,Market,Selection,Number,Horse,RP,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,Value,,
1/01/2024,Canterbury,R7 1200m Listed,7,222976025,64342687,10,King Of Hastings,18.37,0,11.54,1,2.95,-0.032218531,,
1/01/2024,Canterbury,R8 1100m Hcap,8,222976033,1388232,5,Tamaroa,14.02,0,17.5,0,4.26,0.014183819,,
1/01/2024,Canterbury,R8 1100m Hcap,8,222976033,150303,2,Chartwell,8.97,0,10.5,1,3.2,0.016244625,,
1/01/2024,Canterbury,R8 1100m Hcap,8,222976033,42138822,7,Northumbria,24.05,0,15.52,0,5.6,-0.022852948,,
1/01/2024,Canterbury,R8 1100m Hcap,8,222976033,56644679,8,Shezanalister,8.71,1,6.74,1,2.52,-0.03355739,,
1/01/2024,Canterbury,R8 1100m Hcap,8,222976033,64084402,3,Global Empire,9.25,0,7.2,0,2.36,-0.030780781,,
1/01/2024,Canterbury,R8 1100m Hcap,8,222976033,64205887,11,Fire Star,4.57,0,4.6,1,2.3,0.001427076,,
1/01/2024,Canterbury,R8 1100m Hcap,8,222976033,64342688,9,Deceive,14.97,0,9.31,0,2.95,-0.040611118,,
1/01/2024,Canterbury,R8 1100m Hcap,8,222976033,64342690,13,To The Extreme,7.04,0,6.15,0,2.43,-0.020556171,,
1/01/2024,Canterbury,R8 1100m Hcap,8,222976033,64342694,17,Tarabeau,13.36,0,35.37,0,9.76,0.046577752,,
1/01/2024,Canterbury,R8 1100m Hcap,8,222976033,64342695,18,Star Diesel,20.01,0,24.57,0,6.5,0.009274972,,
1/01/2024,Flemington,R1 1100m Hcap,1,222975912,1236965,10,Coriolis,8.1,0,7.7,0,2.28,-0.00641334,,
1/01/2024,Flemington,R1 1100m Hcap,1,222975912,2446568,6,Larkham,49.07,0,71.93,0,12,0.006476645,,
1/01/2024,Flemington,R1 1100m Hcap,1,222975912,38687860,5,Daily Bugle,15.88,0,15.11,0,3.35,-0.003209045,,
1/01/2024,Flemington,R1 1100m Hcap,1,222975912,42201546,3,Magnum Bullet,32.59,0,12.32,0,2.8,-0.050484572,,
1/01/2024,Flemington,R1 1100m Hcap,1,222975912,64343036,1,Midtown Boss,2.31,1,2.26,1,1.3,-0.009577443,,
1/01/2024,Flemington,R1 1100m Hcap,1,222975912,64343037,2,Lulu Darling,43.71,0,36,0,6.48,-0.004899718,,
1/01/2024,Flemington,R1 1100m Hcap,1,222975912,64343038,4,Mornington Glory,4.65,0,4.36,1,1.5,-0.014304035,,
1/01/2024,Flemington,R1 1100m Hcap,1,222975912,64343040,8,Cavallo Rampante,10.92,0,24.89,1,4.33,0.051398314,,
1/01/2024,Flemington,R2 1400m 3yo,2,222975920,2939706,7,Mont Saint Michel,24.45,0,25.79,0,6.2,0.002125077,,
1/01/2024,Flemington,R2 1400m 3yo,2,222975920,3698611,1,Nation State,9.3,0,17,0,3.93,0.048703352,,
1/01/2024,Flemington,R2 1400m 3yo,2,222975920,465699,8,Raymonds Reward,25.66,0,17.77,0,4.31,-0.017303459,,
1/01/2024,Flemington,R2 1400m 3yo,2,222975920,51936069,4,Altruist,12.61,0,9.87,0,2.8,-0.022014981,,
1/01/2024,Flemington,R2 1400m 3yo,2,222975920,62098130,6,Loose On Gin,21.99,0,36.67,0,7,0.018204968,,
1/01/2024,Flemington,R2 1400m 3yo,2,222975920,64343043,2,Carrazana,2.97,0,4.71,0,1.86,0.124386112,,
1/01/2024,Flemington,R2 1400m 3yo,2,222975920,64343044,3,Ginger N Pink,4.38,0,3.14,1,1.45,-0.090160835,,
1/01/2024,Flemington,R2 1400m 3yo,2,222975920,64343045,5,High Security,25.66,0,17.34,1,3.6,-0.018698966,,
1/01/2024,Flemington,R2 1400m 3yo,2,222975920,64343046,9,Krementz,11.95,1,8.2,1,2.63,-0.038269211,,
1/01/2024,Flemington,R3 1600m Hcap,3,222975928,43857702,9,Mr Trafficanti,8.44,0,6.74,0,2.27,-0.02988454,,
1/01/2024,Flemington,R3 1600m Hcap,3,222975928,54974241,3,Kings Taj,6.8,0,7.8,0,3.58,0.018853695,,
1/01/2024,Flemington,R3 1600m Hcap,3,222975928,55165273,5,Nursery Chime,12.56,0,23.58,1,5.19,0.037209013,,
1/01/2024,Flemington,R3 1600m Hcap,3,222975928,59917704,12,Princess Nefertiti,32.16,0,19.5,0,4.7,-0.020187524,,
1/01/2024,Flemington,R3 1600m Hcap,3,222975928,60264756,1,Magnupur,4.87,1,6.7,1,2.39,0.056085078,,
1/01/2024,Flemington,R3 1600m Hcap,3,222975928,63824231,4,Aperitivo,7.28,0,5.93,0,2.26,-0.031271427,,
1/01/2024,Flemington,R3 1600m Hcap,3,222975928,64343047,2,Podente,13.58,0,17.24,0,4.57,0.015633062,,
1/01/2024,Flemington,R3 1600m Hcap,3,222975928,64343048,8,Master Right,12.65,0,7.97,0,2.75,-0.046419131,,
1/01/2024,Flemington,R3 1600m Hcap,3,222975928,64343049,10,Remuda,14.33,0,13.3,0,4.1,-0.005404299,,
1/01/2024,Flemington,R3 1600m Hcap,3,222975928,64343050,11,The Claimant,17.03,0,12.92,1,4,-0.018679475,,
1/01/2024,Flemington,R4 1700m Hcap,4,222975936,40879205,6,Swindon Lass,104.49,0,114.71,0,18.24,0.000852658,,
1/01/2024,Flemington,R4 1700m Hcap,4,222975936,41601407,11,Toropeak,20.94,0,16.23,0,5.36,-0.013858803,,
1/01/2024,Flemington,R4 1700m Hcap,4,222975936,48872295,7,Born Hustler,18.05,0,24.32,0,6.99,0.014283241,,
1/01/2024,Flemington,R4 1700m Hcap,4,222975936,49977680,14,Luna Diva,54.47,0,47.13,0,10.48,-0.002859178,,
1/01/2024,Flemington,R4 1700m Hcap,4,222975936,50835857,12,Think Im Famous,12.48,0,8.08,0,2.67,-0.043634171,,
1/01/2024,Flemington,R4 1700m Hcap,4,222975936,5285607,9,Uniquely,20.81,0,30,0,9.4,0.014720487,,
1/01/2024,Flemington,R4 1700m Hcap,4,222975936,55534118,13,Daiya,14.51,0,14.92,0,4.51,0.001893859,,
1/01/2024,Flemington,R4 1700m Hcap,4,222975936,58813928,8,Greta Moon,5.48,1,5.6,1,2,0.003910323,,
1/01/2024,Flemington,R4 1700m Hcap,4,222975936,60735137,10,Aria Electra,5.57,0,5.27,1,2.09,-0.010220107,,
1/01/2024,Flemington,R4 1700m Hcap,4,222975936,64343051,2,Mi Rock Aly,13,0,24.35,0,6.6,0.035855315,,
1/01/2024,Flemington,R4 1700m Hcap,4,222975936,64343052,3,Hard Squeeze,7.25,0,7.3,0,2.38,0.000944733,,
1/01/2024,Flemington,R4 1700m Hcap,4,222975936,64343053,5,Starianne,10.53,0,11,1,2.84,0.004057671,,
1/01/2024,Flemington,R5 1800m Hcap,5,222975944,1375365,14,Star Vega,6.68,0,12.24,0,3.9,0.068001252,,
1/01/2024,Flemington,R5 1800m Hcap,5,222975944,13777898,9,Aramco,12.19,0,11.55,0,4.03,-0.004545632,,
1/01/2024,Flemington,R5 1800m Hcap,5,222975944,28276397,3,Hasseltoff,22.13,0,19.38,0,5.09,-0.006412059,,
1/01/2024,Flemington,R5 1800m Hcap,5,222975944,33024957,13,Token Spirit,101.3,0,197.61,0,33.51,0.004811196,,
1/01/2024,Flemington,R5 1800m Hcap,5,222975944,33288929,4,Oceans Of Stanima,37.51,0,55.38,0,13,0.008602497,,
1/01/2024,Flemington,R5 1800m Hcap,5,222975944,42098303,2,Vasmee,7.54,0,4.82,0,1.83,-0.074842885,,
1/01/2024,Flemington,R5 1800m Hcap,5,222975944,43035115,8,Texas Tea,5.71,0,5.32,1,2.19,-0.012838576,,
1/01/2024,Flemington,R5 1800m Hcap,5,222975944,49145019,12,My Brothers Keeper,15.77,0,10.5,0,3.5,-0.031826554,,
1/01/2024,Flemington,R5 1800m Hcap,5,222975944,55206287,7,Oceans Above,8.07,0,7.8,1,2.9,-0.004289391,,
1/01/2024,Flemington,R5 1800m Hcap,5,222975944,64343054,1,Martial Eagle,30.5,0,37.15,0,10,0.005868985,,
1/01/2024,Flemington,R5 1800m Hcap,5,222975944,64343055,5,Whisky On The Hill,19.91,0,15.57,0,4.8,-0.014000059,,
1/01/2024,Flemington,R5 1800m Hcap,5,222975944,64343057,10,Dublin Journal,9.22,1,11.5,1,3.08,0.021503348,,
1/01/2024,Flemington,R6 2800m Listed,6,222975952,21813008,1,Amade,14.08,0,15.42,1,4.16,0.006171884,,
1/01/2024,Flemington,R6 2800m Listed,6,222975952,40447089,4,Herman Hesse,15.18,,,,,,,
1/01/2024,Flemington,R6 2800m Listed,6,222975952,41921236,11,Long Arm,186,0,74.59,0,13.52,-0.008030279,,
1/01/2024,Flemington,R6 2800m Listed,6,222975952,43692514,5,Port Philip,63.52,0,85.91,0,13.4,0.004102985,,
1/01/2024,Flemington,R6 2800m Listed,6,222975952,44063115,6,Ruling,4.57,0,3.79,0,1.5,-0.045033862,,
1/01/2024,Flemington,R6 2800m Listed,6,222975952,4841629,2,Regal Power,9.13,0,17.67,0,4.08,0.05293593,,
1/01/2024,Flemington,R6 2800m Listed,6,222975952,50528420,12,Zegalo,85.47,0,150.7,0,18.63,0.005064312,,
1/01/2024,Flemington,R6 2800m Listed,6,222975952,53447186,7,Team Captain,65.42,0,57.27,0,9.05,-0.002175304,,
1/01/2024,Flemington,R6 2800m Listed,6,222975952,64343058,8,Glentaneous,3.46,1,2.88,1,1.39,-0.058204881,,
1/01/2024,Flemington,R6 2800m Listed,6,222975952,64343059,9,Im A Dirty Rascal,8.5,0,6.37,0,1.96,-0.039338812,,
1/01/2024,Flemington,R6 2800m Listed,6,222975952,64343060,10,Grand Pierro,31.35,0,30.55,1,5.47,-0.000835298,,
1/01/2024,Flemington,R6 2800m Listed,6,222975952,712980,3,Swords Drawn,20.82,0,27.35,0,5.78,0.011467668,,
1/01/2024,Flemington,R7 1400m Listed,7,222975960,11036821,6,Morvada,16.34,0,18.56,0,4.95,0.0073202,,
1/01/2024,Flemington,R7 1400m Listed,7,222975960,2246656,7,Validated,11.03,0,19.46,0,4.51,0.03927437,,
1/01/2024,Flemington,R7 1400m Listed,7,222975960,2522495,13,Who Dares,11.63,0,8.4,1,2.78,-0.033063096,,
1/01/2024,Flemington,R7 1400m Listed,7,222975960,27365785,1,Not An Option,12.32,1,14.88,1,4.2,0.01396453,,
1/01/2024,Flemington,R7 1400m Listed,7,222975960,36621872,9,Mr Exclusive,60.3,0,32,0,6,-0.014666252,,
1/01/2024,Flemington,R7 1400m Listed,7,222975960,41133899,2,Crosshaven,12.38,0,13.04,0,3.65,0.004088328,,
1/01/2024,Flemington,R7 1400m Listed,7,222975960,42010912,3,Unusual Culture,4.38,0,4.01,0,1.63,-0.021066056,,
1/01/2024,Flemington,R7 1400m Listed,7,222975960,42209038,4,Pascero,5.43,0,5.07,0,1.76,-0.013076596,,
1/01/2024,Flemington,R7 1400m Listed,7,222975960,44185911,5,Struck By,6.68,0,6.89,1,2.6,0.004562718,,
1/01/2024,Flemington,R7 1400m Listed,7,222975960,56289358,10,The Maggstar,62.75,0,221.01,0,32.09,0.011411573,,
1/01/2024,Flemington,R7 1400m Listed,7,222975960,57113832,12,Villa Seventynine,182.17,0,260,0,24.29,0.001643224,,
1/01/2024,Flemington,R8 1400m Hcap,8,222975968,1048037,4,Desperado,15.36,0,18.32,0,5.25,0.010519014,,
1/01/2024,Flemington,R8 1400m Hcap,8,222975968,17567771,5,Helix,6.36,0,8.32,1,2.5,0.037040397,,
1/01/2024,Flemington,R8 1400m Hcap,8,222975968,39436857,1,Gracias Amigo,22.01,0,45.35,0,10.5,0.023383177,,
1/01/2024,Flemington,R8 1400m Hcap,8,222975968,49683819,3,Tasman Park,10.16,0,6.83,0,2.18,-0.047987687,,
1/01/2024,Flemington,R8 1400m Hcap,8,222975968,53486978,6,Le Ferrari,14.57,0,17.5,0,3.9,0.011491323,,
1/01/2024,Flemington,R8 1400m Hcap,8,222975968,64343061,8,Call Him Iggy,4.29,0,3.75,0,1.64,-0.033566434,,
1/01/2024,Flemington,R8 1400m Hcap,8,222975968,64343062,12,Serenaur,63.03,0,73.75,0,12.65,0.002306139,,
1/01/2024,Flemington,R8 1400m Hcap,8,222975968,64343063,13,El Soleado,12.47,0,11.97,1,2.88,-0.003349727,,
1/01/2024,Flemington,R8 1400m Hcap,8,222975968,666162,2,Bel Air,4.24,1,3.98,1,1.56,-0.015407225,,
1/01/2024,Inverell,R1 1050m Mdn,1,223036990,41921558,13,Star Diamond,27.26,0,34.89,0,3.69,0.008022278,,
1/01/2024,Inverell,R1 1050m Mdn,1,223036990,53486707,11,Wet And Windy,23.16,0,32.77,0,3.8,0.012662177,,
1/01/2024,Inverell,R1 1050m Mdn,1,223036990,61894870,6,Tiny Emperor,84.64,,,,,,,
1/01/2024,Inverell,R1 1050m Mdn,1,223036990,64342594,1,Alertado,31.37,0,178.45,0,12.52,0.026273779,,
1/01/2024,Inverell,R1 1050m Mdn,1,223036990,64342595,2,Blazed Prince,10.56,0,5.6,0,1.58,-0.083874459,,
1/01/2024,Inverell,R1 1050m Mdn,1,223036990,64342596,4,Northern Boogie,21.7,0,48.67,1,5.32,0.025536411,,
1/01/2024,Inverell,R1 1050m Mdn,1,223036990,64342597,5,Spirit Of Saintly,19.85,0,37.01,0,6.57,0.023358109,,
1/01/2024,Inverell,R1 1050m Mdn,1,223036990,64342598,7,Evasive Nature,1.66,1,1.32,1,1.09,-0.155166119,,
1/01/2024,Inverell,R1 1050m Mdn,1,223036990,64342599,8,Fast Artist,15.57,0,23.43,0,3.14,0.021545751,,
1/01/2024,Inverell,R1 1050m Mdn,1,223036990,64342601,10,Crafty Krumpet,78.52,0,56.71,0,9.55,-0.004897966,,
1/01/2024,Inverell,R1 1050m Mdn,1,223036990,64342603,14,Lesgo Don,165.25,0,160,1,11.56,-0.000198563,,
1/01/2024,Inverell,R2 1400m Mdn,2,223036995,53751243,15,Reach For The Moon,40.75,0,38,0,8,-0.001775912,,
1/01/2024,Inverell,R2 1400m Mdn,2,223036995,60816343,2,Wanda River,6.43,0,5.7,0,1.78,-0.019917601,,
1/01/2024,Inverell,R2 1400m Mdn,2,223036995,64342604,1,Friars Destiny,6.43,0,10.5,0,2.36,0.0602829,,
1/01/2024,Inverell,R2 1400m Mdn,2,223036995,64342607,5,Too Many Stars,2.08,1,2.09,1,1.25,0.002300331,,
1/01/2024,Inverell,R2 1400m Mdn,2,223036995,64342608,7,Charlie Bali,32.25,0,14.55,0,4.2,-0.03772077,,
1/01/2024,Inverell,R2 1400m Mdn,2,223036995,64342609,8,Dance Off,22.23,0,29.53,1,5.2,0.011120388,,
1/01/2024,Inverell,R2 1400m Mdn,2,223036995,64342610,10,Master Tyler,187.33,0,170,0,26,-0.00054418,,
1/01/2024,Inverell,R2 1400m Mdn,2,223036995,64342611,12,Nikolai,95.94,0,48,0,8.07,-0.010410152,,
1/01/2024,Inverell,R2 1400m Mdn,2,223036995,64342612,13,Prince Carlos,18.85,0,43.76,0,6.25,0.030198478,,
1/01/2024,Inverell,R2 1400m Mdn,2,223036995,64342613,14,Utopian Spirit,35.51,0,12.59,1,3.55,-0.051267036,,
1/01/2024,Inverell,R2 1400m Mdn,2,223036995,64342614,16,Point Form,187.33,0,380,0,48,0.002706594,,
1/01/2024,Inverell,R2 1400m Mdn,2,223036995,64342617,19,Saloon Girl,189.65,0,349.48,0,34,0.002411477,,
1/01/2024,Inverell,R3 1050m Hcap,3,223037000,16747115,10,Slice of Heaven,35.14,0,12.65,0,3.91,-0.050593785,,
1/01/2024,Inverell,R3 1050m Hcap,3,223037000,20386827,5,Indian Thunder,16.96,0,12.82,0,3.86,-0.019040856,,
1/01/2024,Inverell,R3 1050m Hcap,3,223037000,21151270,6,Olimba,9.63,1,16.19,1,5.06,0.042075637,,
1/01/2024,Inverell,R3 1050m Hcap,3,223037000,27346342,3,Amazingly,22.62,0,33.06,0,7.37,0.013960631,,
1/01/2024,Inverell,R3 1050m Hcap,3,223037000,3941717,2,Kings Gold,6.6,0,5.62,1,2.26,-0.026420792,,
1/01/2024,Inverell,R3 1050m Hcap,3,223037000,40786018,14,Vertical,18.74,0,20,0,5.99,0.003361793,,
1/01/2024,Inverell,R3 1050m Hcap,3,223037000,48290697,9,The Affirmative,5.81,0,4.95,1,1.75,-0.029903162,,
1/01/2024,Inverell,R3 1050m Hcap,3,223037000,54173927,16,Rocky Ride,8.62,0,8.52,0,3.12,-0.001361611,,
1/01/2024,Inverell,R3 1050m Hcap,3,223037000,58407178,8,Wedding Tent,6.16,0,5.24,0,2.31,-0.028502032,,
1/01/2024,Inverell,R3 1050m Hcap,3,223037000,58844479,17,Full Dosage,169.25,0,266.67,0,40.7,0.002158466,,
1/01/2024,Inverell,R3 1050m Hcap,3,223037000,64342618,11,Chandon Star,32.86,,,,,,,
1/01/2024,Inverell,R3 1050m Hcap,3,223037000,64342620,15,Ballet Pride,13.75,0,25.71,0,4.84,0.033831901,,
1/01/2024,Inverell,R4 1600m Hcap,4,223037005,22649026,7,Lady Cornelia,29.83,0,28.59,1,6.6,-0.001453966,,
1/01/2024,Inverell,R4 1600m Hcap,4,223037005,24619429,8,Flying Banjo,13.41,0,7.8,0,2.62,-0.053633913,,
1/01/2024,Inverell,R4 1600m Hcap,4,223037005,31814312,2,China Grove,9.11,0,14.07,0,3.95,0.038696279,,
1/01/2024,Inverell,R4 1600m Hcap,4,223037005,42279353,3,Come On Eileen,6.08,0,5.76,1,2.04,-0.009137427,,
1/01/2024,Inverell,R4 1600m Hcap,4,223037005,51935950,1,Spoke To Rajiv,86.33,0,75,0,11.64,-0.001749875,,
1/01/2024,Inverell,R4 1600m Hcap,4,223037005,62177466,9,Flash Zariz,4.72,1,3.55,1,1.7,-0.069825734,,
1/01/2024,Inverell,R4 1600m Hcap,4,223037005,62660037,5,Sacred Girl,9.37,0,8,0,2.16,-0.018276414,,
1/01/2024,Inverell,R4 1600m Hcap,4,223037005,64342621,6,Leica Model,3.48,0,4.32,0,1.73,0.05587484,,
1/01/2024,Inverell,R5 1400m CL1,5,223037010,39679211,2,Hallowed Son,9.41,0,26,1,4.7,0.067808387,,
1/01/2024,Inverell,R5 1400m CL1,5,223037010,42208948,12,Thrifty,204.31,0,190,0,19.19,-0.000368635,,
1/01/2024,Inverell,R5 1400m CL1,5,223037010,50853223,9,Zoucan Toucan,52.19,0,52.79,0,9.4,0.000217777,,
1/01/2024,Inverell,R5 1400m CL1,5,223037010,51311912,7,Glencoe Pearl,32.32,0,41.98,0,6.6,0.007119727,,
1/01/2024,Inverell,R5 1400m CL1,5,223037010,53183951,11,Salt And Pepper,17.55,0,14,0,3.25,-0.014448514,,
1/01/2024,Inverell,R5 1400m CL1,5,223037010,55244202,4,Super Duck,2.5,0,2.33,0,1.28,-0.029184549,,
1/01/2024,Inverell,R5 1400m CL1,5,223037010,55533430,13,Full Of Flavour,206.63,0,366.47,0,46,0.002110832,,
1/01/2024,Inverell,R5 1400m CL1,5,223037010,57148312,3,Extreme Merger,5.33,0,4.11,1,1.44,-0.055691742,,
1/01/2024,Inverell,R5 1400m CL1,5,223037010,61630803,8,Ransoming,28.52,0,37.81,0,6,0.008615084,,
1/01/2024,Inverell,R5 1400m CL1,5,223037010,64342623,5,Awaygoesthebunny,6.48,1,8,1,2,0.029320988,,
1/01/2024,Inverell,R6 1050m Hcap,6,223037015,36685351,9,Voulait,8.43,0,7.8,0,2.4,-0.009581166,,
1/01/2024,Inverell,R6 1050m Hcap,6,223037015,42333506,7,Hiraishin,16.07,0,23.3,0,6.4,0.019309299,,
1/01/2024,Inverell,R6 1050m Hcap,6,223037015,42878753,8,Blue Sky Moon,10.65,0,10.79,0,2.94,0.001218308,,
1/01/2024,Inverell,R6 1050m Hcap,6,223037015,4820351,4,Small Town,3.62,0,3.25,0,1.56,-0.031449214,,
1/01/2024,Inverell,R6 1050m Hcap,6,223037015,58600623,5,Another Spirit,6.82,1,8.44,1,2.7,0.028144154,,
1/01/2024,Inverell,R6 1050m Hcap,6,223037015,62393998,6,Bottom Bar,7.55,0,5.37,1,2.18,-0.053769408,,
1/01/2024,Inverell,R6 1050m Hcap,6,223037015,64342625,2,Timely Bel,7.34,0,7.19,1,2.12,-0.002842276,,
1/01/2024,Inverell,R6 1050m Hcap,6,223037015,712026,10,Sir Donald,29.54,0,55,0,9.97,0.015670585,,
1/01/2024,Inverell,R7 1400m Cup,7,223037020,16883865,9,Zaidin,13.29,0,18,1,4.1,0.019688989,,
1/01/2024,Inverell,R7 1400m Cup,7,223037020,19858363,14,Abb Roy,180.83,0,114.22,0,15.65,-0.003224978,,
1/01/2024,Inverell,R7 1400m Cup,7,223037020,27944637,4,Red Beryl,15.07,0,16.7,0,3.7,0.006476761,,
1/01/2024,Inverell,R7 1400m Cup,7,223037020,2988156,12,Ringside,41.96,0,62.19,0,9.32,0.007752466,,
1/01/2024,Inverell,R7 1400m Cup,7,223037020,38779288,6,Little Prophet,17.66,0,12.12,0,3.45,-0.025883109,,
1/01/2024,Inverell,R7 1400m Cup,7,223037020,39466070,2,Office Jim,2.57,0,2.56,1,1.35,-0.001519942,,
1/01/2024,Inverell,R7 1400m Cup,7,223037020,41145196,5,Cassia Lane,12.64,1,7,1,2.56,-0.063743219,,
1/01/2024,Inverell,R7 1400m Cup,7,223037020,42859944,7,Crystal Chief,5.19,0,4.98,0,2.1,-0.008124985,,
1/01/2024,Inverell,R7 1400m Cup,7,223037020,48638309,13,Knickpoint,192.11,0,319.56,0,42,0.002076048,,
1/01/2024,Inverell,R7 1400m Cup,7,223037020,605742,8,Smoke Bomb,14,0,17.1,0,4.6,0.012949039,,
1/01/2024,Inverell,R7 1400m Cup,7,223037020,64342627,11,Kalahari Heart,28.75,0,31.63,0,7.4,0.003167054,,
1/01/2024,Inverell,R8 1200m CL3,8,223037025,13427362,12,Grenado,176.94,0,104.89,0,16,-0.003882164,,
1/01/2024,Inverell,R8 1200m CL3,8,223037025,30466395,7,Sapphire Step,28.68,0,70,0,11.77,0.020581789,,
1/01/2024,Inverell,R8 1200m CL3,8,223037025,38765164,6,Poets Performer,19.83,0,14.61,0,4.42,-0.018017626,,
1/01/2024,Inverell,R8 1200m CL3,8,223037025,39208394,9,Koondeeman,17.88,0,15.15,1,3.98,-0.010078189,,
1/01/2024,Inverell,R8 1200m CL3,8,223037025,45919318,4,Tarbena,18.56,0,59.07,0,15,0.036950243,,
1/01/2024,Inverell,R8 1200m CL3,8,223037025,47241143,13,Far Too Tempting,176.94,0,327.09,0,55,0.002594371,,
1/01/2024,Inverell,R8 1200m CL3,8,223037025,47441411,15,Hes Spoken,178.96,0,457.76,0,152.38,0.00340329,,
1/01/2024,Inverell,R8 1200m CL3,8,223037025,47462355,5,Pull The Tail,4.39,0,3.4,1,1.8,-0.066327214,,
1/01/2024,Inverell,R8 1200m CL3,8,223037025,51476488,8,Albanjo,7.09,0,7.35,0,2.18,0.004989302,,
1/01/2024,Inverell,R8 1200m CL3,8,223037025,53913575,14,Loca,17.75,0,34,0,8.53,0.026926263,,
1/01/2024,Inverell,R8 1200m CL3,8,223037025,56357763,1,Iobject,6.51,0,9.8,0,2.65,0.051569015,,
1/01/2024,Inverell,R8 1200m CL3,8,223037025,59186675,16,Fighting Sheriff,174.21,0,431.47,0,151.26,0.00342254,,
1/01/2024,Inverell,R8 1200m CL3,8,223037025,61371212,10,Skates On,10.18,0,13.57,0,4.27,0.02453986,,
1/01/2024,Inverell,R8 1200m CL3,8,223037025,62869289,2,Wiggles,9.51,1,5.8,1,2.1,-0.067261322,,
1/01/2024,Longford,R1 1800m Mdn,1,223040527,46862085,4,Falcula,9.73,0,6.2,0,1.94,-0.0585154,,
1/01/2024,Longford,R1 1800m Mdn,1,223040527,51295078,6,Lyrical Nanoha,136.55,0,110,0,14.5,-0.001767584,,
1/01/2024,Longford,R1 1800m Mdn,1,223040527,51809601,2,King Kurt,5,1,5.45,1,1.82,0.016513761,,
1/01/2024,Longford,R1 1800m Mdn,1,223040527,61522429,5,Gonna Be My Girl,55.47,0,60,0,9,0.001361096,,
1/01/2024,Longford,R1 1800m Mdn,1,223040527,64367219,1,Geegees Royal Duke,5.03,0,3.29,1,1.48,-0.105144211,,
1/01/2024,Longford,R1 1800m Mdn,1,223040527,64367220,3,Rocheaux,5.45,0,22.34,0,4.58,0.138723481,,
1/01/2024,Longford,R1 1800m Mdn,1,223040527,64367221,7,The Tazwegian,5.36,0,5.86,1,2.04,0.0159187,,
1/01/2024,Longford,R1 1800m Mdn,1,223040527,64367222,8,Rather Tough,9.7,0,9.19,0,2.76,-0.005721145,,
1/01/2024,Longford,R2 1400m Mdn,2,223040533,414571,1,Puma,2.99,1,2.32,1,1.23,-0.096586322,,
1/01/2024,Longford,R2 1400m Mdn,2,223040533,62097591,7,Phere The Girls,14.85,0,16.89,0,3.21,0.008133436,,
1/01/2024,Longford,R2 1400m Mdn,2,223040533,63084072,10,Outerthisworld,65.62,0,270,1,23,0.011535553,,
1/01/2024,Longford,R2 1400m Mdn,2,223040533,64367223,2,The Astronaut,63.77,0,120,0,12.54,0.007348022,,
1/01/2024,Longford,R2 1400m Mdn,2,223040533,64367224,4,Lululand,8.92,0,26.22,0,4.5,0.073968798,,
1/01/2024,Longford,R2 1400m Mdn,2,223040533,64367225,5,Pinandi,4.6,0,4.61,0,1.56,0.000471565,,
1/01/2024,Longford,R2 1400m Mdn,2,223040533,64367226,8,Wednesdays Boss,7.12,0,6,1,1.84,-0.026217228,,
1/01/2024,Longford,R2 1400m Mdn,2,223040533,9406724,9,Ponsford,10.26,0,14.5,0,3.1,0.02850037,,
1/01/2024,Longford,R3 1400m Hcap,3,223040539,12247541,2,Willby Rules,15,0,30,0,5.97,0.033333333,,
1/01/2024,Longford,R3 1400m Hcap,3,223040539,1228420,3,Eagle Street,10.45,0,28.58,0,5.95,0.060704277,,
1/01/2024,Longford,R3 1400m Hcap,3,223040539,2238092,1,Jeremiah,6.11,0,6.99,1,2.43,0.020604605,,
1/01/2024,Longford,R3 1400m Hcap,3,223040539,38534746,9,Amancaya,8.59,0,8.2,1,2.45,-0.005536784,,
1/01/2024,Longford,R3 1400m Hcap,3,223040539,40041003,8,Gee Gee Goldenlass,8.07,0,6.89,0,2.34,-0.021222144,,
1/01/2024,Longford,R3 1400m Hcap,3,223040539,40940234,6,Wanes Quest,8.49,0,4.18,0,1.85,-0.12144882,,
1/01/2024,Longford,R3 1400m Hcap,3,223040539,5268247,4,Im Back,8.18,0,10.08,0,2.87,0.02304304,,
1/01/2024,Longford,R3 1400m Hcap,3,223040539,64367230,7,Cheeky Word,5.17,1,6.6,1,1.96,0.041908446,,
1/01/2024,Longford,R4 2400m Hcap,4,223040545,35728717,8,Renascence,28.44,0,54.93,0,9.8,0.016956756,,
1/01/2024,Longford,R4 2400m Hcap,4,223040545,36010325,5,Captain Morgan,11.51,1,14,1,3.3,0.015452402,,
1/01/2024,Longford,R4 2400m Hcap,4,223040545,40688022,4,Kay Oh Ell,4.56,0,4.44,0,1.67,-0.00592698,,
1/01/2024,Longford,R4 2400m Hcap,4,223040545,40940237,1,Chi Mazel,10.11,0,16.5,1,4.08,0.038305908,,
1/01/2024,Longford,R4 2400m Hcap,4,223040545,42412984,7,Indigo Girls,4.57,0,3.08,1,1.36,-0.105856944,,
1/01/2024,Longford,R4 2400m Hcap,4,223040545,45368005,3,Doonican,5.41,0,4.76,0,1.62,-0.02524115,,
1/01/2024,Longford,R4 2400m Hcap,4,223040545,53913359,2,Sunset Gun,6.4,0,9.2,0,2.56,0.047554348,,
1/01/2024,Longford,R5 800m Hcap,5,223040551,36834040,3,Thunberg,5.3,0,4.8,1,1.79,-0.019654088,,
