Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,  Bsp  ,   Tipster_Profit   ,   Back_Profit   ,   Lay_Profit   
2/11/2024,Harness,TAS,Hobart,Jamie Cockshutt,235383775,55572105,BACK,FALSE,Rated Price:  | Stake: 1 Units,3. Rock The Tableau ,0, $4.50 ,-$1.00 ,-$1.00 , $0.27 
2/11/2024,Harness,TAS,Hobart,Jamie Cockshutt,235383774,39085681,BACK,FALSE,Rated Price:  | Stake: 2 Units,1. No Nukes Skipper ,1, $3.35 , $4.37 , $4.37 ,-$2.00 
2/11/2024,Harness,TAS,Hobart,Jamie Cockshutt,235383784,60453585,BACK,TRUE,Rated Price:  | Stake: 3 Units,4. Miss Papenhuyzen ,1, $2.48 , $4.13 , $4.13 ,-$3.00 
2/11/2024,Harness,TAS,Hobart,Jamie Cockshutt,235383788,48291253,BACK,FALSE,Rated Price:  | Stake: 2 Units,1. Yareckon Im Sweet,1, $2.26 , $2.34 , $2.34 ,-$2.00 
2/11/2024,Harness,TAS,Hobart,Jamie Cockshutt,235383780,75357852,BACK,TRUE,Rated Price:  | Stake: 3 Units,1. Okanui Beach ,1, $1.57 , $1.59 , $1.59 ,-$3.00 
2/11/2024,Harness,TAS,Hobart,Jamie Cockshutt,235383782,75676800,BACK,FALSE,Rated Price:  | Stake: 5 Units,5. Kingman ,1, $1.16 , $0.74 , $0.74 ,-$5.00 
2/11/2024,Harness,TAS,Hobart,Jamie Cockshutt,235383776,70602332,BACK,FALSE,Rated Price:  | Stake: 5 Units,1. Waterfront ,1, $1.11 , $0.51 , $0.51 ,-$5.00 
2/11/2024,Greyhounds,WA,Mandurah,Jaycin Campbell,235384278,63297446,BACK,FALSE,Rated Price: 1.5 | Stake: 4 Units,5. Molotov Boy,0, $1.42 ,-$4.00 ,-$4.00 , $8.86 
2/11/2024,Greyhounds,WA,Mandurah,Jaycin Campbell,235384283,66366410,LAY,TRUE,Rated Price: 5 | Stake: 2 Units,1. Shy Emoji,0, $2.84 , $1.01 ,-$2.00 , $1.01 
2/11/2024,Greyhounds,WA,Mandurah,Jaycin Campbell,235384268,75676406,BACK,FALSE,Rated Price: 2 | Stake: 3 Units,3. Rigatoni Monelli,1, $1.89 , $2.48 , $2.48 ,-$3.00 
2/11/2024,Greyhounds,WA,Mandurah,Jaycin Campbell,235384298,67504321,BACK,TRUE,Rated Price: 1.5 | Stake: 4 Units,4. Bala Ace,1, $1.77 , $2.86 , $2.86 ,-$4.00 
2/11/2024,Harness,VIC,Melton,Brett & Darren Carroll,235383703,35803708,BACK,TRUE,Rated Price: 2.4 | Stake: 2 Units,6. Kendys Butterfly,0, $3.20 ,-$2.00 ,-$2.00 , $0.85 
2/11/2024,Thoroughbred,SA,Morphettville,Lachlan Mosley,235297681,63859101,BACK,FALSE,Rated Price:  | Stake: 2 Units,11. Sharendipity,0, $3.84 ,-$2.00 ,-$2.00 , $0.65 
2/11/2024,Thoroughbred,SA,Morphettville,Lachlan Mosley,235297709,73991429,BACK,FALSE,Rated Price:  | Stake: 1 Units,13. Aztec Dancer ,0, $4.70 ,-$1.00 ,-$1.00 , $0.25 
2/11/2024,Thoroughbred,SA,Morphettville,Lachlan Mosley,235297636,75717675,BACK,TRUE,Rated Price:  | Stake: 3 Units,2. Dolcemente ,1, $2.80 , $5.02 , $5.02 ,-$3.00 
2/11/2024,Thoroughbred,SA,Morphettville,Lachlan Mosley,235297655,37995554,BACK,FALSE,Rated Price:  | Stake: 1 Units,5. Hasseltoff,1, $1.76 , $0.71 , $0.71 ,-$1.00 
2/11/2024,Thoroughbred,NSW,Newcastle,Joshua Ingram,235339945,75355130,BACK,FALSE,Rated Price:  | Stake: 1 Units,9. Aroha Stone,0, $2.16 ,-$1.00 ,-$1.00 , $0.80 
2/11/2024,Thoroughbred,NSW,Newcastle,Joshua Ingram,235339964,48843784,BACK,FALSE,Rated Price:  | Stake: 2 Units,2. Dreamdeel,1, $4.54 , $6.37 , $6.37 ,-$2.00 
2/11/2024,Thoroughbred,NSW,Newcastle,Joshua Ingram,235339949,75758082,LAY,FALSE,Rated Price:  | Stake: 1 Units,4. Aces In Bloom,0, $2.78 , $0.51 ,-$1.00 , $0.51 
2/11/2024,Thoroughbred,NSW,Newcastle,Joshua Ingram,235339934,75758060,BACK,TRUE,Rated Price:  | Stake: 3 Units,2. Private Harry,1, $1.61 , $1.65 , $1.65 ,-$3.00 
2/11/2024,Harness,WA,Northam,Scott Hill,235383756,75720379,BACK,TRUE,Rated Price: 1.8 | Stake: 3 Units,4. The First Cut,0, $2.32 ,-$3.00 ,-$3.00 , $2.11 
2/11/2024,Harness,WA,Northam,Scott Hill,235383758,70180937,BACK,FALSE,Rated Price: 2.5 | Stake: 2 Units,8. Ripper View,0, $15.19 ,-$2.00 ,-$2.00 , $0.13 
2/11/2024,Harness,WA,Northam,Scott Hill,235383764,72892161,BACK,FALSE,Rated Price: 4 | Stake: 1 Units,4. Rocknroll Sloy,0, $11.00 ,-$1.00 ,-$1.00 , $0.09 
2/11/2024,Harness,WA,Northam,Scott Hill,235383766,1469694,BACK,FALSE,Rated Price: 6 | Stake: 1 Units,6. Barbados,0, $18.60 ,-$1.00 ,-$1.00 , $0.05 
2/11/2024,Harness,WA,Northam,Scott Hill,235383770,74561140,LAY,FALSE,Rated Price: 3 | Stake: 2 Units,3. Christophano,0, $8.88 , $0.24 ,-$2.00 , $0.24 
2/11/2024,Thoroughbred,NSW,Rosehill,Mitch Lewis,235292115,49807377,BACK,FALSE,Rated Price: 5 | Stake: 1 Units,3. Tristate,1, $7.65 , $5.99 , $5.99 ,-$1.00 
2/11/2024,Thoroughbred,NSW,Rosehill,Mitch Lewis,235292088,74572075,BACK,TRUE,Rated Price: 3 | Stake: 2 Units,5. Ambassadorial,0, $4.00 ,-$2.00 ,-$2.00 , $0.62 
2/11/2024,Thoroughbred,NSW,Rosehill,Mitch Lewis,235225607,75673618,BACK,FALSE,Rated Price: 3.5 | Stake: 2 Units,19. Ascoli Piceno,0, $3.40 ,-$2.00 ,-$2.00 , $0.78 
2/11/2024,Thoroughbred,NSW,Rosehill,Mitch Lewis,235292151,56606377,LAY,TRUE,Rated Price: 8.5 | Stake: 1 Units,1. Battleton,1, $7.20 ,-$1.00 , $5.77 ,-$1.00 
2/11/2024,Thoroughbred,NSW,Rosehill,Mitch Lewis,235292143,27933753,BACK,FALSE,Rated Price: 6.5 | Stake: 1 Units,2. Nonconformist,0, $3.13 ,-$1.00 ,-$1.00 , $0.44 
2/11/2024,Greyhounds,NSW,Wentworth Park,Joe Lannutti,235394086,67821780,LAY,FALSE,Rated Price: 2.5 | Stake: 1 Units,4. Zipping Chaplin,1, $2.68 ,-$1.00 , $1.56 ,-$1.00 
2/11/2024,Greyhounds,NSW,Wentworth Park,Joe Lannutti,235394076,6709402,LAY,TRUE,Rated Price: 6 | Stake: 2 Units,1. Peacock,0, $5.64 , $0.40 ,-$2.00 , $0.40 
2/11/2024,Greyhounds,NSW,Wentworth Park,Joe Lannutti,235394046,75673836,BACK,TRUE,Rated Price: 1.8 | Stake: 3 Units,1. Cunningham,1, $1.68 , $1.90 , $1.90 ,-$3.00 
2/11/2024,Greyhounds,NSW,Wentworth Park,Joe Lannutti,235394081,75673849,BACK,TRUE,Rated Price: 1.8 | Stake: 3 Units,6. Power And Glory,1, $1.52 , $1.45 , $1.45 ,-$3.00 
3/11/2024,Harness,VIC,Cobram,Brett & Darren Carroll,235446421,42572819,BACK,TRUE,Rated Price: 2.6 | Stake: 2 Units,3. Changeover Girl,0, $7.43 ,-$2.00 ,-$2.00 , $0.29 
3/11/2024,Harness,VIC,Cobram,Brett & Darren Carroll,235446419,73405097,BACK,FALSE,Rated Price: 3 | Stake: 1 Units,5. Guaranteed End,1, $3.20 , $2.05 , $2.05 ,-$1.00 
3/11/2024,Thoroughbred,USA,Del Mar,Rory Flanagan,235252384,45351672,BACK,FALSE,Rated Price: 9 | Stake: 1 Units,Full Serrano,1, $18.77 , $16.88 , $16.88 ,-$1.00 
3/11/2024,Thoroughbred,USA,Del Mar,Rory Flanagan,235252363,56460594,BACK,FALSE,Rated Price: 7 | Stake: 1 Units,Big Evs,0, $11.62 ,-$1.00 ,-$1.00 , $0.09 
