Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,Bsp,Tipster_Profit,Back_Profit,Lay_Profit
16/06/2023,Thoroughbred,NZ,Te Rapa,Mitchell Davis,215243926,18673190,back,TRUE,Back 5. Verry Flash,5. Verry Flash,0,2.23,-1.00,-1.00,0.81
16/06/2023,Greyhounds,VIC,Warragul,Michael Tye,215245224,39792765,back,FALSE,Back 1. Tiger Time,Tiger Time,0,2.34,-1.00,-1.00,0.75
16/06/2023,Greyhounds,VIC,Warragul,Michael Tye,215245239,47637556,lay,TRUE,Lay 6. Hector Fawley,Hector Fawley,0,3.20,0.45,-1.00,0.45
16/06/2023,Greyhounds,VIC,Warragul,Michael Tye,215245249,2314255,lay,FALSE,Lay 3. Rejuvenate,Rejuvenate,0,3.21,0.45,-1.00,0.45
16/06/2023,Greyhounds,VIC,Warragul,Michael Tye,215245249,46196107,lay,FALSE,Lay 4. Unleash Collind,Unleash Collinda,0,4.90,0.26,-1.00,0.26
16/06/2023,Greyhounds,VIC,Warragul,Michael Tye,215245264,41132608,back,FALSE,Back 6. Pot Luck Chuck,Pot Luck Chuck,0,42.00,-1.00,-1.00,0.02
16/06/2023,Greyhounds,VIC,Warragul,Michael Tye,215245269,46196097,back,FALSE,Back 8. Mystery Chill,Mystery Chill,0,1.83,-1.00,-1.00,1.20
16/06/2023,Greyhounds,VIC,Warragul,Michael Tye,215265864,54901781,back,TRUE,Back 1. Exploded,Exploded,1,1.40,0.40,0.40,-1.00
17/06/2023,Thoroughbred,NZ,Awapuni,Robert Logan,215243912,43526832,back,FALSE,Back 5. Kelly Coe,5. Kelly Coe,0,3.08,-1.00,-1.00,0.48
17/06/2023,Thoroughbred,WA,Belmont,Terry Leighton,215228438,38535339,back,FALSE,Back 3. Baramagic,Baramagic,1,5.10,4.10,4.10,-1.00
