Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,Bsp,Tipster_Profit,Back_Profit,Lay_Profit
22/04/2023,Thoroughbred,NSW,Hawkesbury,Barry Cook,213116263,7251556,lay,TRUE,Lay PLACE #1 Penthouse,Penthouse,1,7.60,-1.00,6.60,-1.00
22/04/2023,Thoroughbred,NSW,Hawkesbury,Dave Dwyer,213116259,54936005,lay,TRUE,Lay WIN #2 Zardozi,Zardozi,1,2.91,-1.00,1.91,-1.00
22/04/2023,Thoroughbred,NSW,Hawkesbury,Linton Chataway,213116259,54936005,back,FALSE,Back WIN #2 Zardozi,Zardozi,1,2.91,1.91,1.91,-1.00
22/04/2023,Thoroughbred,NSW,Hawkesbury,Linton Chataway,213116267,48073708,back,TRUE,Back WIN #13 Shadows Of Love,Shadows Of Love,0,2.84,-1.00,-1.00,0.54
22/04/2023,Thoroughbred,NSW,Hawkesbury,Linton Chataway,213116271,50507922,back,FALSE,Back WIN #8 Ausbred,Ausbred Flirt,0,7.25,-1.00,-1.00,0.16
22/04/2023,Thoroughbred,NSW,Hawkesbury,Linton Chataway,213116271,8150387,back,FALSE,Back WIN #4 Unspoken,Unspoken,0,4.89,-1.00,-1.00,0.26
22/04/2023,Thoroughbred,NSW,Hawkesbury,Linton Chataway,213116283,48198537,lay,TRUE,Lay WIN # Kote,Kote,0,6.20,0.19,-1.00,0.19
22/04/2023,Thoroughbred,NSW,Hawkesbury,Linton Chataway,213116283,54936036,back,FALSE,Back WIN #7 Hawaii Five,Hawaii Five Oh,1,5.10,4.10,4.10,-1.00
22/04/2023,Thoroughbred,NSW,Hawkesbury,Linton Chataway,213116287,54404306,back,FALSE,Back WIN #1 Princess Gr,Princess Grace,1,4.30,3.30,3.30,-1.00
22/04/2023,Thoroughbred,NSW,Hawkesbury,Linton Chataway,213116291,41286166,back,FALSE,Back WIN #3 Floating Ar,Floating Artist,0,5.36,-1.00,-1.00,0.23
