Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose, Bsp , Tipster_Profit , Back_Profit , Lay_Profit 
26/12/2024,Thoroughbred,SA,Morphettville,Lachlan Mosley,237519153,78211729,BACK,FALSE,Rated Price:  | Stake: 1 Units,5. Sundogg,0, $1.97 ,-$1.00 ,-$1.00 , $1.03 
26/12/2024,Thoroughbred,NSW,Randwick,Mitch Lewis,237513322,9482621,LAY,TRUE,Rated Price: 5 | Stake: 1 Units,7. Endure,1, $3.46 ,-$1.00 , $2.46 ,-$1.00 
26/12/2024,Thoroughbred,NSW,Randwick,Mitch Lewis,237513349,1505011,LAY,FALSE,Rated Price: 4 | Stake: 1 Units,8. Tuileries,1, $1.72 ,-$1.00 , $0.72 ,-$1.00 
26/12/2024,Thoroughbred,NSW,Randwick,Mitch Lewis,237513367,51432801,BACK,TRUE,Rated Price: 2.2 | Stake: 3 Units,6. Storm The Ramparts,0, $1.98 ,-$3.00 ,-$3.00 , $3.06 
26/12/2024,Thoroughbred,QLD,Sunshine Coast,Linton Chataway,237513597,75392478,BACK,TRUE,Rated Price: 3.2 | Stake: 2 Units,3. Kovanos,0, $7.42 ,-$2.00 ,-$2.00 , $0.31 
26/12/2024,Thoroughbred,QLD,Sunshine Coast,Linton Chataway,237513606,66487794,BACK,FALSE,Rated Price: 2 | Stake: 2 Units,13. Trapedo,1, $2.13 , $2.10 , $2.26 ,-$2.00 
26/12/2024,Thoroughbred,QLD,Sunshine Coast,Linton Chataway,237513633,76707908,BACK,FALSE,Rated Price: 2.9 | Stake: 2 Units,6. Belegato,0, $2.42 ,-$2.00 ,-$2.00 , $1.41 
26/12/2024,Thoroughbred,QLD,Sunshine Coast,Linton Chataway,237513642,78212504,LAY,TRUE,Rated Price: 5 | Stake: 1 Units,12. Streak Of Winning,1, $6.60 ,-$1.00 , $5.60 ,-$1.00 
26/12/2024,Thoroughbred,QLD,Sunshine Coast,The Leg Up,237513660,78212508,LAY,FALSE,Rated Price: 7.5 | Stake: 1 Units,1. Ivans Hero,0, $4.10 , $0.30 ,-$1.00 , $0.32 
27/12/2024,Greyhounds,VIC,Geelong,Michael Tye,237577964,3493970,LAY,TRUE,Rated Price: 4.2 | Stake: 2 Units,6. Reaper,0, $2.68 , $1.11 ,-$2.00 , $1.19 
27/12/2024,Greyhounds,VIC,Geelong,Michael Tye,237577969,74080588,BACK,TRUE,Rated Price: 1.95 | Stake: 3 Units,1. For Petes Sake,1, $2.05 , $2.93 , $3.15 ,-$3.00 
