EVENT_DATE,PATH,GROUP,STATE,EVENT_ID,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,IS_WINNER,BEST_BACK_PRICE_60_MIN_PRIOR,BEST_LAY_PRICE_60_MIN_PRIOR,IMPLIED_PROB,MATCHED_VOLUME_60_MIN_PRIOR,TOTAL_MATCHED_VOLUME,LAST_PREPLAY_PRICE
2022-05-30 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,198611678,Total Labor Seats Won,2364087,66 - 70 Seats,0,6.4,40,16%,72.36,82.36,6.4
2022-05-30 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,198611678,Total Labor Seats Won,35683047,56 - 60 seats,0,40,1000,3%,,,
2022-05-30 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,198611678,Total Labor Seats Won,38829563,81 - 85 seats,0,2.9,4.5,34%,579.96,642.03,4.5
2022-05-30 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,198611678,Total Labor Seats Won,4642987,96 - 100 Seats,0,90,200,1%,3.26,3.26,200
2022-05-30 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,198611678,Total Labor Seats Won,38829560,86 - 90 seats,0,10,25,10%,174.57,183.44,28
2022-05-30 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,198611678,Total Labor Seats Won,4642636,51 - 55 Seats,0,65,1000,2%,,,
2022-05-30 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,198611678,Total Labor Seats Won,38829573,61 - 65 seats,0,26,1000,4%,5,10,32
2022-05-30 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,198611678,Total Labor Seats Won,4642986,91 - 95 Seats,0,50,90,2%,61.23,61.23,50
2022-05-30 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,198611678,Total Labor Seats Won,38829586,76 - 80 seats,1,2.8,3,36%,838.96,985.37,2.9
2022-05-30 00:00:00.000 Z,2022 Australian Federal Election,Type of Government,,28808409,197602691,Type of Government Formed,44160344,Coalition Minority,0,4,4.5,25%,10099.77,10852.23,4.2
2022-05-30 00:00:00.000 Z,2022 Australian Federal Election,Type of Government,,28808409,197602691,Type of Government Formed,15407103,Labor Minority,0,5,6,20%,12206.95,15002.48,5.5
2022-05-30 00:00:00.000 Z,2022 Australian Federal Election,Type of Government,,28808409,197602691,Type of Government Formed,44160343,Coalition Majority,0,20,21,5%,3233.95,3363.18,36
2022-05-30 00:00:00.000 Z,2022 Australian Federal Election,Type of Government,,28808409,197602691,Type of Government Formed,15407104,Labor Majority,1,1.74,1.99,57%,28523.91,34931.83,1.94
