Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,Bsp,Tipster_Profit,Back_Profit,Lay_Profit
23/07/2024,Harness,WA,Bunbury,Scott Hill,230911234,59467038,BACK,FALSE,Rated Price: 2.2 | Stake: 2 Units,10. Hot Rockefeller,1,2.72,3.44,3.44,-2.00
23/07/2024,Harness,WA,Bunbury,Scott Hill,230911232,8524826,BACK,TRUE,Rated Price: 1.2 | Stake: 5 Units,1. Belly Up,1,3.25,11.25,11.25,-5.00
23/07/2024,Harness,WA,Bunbury,Scott Hill,230911246,62145211,LAY,FALSE,Rated Price: 3 | Stake: 3 Units,5. Get Ya Bets On,0,2.06,2.830188679,-3.00,2.83
23/07/2024,Harness,NSW,Menangle,Will Norman,230911076,752337,BACK,FALSE,Rated Price: 4 | Stake: 1 Units,7. Power Up,0,4.07,-1,-1.00,0.33
23/07/2024,Harness,NSW,Menangle,Will Norman,230911058,22693537,BACK,FALSE,Rated Price: 3.5 | Stake: 1 Units,8. Valley Star,0,5.08,-1,-1.00,0.25
23/07/2024,Harness,NSW,Menangle,Will Norman,230911067,44759009,BACK,FALSE,Rated Price: 2.5 | Stake: 1 Units,2. Warieda Boy,1,2.12,1.12,1.12,-1.00
23/07/2024,Harness,NSW,Menangle,Will Norman,230911064,37199415,BACK,TRUE,Rated Price: 3 | Stake: 2 Units,5. Aerodyne Guy,1,3.01,4.02,4.02,-2.00
23/07/2024,Harness,VIC,Shepparton,Darren and Brett Carroll,230911208,38454724,BACK,FALSE,Rated Price: 2.6 | Stake: 2 Units,4. Montana Muscle,0,2.66,-2,-2.00,1.20
23/07/2024,Harness,VIC,Shepparton,Darren and Brett Carroll,230911192,71437535,BACK,TRUE,Rated Price: 1.9 | Stake: 3 Units,6. Bella Danza,1,1.66,1.98,1.98,-3.00
23/07/2024,Harness,VIC,Shepparton,Darren and Brett Carroll,230911194,70171543,LAY,TRUE,Rated Price: 5 | Stake: 2 Units,5. Vince Lombardi,0,4.72,0.537634409,-2.00,0.54
23/07/2024,Thoroughbred,NSW,Taree,Mitch Lewis,230910703,39407760,BACK,FALSE,Rated Price: 2.7 | Stake: 1 Units,1. Shihab,1,2.31,1.31,1.31,-1.00
23/07/2024,Thoroughbred,NSW,Taree,Mitch Lewis,230910708,71723208,BACK,TRUE,Rated Price: 2.8 | Stake: 2 Units,5. Monte Cruise,1,4.6,7.2,7.20,-2.00
23/07/2024,Thoroughbred,NSW,Taree,Mitch Lewis,230910708,44590528,LAY,TRUE,Rated Price: 5 | Stake: 1 Units,1. Cupid's Kiss,0,8.2,0.138888889,-1.00,0.14
23/07/2024,Thoroughbred,VIC,Warrnambool,Glenn Ingram,230910806,65052272,BACK,TRUE,Rated Price: 3.5 | Stake: 2 Units,8. Cheerstothat,1,5.6,9.2,9.20,-2.00
23/07/2024,Thoroughbred,VIC,Warrnambool,Jackson Oldham,230910766,71723763,BACK,TRUE,Rated Price: 3 | Stake: 1 Units,7. Prince Of Byron,1,3.97,2.97,2.97,-1.00
23/07/2024,Thoroughbred,VIC,Warrnambool,Jackson Oldham,230910750,900405,LAY,TRUE,Rated Price: 5.5 | Stake: 1 Units,4. Fall Of Rome,0,4.18,0.314465409,-1.00,0.31
24/07/2024,Greyhounds,QLD,Rockhampton,Jaycin Campbell,230991703,71868665,BACK,TRUE,Rated Price: 1.6 | Stake: 4 Units,8. Daisy Cocktail,1,1.84,3.36,3.36,-4.00
24/07/2024,Greyhounds,QLD,Rockhampton,Jaycin Campbell,230991743,62098694,LAY,FALSE,Rated Price: 3 | Stake: 2 Units,7. Fancy Gift,0,1.89,2.247191011,-2.00,2.25
24/07/2024,Greyhounds,QLD,Rockhampton,Jaycin Campbell,230991718,59383574,LAY,FALSE,Rated Price: 5 | Stake: 2 Units,4. Zulu Joy,1,9,-2,16.00,-2.00
24/07/2024,Greyhounds,VIC,The Meadows,Michael Tye,230987123,3435975,BACK,FALSE,Rated Price: 1.85 | Stake: 3 Units,5. Recycled,0,2.11,-3,-3.00,2.70
24/07/2024,Greyhounds,VIC,The Meadows,Michael Tye,230987143,51562393,BACK,FALSE,Rated Price: 3.5 | Stake: 1 Units,4. Invictus Sharon ,0,6.33,-1,-1.00,0.19
24/07/2024,Greyhounds,VIC,The Meadows,Michael Tye,230987118,55096586,BACK,TRUE,Rated Price: 1.7 | Stake: 4 Units,3. Alpha Zulu ,1,1.29,1.16,1.16,-4.00
24/07/2024,Greyhounds,VIC,The Meadows,Michael Tye,230987103,71868621,BACK,FALSE,Rated Price: 3 | Stake: 1 Units,1. Punchy ,1,1.66,0.66,0.66,-1.00
24/07/2024,Greyhounds,VIC,The Meadows,Michael Tye,230987128,71868624,LAY,TRUE,Rated Price: 5.5 | Stake: 2 Units,2. Erza Scarlet ,0,4.65,0.547945205,-2.00,0.55
24/07/2024,Harness,NSW,Bathurst,Will Norman,230955492,71724976,BACK,FALSE,Rated Price: 2 | Stake: 2 Units,5. Withdistinction,0,1.84,-2,-2.00,2.38
24/07/2024,Harness,NSW,Bathurst,Will Norman,230955480,71724971,BACK,FALSE,Rated Price: 2.5 | Stake: 1 Units,10. Mammals Alibi,0,5.5,-1,-1.00,0.22
24/07/2024,Harness,NSW,Bathurst,Will Norman,230955495,55784729,BACK,FALSE,Rated Price: 1.5 | Stake: 2 Units,3. Divine Girl,1,1.31,0.62,0.62,-2.00
24/07/2024,Harness,NSW,Bathurst,Will Norman,230955477,71724970,BACK,TRUE,Rated Price: 1.6 | Stake: 3 Units,10. Vite Monet,1,1.52,1.56,1.56,-3.00
24/07/2024,Harness,NSW,Bathurst,Will Norman,230955474,71724968,BACK,FALSE,Rated Price: 2.5 | Stake: 1 Units,9. Rocku,1,2.47,1.47,1.47,-1.00
24/07/2024,Harness,NSW,Bathurst,Will Norman,230955483,53651152,LAY,FALSE,Rated Price: 2.5 | Stake: 1 Units,4. Wamboyneinamerica,1,2.14,-1,1.14,-1.00
24/07/2024,Harness,VIC,Stawell,Darren and Brett Carroll,230955509,68191140,BACK,TRUE,Rated Price: 1.8 | Stake: 3 Units,10. We Favour Rosie,0,2.28,-3,-3.00,2.34
24/07/2024,Harness,VIC,Stawell,Darren and Brett Carroll,230955503,14349730,BACK,FALSE,Rated Price: 2.5 | Stake: 1 Units,8. Markleigh Caz,0,4.4,-1,-1.00,0.29
24/07/2024,Harness,VIC,Stawell,Darren and Brett Carroll,230955511,36955172,BACK,FALSE,Rated Price: 1.6 | Stake: 2 Units,3. Asmileandawinx,0,5.17,-2,-2.00,0.48
24/07/2024,Harness,VIC,Stawell,Darren and Brett Carroll,230955497,71724251,BACK,FALSE,Rated Price: 2 | Stake: 2 Units,8. All The Trix,1,4.42,6.84,6.84,-2.00
