MARKET_ID,LOCAL_MEETING_DATE,EXP_START_DATETIME,STATE_CODE,TRACK,RACE_NO,MARKET_NAME,SELECTION_ID,RUNNER_NAME,RACING_TYPE,RUNNER_STATUS,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
225153764,2024-02-24 00:00:00.000 +1100,2024-02-24 05:55:00.000 +0000,VIC,Caulfield,9,Cash Back 2nd,48872327,11. Lempicka,Thoroughbred,LOSER,50,80,1.2,1.03
225153764,2024-02-24 00:00:00.000 +1100,2024-02-24 05:55:00.000 +0000,VIC,Caulfield,9,Cash Back 2nd,48672439,6. Najem Suhail,Thoroughbred,LOSER,24,36,1.2,1.03
225153764,2024-02-24 00:00:00.000 +1100,2024-02-24 05:55:00.000 +0000,VIC,Caulfield,9,Cash Back 2nd,52670072,9. Brudenell,Thoroughbred,LOSER,23,38,1.2,1.03
225153764,2024-02-24 00:00:00.000 +1100,2024-02-24 05:55:00.000 +0000,VIC,Caulfield,9,Cash Back 2nd,66295386,15. Kings Gambit,Thoroughbred,LOSER,3.95,4.1,1.2,1.03
225153764,2024-02-24 00:00:00.000 +1100,2024-02-24 05:55:00.000 +0000,VIC,Caulfield,9,Cash Back 2nd,66295385,14. Rey Magnerio,Thoroughbred,LOSER,11.5,12.5,1.2,1.03
225153764,2024-02-24 00:00:00.000 +1100,2024-02-24 05:55:00.000 +0000,VIC,Caulfield,9,Cash Back 2nd,3477980,10. Hypothetical,Thoroughbred,REMOVED,11.5,12.5,1.2,1.03
225153764,2024-02-24 00:00:00.000 +1100,2024-02-24 05:55:00.000 +0000,VIC,Caulfield,9,Cash Back 2nd,51313505,3. Skew Wiff,Thoroughbred,LOSER,19.5,40,1.2,1.03
225153764,2024-02-24 00:00:00.000 +1100,2024-02-24 05:55:00.000 +0000,VIC,Caulfield,9,Cash Back 2nd,42463722,2. Asfoora,Thoroughbred,LOSER,9.6,11,1.2,1.03
225153764,2024-02-24 00:00:00.000 +1100,2024-02-24 05:55:00.000 +0000,VIC,Caulfield,9,Cash Back 2nd,38608087,1. Kallos,Thoroughbred,LOSER,13,14.5,1.2,1.03
225153764,2024-02-24 00:00:00.000 +1100,2024-02-24 05:55:00.000 +0000,VIC,Caulfield,9,Cash Back 2nd,66295384,13. Queman,Thoroughbred,WINNER,18.5,23,1.2,1.03
225153764,2024-02-24 00:00:00.000 +1100,2024-02-24 05:55:00.000 +0000,VIC,Caulfield,9,Cash Back 2nd,57377682,5. Chain Of Lightning,Thoroughbred,LOSER,28,42,1.2,1.03
225153764,2024-02-24 00:00:00.000 +1100,2024-02-24 05:55:00.000 +0000,VIC,Caulfield,9,Cash Back 2nd,45565425,7. Recommendation,Thoroughbred,LOSER,18,21,1.2,1.03
225153764,2024-02-24 00:00:00.000 +1100,2024-02-24 05:55:00.000 +0000,VIC,Caulfield,9,Cash Back 2nd,60490737,8. Benedetta,Thoroughbred,LOSER,8.2,8.6,1.2,1.03
225153773,2024-02-24 00:00:00.000 +1100,2024-02-24 06:35:00.000 +0000,VIC,Caulfield,10,Cash Back 2nd,624146,7. Forbidden City,Thoroughbred,LOSER,8,8.2,1.28,1.13
225153773,2024-02-24 00:00:00.000 +1100,2024-02-24 06:35:00.000 +0000,VIC,Caulfield,10,Cash Back 2nd,42010455,6. Party For One,Thoroughbred,LOSER,17,21,1.28,1.13
225153773,2024-02-24 00:00:00.000 +1100,2024-02-24 06:35:00.000 +0000,VIC,Caulfield,10,Cash Back 2nd,40198439,9. Versilia,Thoroughbred,LOSER,65,100,1.28,1.13
225153773,2024-02-24 00:00:00.000 +1100,2024-02-24 06:35:00.000 +0000,VIC,Caulfield,10,Cash Back 2nd,47637352,1. Revolutionary Miss,Thoroughbred,WINNER,5.9,6.2,1.28,1.13
225153773,2024-02-24 00:00:00.000 +1100,2024-02-24 06:35:00.000 +0000,VIC,Caulfield,10,Cash Back 2nd,63859789,8. Running By,Thoroughbred,REMOVED,5.2,6.2,1.28,1.13
225153773,2024-02-24 00:00:00.000 +1100,2024-02-24 06:35:00.000 +0000,VIC,Caulfield,10,Cash Back 2nd,5036577,10. Eternal Flame,Thoroughbred,LOSER,3.3,3.95,1.28,1.13
225153773,2024-02-24 00:00:00.000 +1100,2024-02-24 06:35:00.000 +0000,VIC,Caulfield,10,Cash Back 2nd,52900698,3. Shuffle Dancer,Thoroughbred,LOSER,21,32,1.28,1.13
225153773,2024-02-24 00:00:00.000 +1100,2024-02-24 06:35:00.000 +0000,VIC,Caulfield,10,Cash Back 2nd,47637909,4. Vagrant,Thoroughbred,LOSER,3.55,3.75,1.28,1.13
225153773,2024-02-24 00:00:00.000 +1100,2024-02-24 06:35:00.000 +0000,VIC,Caulfield,10,Cash Back 2nd,66295387,2. Wrote To Arataki,Thoroughbred,LOSER,11.5,13.5,1.28,1.13
225216579,2024-02-25 00:00:00.000 +1100,2024-02-25 02:30:00.000 +0000,VIC,Ballarat,1,Cash Back 2nd,66331417,8. Shiraz Shaboo,Thoroughbred,LOSER,65,100,1.28,1.19
225216579,2024-02-25 00:00:00.000 +1100,2024-02-25 02:30:00.000 +0000,VIC,Ballarat,1,Cash Back 2nd,6231904,9. Streetwise,Thoroughbred,WINNER,2.86,3,1.28,1.19
225216579,2024-02-25 00:00:00.000 +1100,2024-02-25 02:30:00.000 +0000,VIC,Ballarat,1,Cash Back 2nd,66331416,7. Muretto,Thoroughbred,LOSER,2.3,2.34,1.28,1.19
225216579,2024-02-25 00:00:00.000 +1100,2024-02-25 02:30:00.000 +0000,VIC,Ballarat,1,Cash Back 2nd,66331413,2. Summer Night,Thoroughbred,LOSER,34,55,1.28,1.19
225216579,2024-02-25 00:00:00.000 +1100,2024-02-25 02:30:00.000 +0000,VIC,Ballarat,1,Cash Back 2nd,64763188,3. Courageous Lass,Thoroughbred,REMOVED,6.4,7,1.28,1.19
225216579,2024-02-25 00:00:00.000 +1100,2024-02-25 02:30:00.000 +0000,VIC,Ballarat,1,Cash Back 2nd,66331415,6. Maitimausu,Thoroughbred,LOSER,18,25,1.28,1.19
225216579,2024-02-25 00:00:00.000 +1100,2024-02-25 02:30:00.000 +0000,VIC,Ballarat,1,Cash Back 2nd,66331412,1. Commanding Shadow,Thoroughbred,LOSER,5.1,5.6,1.28,1.19
225216579,2024-02-25 00:00:00.000 +1100,2024-02-25 02:30:00.000 +0000,VIC,Ballarat,1,Cash Back 2nd,390963,4. Discreet Affair,Thoroughbred,LOSER,21,24,1.28,1.19
225216587,2024-02-25 00:00:00.000 +1100,2024-02-25 03:00:00.000 +0000,VIC,Ballarat,2,Cash Back 2nd,1354419,3. Cardiologist,Thoroughbred,LOSER,24,27,1.48,1.13
225216587,2024-02-25 00:00:00.000 +1100,2024-02-25 03:00:00.000 +0000,VIC,Ballarat,2,Cash Back 2nd,66331424,9. Immortal Star,Thoroughbred,WINNER,1.93,2.68,1.48,1.13
225216587,2024-02-25 00:00:00.000 +1100,2024-02-25 03:00:00.000 +0000,VIC,Ballarat,2,Cash Back 2nd,66331418,1. August Bonus,Thoroughbred,LOSER,70,110,1.48,1.13
225216587,2024-02-25 00:00:00.000 +1100,2024-02-25 03:00:00.000 +0000,VIC,Ballarat,2,Cash Back 2nd,66331425,10. Secret Caviar,Thoroughbred,LOSER,90,160,1.48,1.13
225216587,2024-02-25 00:00:00.000 +1100,2024-02-25 03:00:00.000 +0000,VIC,Ballarat,2,Cash Back 2nd,66331422,7. Altermatum,Thoroughbred,LOSER,1.8,2.26,1.48,1.13
225216587,2024-02-25 00:00:00.000 +1100,2024-02-25 03:00:00.000 +0000,VIC,Ballarat,2,Cash Back 2nd,66331421,6. Weather Delay,Thoroughbred,LOSER,34,60,1.48,1.13
225216587,2024-02-25 00:00:00.000 +1100,2024-02-25 03:00:00.000 +0000,VIC,Ballarat,2,Cash Back 2nd,66331420,5. San Tan Toni,Thoroughbred,LOSER,16,20,1.48,1.13
225216587,2024-02-25 00:00:00.000 +1100,2024-02-25 03:00:00.000 +0000,VIC,Ballarat,2,Cash Back 2nd,66266897,4. Evaporate,Thoroughbred,REMOVED,6.6,7.4,1.48,1.13
225216587,2024-02-25 00:00:00.000 +1100,2024-02-25 03:00:00.000 +0000,VIC,Ballarat,2,Cash Back 2nd,66331419,2. Broadsiding,Thoroughbred,LOSER,11,16.5,1.48,1.13
225216595,2024-02-25 00:00:00.000 +1100,2024-02-25 03:35:00.000 +0000,VIC,Ballarat,3,Cash Back 2nd,66331429,7. Rockabilly Rock,Thoroughbred,LOSER,36,65,1.36,1.16
225216595,2024-02-25 00:00:00.000 +1100,2024-02-25 03:35:00.000 +0000,VIC,Ballarat,3,Cash Back 2nd,628914,2. Bulletproof,Thoroughbred,LOSER,180,940,1.36,1.16
225216595,2024-02-25 00:00:00.000 +1100,2024-02-25 03:35:00.000 +0000,VIC,Ballarat,3,Cash Back 2nd,51615850,9. Yankee Zulu,Thoroughbred,LOSER,48,110,1.36,1.16
225216595,2024-02-25 00:00:00.000 +1100,2024-02-25 03:35:00.000 +0000,VIC,Ballarat,3,Cash Back 2nd,66331428,6. Last Raider,Thoroughbred,LOSER,5.8,7.2,1.36,1.16
225216595,2024-02-25 00:00:00.000 +1100,2024-02-25 03:35:00.000 +0000,VIC,Ballarat,3,Cash Back 2nd,55978660,5. Knentii,Thoroughbred,LOSER,26,32,1.36,1.16
225216595,2024-02-25 00:00:00.000 +1100,2024-02-25 03:35:00.000 +0000,VIC,Ballarat,3,Cash Back 2nd,66331427,3. Custom Of The Sea,Thoroughbred,WINNER,3.25,3.5,1.36,1.16
225216595,2024-02-25 00:00:00.000 +1100,2024-02-25 03:35:00.000 +0000,VIC,Ballarat,3,Cash Back 2nd,48401565,1. Bremen,Thoroughbred,LOSER,25,30,1.36,1.16
225216595,2024-02-25 00:00:00.000 +1100,2024-02-25 03:35:00.000 +0000,VIC,Ballarat,3,Cash Back 2nd,57078194,8. Upwoods,Thoroughbred,REMOVED,3.5,3.95,1.36,1.16
225216595,2024-02-25 00:00:00.000 +1100,2024-02-25 03:35:00.000 +0000,VIC,Ballarat,3,Cash Back 2nd,2517321,4. Isobar,Thoroughbred,LOSER,160,470,1.36,1.16
225216595,2024-02-25 00:00:00.000 +1100,2024-02-25 03:35:00.000 +0000,VIC,Ballarat,3,Cash Back 2nd,66331430,10. Crossoverkid,Thoroughbred,LOSER,2.22,2.56,1.36,1.16
225216603,2024-02-25 00:00:00.000 +1100,2024-02-25 04:10:00.000 +0000,VIC,Ballarat,4,Cash Back 2nd,66331434,3. Wakiti Bull,Thoroughbred,LOSER,170,330,1.29,1.16
225216603,2024-02-25 00:00:00.000 +1100,2024-02-25 04:10:00.000 +0000,VIC,Ballarat,4,Cash Back 2nd,59958380,13. Timeonlees,Thoroughbred,LOSER,6.8,7.2,1.29,1.16
225216603,2024-02-25 00:00:00.000 +1100,2024-02-25 04:10:00.000 +0000,VIC,Ballarat,4,Cash Back 2nd,66331438,9. Little Sunset,Thoroughbred,LOSER,21,29,1.29,1.16
225216603,2024-02-25 00:00:00.000 +1100,2024-02-25 04:10:00.000 +0000,VIC,Ballarat,4,Cash Back 2nd,66331439,10. Qubella,Thoroughbred,LOSER,10,12.5,1.29,1.16
225216603,2024-02-25 00:00:00.000 +1100,2024-02-25 04:10:00.000 +0000,VIC,Ballarat,4,Cash Back 2nd,66331441,12. Judge Jenni,Thoroughbred,LOSER,1.82,1.97,1.29,1.16
225216603,2024-02-25 00:00:00.000 +1100,2024-02-25 04:10:00.000 +0000,VIC,Ballarat,4,Cash Back 2nd,66331433,2. Sunday Fun Day,Thoroughbred,WINNER,5.7,5.9,1.29,1.16
225216603,2024-02-25 00:00:00.000 +1100,2024-02-25 04:10:00.000 +0000,VIC,Ballarat,4,Cash Back 2nd,66331436,7. Call Me Catherine,Thoroughbred,LOSER,160,260,1.29,1.16
225216603,2024-02-25 00:00:00.000 +1100,2024-02-25 04:10:00.000 +0000,VIC,Ballarat,4,Cash Back 2nd,66331437,8. Kobaybi,Thoroughbred,REMOVED,19.5,28,1.29,1.16
225216603,2024-02-25 00:00:00.000 +1100,2024-02-25 04:10:00.000 +0000,VIC,Ballarat,4,Cash Back 2nd,44364926,6. Best Sister,Thoroughbred,LOSER,170,270,1.29,1.16
225216603,2024-02-25 00:00:00.000 +1100,2024-02-25 04:10:00.000 +0000,VIC,Ballarat,4,Cash Back 2nd,66331443,15. Clover Patch,Thoroughbred,LOSER,180,1000,1.29,1.16
225216603,2024-02-25 00:00:00.000 +1100,2024-02-25 04:10:00.000 +0000,VIC,Ballarat,4,Cash Back 2nd,66331440,11. Shes Stoned,Thoroughbred,LOSER,65,100,1.29,1.16
225216603,2024-02-25 00:00:00.000 +1100,2024-02-25 04:10:00.000 +0000,VIC,Ballarat,4,Cash Back 2nd,66294662,5. Heart Of Zorro,Thoroughbred,LOSER,5.4,5.8,1.29,1.16
225216627,2024-02-25 00:00:00.000 +1100,2024-02-25 06:20:00.000 +0000,VIC,Ballarat,7,Cash Back 2nd,46790832,6. Nordic,Thoroughbred,LOSER,6,6.4,1.3,1.13
225216627,2024-02-25 00:00:00.000 +1100,2024-02-25 06:20:00.000 +0000,VIC,Ballarat,7,Cash Back 2nd,66331455,4. Wise Legend,Thoroughbred,LOSER,16,19.5,1.3,1.13
225216627,2024-02-25 00:00:00.000 +1100,2024-02-25 06:20:00.000 +0000,VIC,Ballarat,7,Cash Back 2nd,51178322,9. Impending Shadow,Thoroughbred,LOSER,5.4,5.9,1.3,1.13
225216627,2024-02-25 00:00:00.000 +1100,2024-02-25 06:20:00.000 +0000,VIC,Ballarat,7,Cash Back 2nd,52272697,5. Zasceed,Thoroughbred,LOSER,19,23,1.3,1.13
225216627,2024-02-25 00:00:00.000 +1100,2024-02-25 06:20:00.000 +0000,VIC,Ballarat,7,Cash Back 2nd,58138502,13. Savvy Bee,Thoroughbred,REMOVED,5,7.4,1.3,1.13
225216627,2024-02-25 00:00:00.000 +1100,2024-02-25 06:20:00.000 +0000,VIC,Ballarat,7,Cash Back 2nd,66331456,12. Zoffany Street,Thoroughbred,LOSER,130,180,1.3,1.13
225216627,2024-02-25 00:00:00.000 +1100,2024-02-25 06:20:00.000 +0000,VIC,Ballarat,7,Cash Back 2nd,65022824,11. Queen Of Malwa,Thoroughbred,LOSER,44,65,1.3,1.13
225216627,2024-02-25 00:00:00.000 +1100,2024-02-25 06:20:00.000 +0000,VIC,Ballarat,7,Cash Back 2nd,4206605,8. Metrical,Thoroughbred,WINNER,2.38,2.5,1.3,1.13
225216627,2024-02-25 00:00:00.000 +1100,2024-02-25 06:20:00.000 +0000,VIC,Ballarat,7,Cash Back 2nd,58918587,7. Gargantuan,Thoroughbred,LOSER,5.6,6.4,1.3,1.13
225216635,2024-02-25 00:00:00.000 +1100,2024-02-25 06:50:00.000 +0000,VIC,Ballarat,8,Cash Back 2nd,37233752,1. Hasseltoff,Thoroughbred,REMOVED,8.6,9.8,1.28,1.03
225216635,2024-02-25 00:00:00.000 +1100,2024-02-25 06:50:00.000 +0000,VIC,Ballarat,8,Cash Back 2nd,28256313,7. Out And Dreaming,Thoroughbred,LOSER,95,160,1.28,1.03
225216635,2024-02-25 00:00:00.000 +1100,2024-02-25 06:50:00.000 +0000,VIC,Ballarat,8,Cash Back 2nd,39595305,6. Titan Of Choice,Thoroughbred,LOSER,9,10,1.28,1.03
225216635,2024-02-25 00:00:00.000 +1100,2024-02-25 06:50:00.000 +0000,VIC,Ballarat,8,Cash Back 2nd,66331460,12. Pannier,Thoroughbred,LOSER,65,110,1.28,1.03
225216635,2024-02-25 00:00:00.000 +1100,2024-02-25 06:50:00.000 +0000,VIC,Ballarat,8,Cash Back 2nd,66331461,15. Manhattan Lane,Thoroughbred,LOSER,170,780,1.28,1.03
225216635,2024-02-25 00:00:00.000 +1100,2024-02-25 06:50:00.000 +0000,VIC,Ballarat,8,Cash Back 2nd,44038032,11. Katering,Thoroughbred,LOSER,18,21,1.28,1.03
225216635,2024-02-25 00:00:00.000 +1100,2024-02-25 06:50:00.000 +0000,VIC,Ballarat,8,Cash Back 2nd,66331458,9. Dashing Duchess,Thoroughbred,WINNER,6.4,8,1.28,1.03
225216635,2024-02-25 00:00:00.000 +1100,2024-02-25 06:50:00.000 +0000,VIC,Ballarat,8,Cash Back 2nd,53641770,5. Kathys Beau,Thoroughbred,LOSER,6.8,8.4,1.28,1.03
225216635,2024-02-25 00:00:00.000 +1100,2024-02-25 06:50:00.000 +0000,VIC,Ballarat,8,Cash Back 2nd,1195496,3. Confrontational,Thoroughbred,LOSER,15,17,1.28,1.03
225216635,2024-02-25 00:00:00.000 +1100,2024-02-25 06:50:00.000 +0000,VIC,Ballarat,8,Cash Back 2nd,51982683,13. Sevillana,Thoroughbred,LOSER,4.3,4.8,1.28,1.03
225216635,2024-02-25 00:00:00.000 +1100,2024-02-25 06:50:00.000 +0000,VIC,Ballarat,8,Cash Back 2nd,41946402,4. Hard Questions,Thoroughbred,LOSER,16,19,1.28,1.03
225216635,2024-02-25 00:00:00.000 +1100,2024-02-25 06:50:00.000 +0000,VIC,Ballarat,8,Cash Back 2nd,6941012,14. Way Up High,Thoroughbred,LOSER,40,70,1.28,1.03
225216635,2024-02-25 00:00:00.000 +1100,2024-02-25 06:50:00.000 +0000,VIC,Ballarat,8,Cash Back 2nd,52466960,8. Sailors Book,Thoroughbred,LOSER,3.65,5.4,1.28,1.03
225221050,2024-02-26 00:00:00.000 +1100,2024-02-26 02:55:00.000 +0000,NSW,Newcastle,1,Cash Back 2nd,38337670,1. Oh No Bro,Thoroughbred,LOSER,29,42,1.34,1.04
225221050,2024-02-26 00:00:00.000 +1100,2024-02-26 02:55:00.000 +0000,NSW,Newcastle,1,Cash Back 2nd,43566997,8. Every Effort,Thoroughbred,LOSER,15,18.5,1.34,1.04
225221050,2024-02-26 00:00:00.000 +1100,2024-02-26 02:55:00.000 +0000,NSW,Newcastle,1,Cash Back 2nd,64574653,7. Revelaide,Thoroughbred,WINNER,1.5,1.82,1.34,1.04
225221050,2024-02-26 00:00:00.000 +1100,2024-02-26 02:55:00.000 +0000,NSW,Newcastle,1,Cash Back 2nd,46314943,5. Beenvane,Thoroughbred,LOSER,18.5,29,1.34,1.04
225221050,2024-02-26 00:00:00.000 +1100,2024-02-26 02:55:00.000 +0000,NSW,Newcastle,1,Cash Back 2nd,57377469,6. Shadow Shot,Thoroughbred,REMOVED,6.8,11.5,1.34,1.04
225221050,2024-02-26 00:00:00.000 +1100,2024-02-26 02:55:00.000 +0000,NSW,Newcastle,1,Cash Back 2nd,51333118,2. Ideel Hero,Thoroughbred,LOSER,3.2,4,1.34,1.04
225221050,2024-02-26 00:00:00.000 +1100,2024-02-26 02:55:00.000 +0000,NSW,Newcastle,1,Cash Back 2nd,63402069,11. Zorias Hero,Thoroughbred,LOSER,17,22,1.34,1.04
225221056,2024-02-26 00:00:00.000 +1100,2024-02-26 03:30:00.000 +0000,NSW,Newcastle,2,Cash Back 2nd,47039036,7. Parties Galore,Thoroughbred,LOSER,6.6,9,1.4,1.07
225221056,2024-02-26 00:00:00.000 +1100,2024-02-26 03:30:00.000 +0000,NSW,Newcastle,2,Cash Back 2nd,66331988,1. One Beat No Beat,Thoroughbred,REMOVED,1.28,1.6,1.4,1.07
225221056,2024-02-26 00:00:00.000 +1100,2024-02-26 03:30:00.000 +0000,NSW,Newcastle,2,Cash Back 2nd,46602782,8. Isledon,Thoroughbred,LOSER,14.5,22,1.4,1.07
225221056,2024-02-26 00:00:00.000 +1100,2024-02-26 03:30:00.000 +0000,NSW,Newcastle,2,Cash Back 2nd,3880744,3. Bold Storm,Thoroughbred,LOSER,70,140,1.4,1.07
225221056,2024-02-26 00:00:00.000 +1100,2024-02-26 03:30:00.000 +0000,NSW,Newcastle,2,Cash Back 2nd,45223158,5. Prefer To Be Ready,Thoroughbred,LOSER,10,15,1.4,1.07
225221056,2024-02-26 00:00:00.000 +1100,2024-02-26 03:30:00.000 +0000,NSW,Newcastle,2,Cash Back 2nd,44993942,6. Cupids Kiss,Thoroughbred,LOSER,25,55,1.4,1.07
225221056,2024-02-26 00:00:00.000 +1100,2024-02-26 03:30:00.000 +0000,NSW,Newcastle,2,Cash Back 2nd,53147717,2. Hard To Dismiss,Thoroughbred,LOSER,4.9,5.8,1.4,1.07
225221056,2024-02-26 00:00:00.000 +1100,2024-02-26 03:30:00.000 +0000,NSW,Newcastle,2,Cash Back 2nd,56016352,4. Lagos Daughter,Thoroughbred,WINNER,23,40,1.4,1.07
225221062,2024-02-26 00:00:00.000 +1100,2024-02-26 04:05:00.000 +0000,NSW,Newcastle,3,Cash Back 2nd,66331993,8. Queen Of Shadows,Thoroughbred,LOSER,4,5.5,1.56,1.32
225221062,2024-02-26 00:00:00.000 +1100,2024-02-26 04:05:00.000 +0000,NSW,Newcastle,3,Cash Back 2nd,1491705,4. Welcome Back,Thoroughbred,LOSER,80,220,1.56,1.32
225221062,2024-02-26 00:00:00.000 +1100,2024-02-26 04:05:00.000 +0000,NSW,Newcastle,3,Cash Back 2nd,66331990,2. Miss Adamas,Thoroughbred,REMOVED,5.1,6.8,1.56,1.32
225221062,2024-02-26 00:00:00.000 +1100,2024-02-26 04:05:00.000 +0000,NSW,Newcastle,3,Cash Back 2nd,3538811,5. Miss Amore,Thoroughbred,WINNER,2.3,2.44,1.56,1.32
225221062,2024-02-26 00:00:00.000 +1100,2024-02-26 04:05:00.000 +0000,NSW,Newcastle,3,Cash Back 2nd,65519765,9. Reine Of Nine,Thoroughbred,LOSER,1.49,1.73,1.56,1.32
225221068,2024-02-26 00:00:00.000 +1100,2024-02-26 04:40:00.000 +0000,NSW,Newcastle,4,Cash Back 2nd,24051824,8. Timperley,Thoroughbred,LOSER,40,42,1.2,1
225221068,2024-02-26 00:00:00.000 +1100,2024-02-26 04:40:00.000 +0000,NSW,Newcastle,4,Cash Back 2nd,12089183,9. Kennywyn,Thoroughbred,LOSER,230,480,1.2,1
225221068,2024-02-26 00:00:00.000 +1100,2024-02-26 04:40:00.000 +0000,NSW,Newcastle,4,Cash Back 2nd,59115081,1. Externus,Thoroughbred,REMOVED,8.6,10.5,1.2,1
225221068,2024-02-26 00:00:00.000 +1100,2024-02-26 04:40:00.000 +0000,NSW,Newcastle,4,Cash Back 2nd,57411453,4. Crop Duster,Thoroughbred,WINNER,3.15,3.45,1.2,1
225221068,2024-02-26 00:00:00.000 +1100,2024-02-26 04:40:00.000 +0000,NSW,Newcastle,4,Cash Back 2nd,39142169,10. The Defiant One,Thoroughbred,LOSER,130,190,1.2,1
225221068,2024-02-26 00:00:00.000 +1100,2024-02-26 04:40:00.000 +0000,NSW,Newcastle,4,Cash Back 2nd,886145,5. Just One Look,Thoroughbred,LOSER,14.5,16.5,1.2,1
225221068,2024-02-26 00:00:00.000 +1100,2024-02-26 04:40:00.000 +0000,NSW,Newcastle,4,Cash Back 2nd,38980483,2. Legal Challenge,Thoroughbred,LOSER,7.4,10.5,1.2,1
225221068,2024-02-26 00:00:00.000 +1100,2024-02-26 04:40:00.000 +0000,NSW,Newcastle,4,Cash Back 2nd,46889216,6. Sennaprost,Thoroughbred,LOSER,11.5,12.5,1.2,1
225221068,2024-02-26 00:00:00.000 +1100,2024-02-26 04:40:00.000 +0000,NSW,Newcastle,4,Cash Back 2nd,45319617,7. Movin Denman,Thoroughbred,LOSER,2.6,3.35,1.2,1
225221068,2024-02-26 00:00:00.000 +1100,2024-02-26 04:40:00.000 +0000,NSW,Newcastle,4,Cash Back 2nd,41397839,11. Spring Wellness,Thoroughbred,LOSER,19.5,22,1.2,1
225221074,2024-02-26 00:00:00.000 +1100,2024-02-26 05:20:00.000 +0000,NSW,Newcastle,5,Cash Back 2nd,64762961,7. Peaceful Prince,Thoroughbred,LOSER,2.54,2.6,1.4,1.16
225221074,2024-02-26 00:00:00.000 +1100,2024-02-26 05:20:00.000 +0000,NSW,Newcastle,5,Cash Back 2nd,66332000,6. Matete,Thoroughbred,LOSER,11,16,1.4,1.16
225221074,2024-02-26 00:00:00.000 +1100,2024-02-26 05:20:00.000 +0000,NSW,Newcastle,5,Cash Back 2nd,66332001,8. Santatime,Thoroughbred,LOSER,10.5,17.5,1.4,1.16
225221074,2024-02-26 00:00:00.000 +1100,2024-02-26 05:20:00.000 +0000,NSW,Newcastle,5,Cash Back 2nd,66332006,13. Beersmadefromwater,Thoroughbred,LOSER,36,44,1.4,1.16
225221074,2024-02-26 00:00:00.000 +1100,2024-02-26 05:20:00.000 +0000,NSW,Newcastle,5,Cash Back 2nd,66331998,4. Luskaire,Thoroughbred,REMOVED,9.8,15,1.4,1.16
225221074,2024-02-26 00:00:00.000 +1100,2024-02-26 05:20:00.000 +0000,NSW,Newcastle,5,Cash Back 2nd,39428409,15. Vinlago,Thoroughbred,LOSER,85,170,1.4,1.16
225221074,2024-02-26 00:00:00.000 +1100,2024-02-26 05:20:00.000 +0000,NSW,Newcastle,5,Cash Back 2nd,66331996,2. Bottler,Thoroughbred,LOSER,1.95,2.18,1.4,1.16
225221074,2024-02-26 00:00:00.000 +1100,2024-02-26 05:20:00.000 +0000,NSW,Newcastle,5,Cash Back 2nd,66332008,16. Freed From Desire,Thoroughbred,LOSER,170,1000,1.4,1.16
225221074,2024-02-26 00:00:00.000 +1100,2024-02-26 05:20:00.000 +0000,NSW,Newcastle,5,Cash Back 2nd,66331997,3. Jovial Kid,Thoroughbred,LOSER,8.2,12,1.4,1.16
225221074,2024-02-26 00:00:00.000 +1100,2024-02-26 05:20:00.000 +0000,NSW,Newcastle,5,Cash Back 2nd,66331999,5. Major Ore,Thoroughbred,WINNER,29,55,1.4,1.16
225221080,2024-02-26 00:00:00.000 +1100,2024-02-26 06:00:00.000 +0000,NSW,Newcastle,6,Cash Back 2nd,48672001,3. Smart Jazz,Thoroughbred,LOSER,3.2,3.5,1.39,1.09
225221080,2024-02-26 00:00:00.000 +1100,2024-02-26 06:00:00.000 +0000,NSW,Newcastle,6,Cash Back 2nd,66332010,6. He Is The Kiss,Thoroughbred,LOSER,5.7,8.4,1.39,1.09
225221080,2024-02-26 00:00:00.000 +1100,2024-02-26 06:00:00.000 +0000,NSW,Newcastle,6,Cash Back 2nd,40785505,11. Town Beach,Thoroughbred,LOSER,80,140,1.39,1.09
225221080,2024-02-26 00:00:00.000 +1100,2024-02-26 06:00:00.000 +0000,NSW,Newcastle,6,Cash Back 2nd,65291737,8. Moonbling,Thoroughbred,LOSER,8.8,13.5,1.39,1.09
225221080,2024-02-26 00:00:00.000 +1100,2024-02-26 06:00:00.000 +0000,NSW,Newcastle,6,Cash Back 2nd,65823482,5. Cats Quarters,Thoroughbred,LOSER,2.74,3.1,1.39,1.09
225221080,2024-02-26 00:00:00.000 +1100,2024-02-26 06:00:00.000 +0000,NSW,Newcastle,6,Cash Back 2nd,54212635,9. Our Esprit,Thoroughbred,REMOVED,5,7.6,1.39,1.09
225221080,2024-02-26 00:00:00.000 +1100,2024-02-26 06:00:00.000 +0000,NSW,Newcastle,6,Cash Back 2nd,40534118,10. Selvam,Thoroughbred,WINNER,5.8,7.8,1.39,1.09
225221080,2024-02-26 00:00:00.000 +1100,2024-02-26 06:00:00.000 +0000,NSW,Newcastle,6,Cash Back 2nd,65052129,7. Lady Maton,Thoroughbred,LOSER,24,38,1.39,1.09
225221086,2024-02-26 00:00:00.000 +1100,2024-02-26 06:40:00.000 +0000,NSW,Newcastle,7,Cash Back 2nd,6374861,6. Napoli,Thoroughbred,REMOVED,7.8,21,1.59,0.95
