DATE,VENUE,tipster,market_id,selection_id,bet_type,bet_text,SELECTION_NAME,WIN_LOSE,BSP,Tipster_Profit,Back_Profit,Lay_Profit,
1/10/2023,Launceston,Jamie Cockshutt,218979676,61031898,Back,Back 5. Hunt A Rainbow,Hunt A Rainbow,0,2.78,-1.00,-1.00,0.56,
1/10/2023,Launceston,Jamie Cockshutt,218979678,40674692,Back,Back 3. Helansin,Helansin,0,2.46,-1.00,-1.00,0.68,
1/10/2023,Launceston,Jamie Cockshutt,218979680,61031900,Back,Back 9. Art Huntsman,Art Huntsman,0,3.40,-1.00,-1.00,0.42,
1/10/2023,Launceston,Jamie Cockshutt,218979682,41911450,Back,Back 3. Looby Lombo,Looby Lombo,0,5.83,-1.00,-1.00,0.21,
1/10/2023,Launceston,Jamie Cockshutt,218979684,41296231,Back,Back 7. Jimmy The Irishm,Jimmy The Irishman,0,4.10,-1.00,-1.00,0.32,
1/10/2023,Launceston,Jamie Cockshutt,218979686,1088859,Back,Back 1. Kenya,Kenya,0,3.93,-1.00,-1.00,0.34,
1/10/2023,Launceston,Jamie Cockshutt,218979690,40859141,Back,Back 1. Macaria,Macaria,0,7.62,-1.00,-1.00,0.15,
1/10/2023,Launceston,Jamie Cockshutt,218979692,6294821,Back,Back 1. Lancelot,Lancelot,0,5.21,-1.00,-1.00,0.24,
1/10/2023,ParisLongchamp ,Rory Flanagan,218944784,51961912,Back,Back Ace Impact,Ace Impact,1,4.42,3.42,3.42,-1.00,
1/10/2023,ParisLongchamp ,Rory Flanagan,218944784,15796835,Back,Back Westover,Westover,0,7.16,-1.00,-1.00,0.16,
1/10/2023,ParisLongchamp ,Rory Flanagan,218944784,46014690,Back,Back Through Seven Seas,Through Seven Seas,0,12.19,-1.00,-1.00,0.09,
1/10/2023,ParisLongchamp ,Rory Flanagan,218944784,54482447,Back,Back Feed The Flame,Feed The Flame,0,19.56,-1.00,-1.00,0.05,
1/10/2023,ParisLongchamp ,Rory Flanagan,218987362,55715762,Back,Back Beauvatier,Beauvatier,0,3.19,-1.00,-1.00,0.46,
1/10/2023,ParisLongchamp ,Rory Flanagan,218987362,5930673,Back,Back Henry Adams,Henry Adams,0,13.90,-1.00,-1.00,0.08,
1/10/2023,ParisLongchamp ,Rory Flanagan,218987368,55496026,Back,Back Les Pavots,Les Pavots,0,6.80,-1.00,-1.00,0.17,
1/10/2023,ParisLongchamp ,Rory Flanagan,218987368,45399509,Back,Back Rose Bloom,Rose Bloom,0,10.40,-1.00,-1.00,0.11,
1/10/2023,ParisLongchamp ,Rory Flanagan,218987368,59085288,Back,Back Julica,Julica,0,21.65,-1.00,-1.00,0.05,
1/10/2023,ParisLongchamp ,Rory Flanagan,218987382,44712680,Back,Back Blue Rose Cen,Blue Rose Cen,1,2.59,1.59,1.59,-1.00,
1/10/2023,ParisLongchamp ,Rory Flanagan,218987382,41050301,Back,Back Al Husn,Al Husn,0,6.40,-1.00,-1.00,0.19,
1/10/2023,ParisLongchamp ,Rory Flanagan,218987382,48640027,Back,Back Jannah Rose,Jannah Rose,0,9.55,-1.00,-1.00,0.12,
1/10/2023,ParisLongchamp ,Rory Flanagan,218987389,36362297,Back,Back Ponntos,Ponntos,0,20.00,-1.00,-1.00,0.05,
1/10/2023,ParisLongchamp ,Rory Flanagan,218987389,48799146,Back,Back Perdika,Perdika,0,32.00,-1.00,-1.00,0.03,
1/10/2023,ParisLongchamp ,Rory Flanagan,218987389,18519417,Back,Back Tudo Bem,Tudo Bem,0,95.46,-1.00,-1.00,0.01,
1/10/2023,ParisLongchamp ,Rory Flanagan,218987397,26340381,Back,Back Kinross,Kinross,0,2.08,-1.00,-1.00,0.93,
1/10/2023,ParisLongchamp ,Rory Flanagan,218987397,26237989,Back,Back King Gold,King Gold,0,16.40,-1.00,-1.00,0.06,
1/10/2023,ParisLongchamp ,Rory Flanagan,218987397,45120891,Back,Back Breizh Sky,Breizh Sky,0,28.58,-1.00,-1.00,0.04,
2/10/2023,Ballarat,Glenn Ingram,218979336,61139856,Back,Back 7. Matriarch Rose,Matriarch Rose,1,2.59,1.59,1.59,-1.00,
2/10/2023,Ballarat,Michael Tye,219082104,61219211,Back,Back 2. Hello Easy,Hello Easy,1,1.66,0.66,0.66,-1.00,
2/10/2023,Ballarat,Michael Tye,219082114,46055827,Back,Back 1. Phelan Seedy,Phelan Seedy,0,4.43,-1.00,-1.00,0.29,
2/10/2023,Ballarat,Michael Tye,219082124,52385999,Lay,Lay 5. Hurricane Mist,Hurricane Mist,0,4.40,0.29,-1.00,0.29,
2/10/2023,Ballarat,Michael Tye,219082139,46408416,Lay,Lay 1. Fentons Rise,Fentons Rise,0,12.00,0.09,-1.00,0.09,
2/10/2023,Ballarat,Michael Tye,219082149,59812639,Lay,Lay 6. Small Heath,Small Heath,0,7.68,0.15,-1.00,0.15,
2/10/2023,Gawler,Lachlan Mosley,219021974,40050593,Lay,Lay 5. Grey Folly,Grey Folly,0,3.65,0.38,-1.00,0.38,
2/10/2023,Gawler,Lachlan Mosley,219021974,51129615,Back,Back 4. Cityofchurches,Cityofchurches,0,16.00,-1.00,-1.00,0.07,
2/10/2023,Gawler,Lachlan Mosley,219021980,51295193,Back,Back 13. Superior Sam,Superior Sam,1,7.20,6.20,6.20,-1.00,
2/10/2023,Gawler,Lachlan Mosley,219021980,55978159,Back,Back 1. Africarn Lad,Africarn Lad,0,5.00,-1.00,-1.00,0.25,
2/10/2023,Gawler,Lachlan Mosley,219021986,38668076,Back,Back 6. Starspangled Sag,Starspangled Saga,0,7.20,-1.00,-1.00,0.16,
2/10/2023,Gawler,Lachlan Mosley,219021998,33669019,Back,Back 1. Mccain,Mccain,0,2.59,-1.00,-1.00,0.63,
2/10/2023,Gawler,Lachlan Mosley,219022010,38838370,Back,Back 5. Blood Sweat Tear,Blood Sweat Tears,0,10.00,-1.00,-1.00,0.11,
2/10/2023,Gawler,Lachlan Mosley,219022010,28699684,Back,Back 2. Enlist,Enlist,0,13.94,-1.00,-1.00,0.08,
2/10/2023,Maryborough,Darren And Brett Carroll,219024685,61115193,Back,Back 4. Daley Waters,Daley Waters,0,14.78,-1.00,-1.00,0.07,
2/10/2023,Maryborough,Darren And Brett Carroll,219024689,8480762,Back,Back 1. Primz Luck,Primz Luck,0,10.00,-1.00,-1.00,0.11,
2/10/2023,Maryborough,Darren And Brett Carroll,219024693,3762895,Lay,Lay 9. Dances,Dances,0,11.95,0.09,-1.00,0.09,
2/10/2023,Maryborough,Darren And Brett Carroll,219024697,61115206,Lay,Lay 13. Somethin Bout ,Somethin Bout Eily,0,3.55,0.39,-1.00,0.39,
2/10/2023,Maryborough,Darren And Brett Carroll,219024699,61115215,Back,Back 13. Avant Guard,Avant Guard,0,2.28,-1.00,-1.00,0.78,
3/10/2023,Globe Derby ,Mark Lawrence,219079828,59423608,Back,Back 8. Aldebaran Stiles,8. Aldebaran Stiles,1,1.48,0.48,0.48,-1.00,
3/10/2023,Globe Derby ,Mark Lawrence,219079832,61139945,Back,Back 7. Fletch Maguire,7. Fletch Maguire,0,2.12,-1.00,-1.00,0.89,
3/10/2023,Globe Derby ,Mark Lawrence,219079834,55248183,Lay,Lay 1. Allgold,1. Allgold,0,9.34,0.12,-1.00,0.12,
3/10/2023,Globe Derby ,Mark Lawrence,219079840,61139954,Back,Back 4. Lolita,4. Lolita,1,1.28,0.28,0.28,-1.00,
3/10/2023,Swan Hill ,Jackson Oldham,219079634,53148079,Lay,Lay 3. Neo Del Toro,3. Neo Del Toro,1,8.80,-1.00,7.80,-1.00,
3/10/2023,Swan Hill ,Jackson Oldham,219079648,61139796,Back,Back 4. Lonjourno,4. Lonjourno,0,5.14,-1.00,-1.00,0.24,
4/10/2023,Ipswich ,Shane Ciurleo,219129434,59649803,Back,Back 5. Highland Cathedr,5. Highland Cathedral,1,1.88,0.88,0.88,-1.00,
4/10/2023,Ipswich ,Shane Ciurleo,219129441,54866993,Back,Back 3. Encoder,3. Encoder,1,1.68,0.68,0.68,-1.00,
4/10/2023,Ipswich ,Shane Ciurleo,219129462,60694916,Back,Back 11. Try Everything,11. Try Everything,1,3.04,2.04,2.04,-1.00,
4/10/2023,Ipswich ,Shane Ciurleo,219129462,61248929,Lay,Lay 5. Lady Shotgun,5. Lady Shotgun,0,7.80,0.15,-1.00,0.15,
4/10/2023,Ipswich ,Shane Ciurleo,219129469,53858110,Back,Back 8. Russian Sub,8. Russian Sub,1,2.80,1.80,1.80,-1.00,
4/10/2023,Ipswich ,Betfair,219129476,50740361,Lay,Lay 7. Shapin Power,7. Shapin Power,0,4.23,0.31,-1.00,0.31,
4/10/2023,Ipswich ,Shane Ciurleo,219129476,50740361,Lay,Lay 7. Shapin Power,7. Shapin Power,0,4.23,0.31,-1.00,0.31,
4/10/2023,Pakenham ,Jackson Oldham,219199154,61248997,Back,Back 5. Hes Handsome,5. Hes Handsome,1,3.52,2.52,2.52,-1.00,
4/10/2023,Pakenham ,Betfair,219199161,841309,Lay,Lay 6. Awol,6. Awol,0,3.69,0.37,-1.00,0.37,
4/10/2023,Pakenham ,Jackson Oldham,219199161,841309,Lay,Lay 6. Awol,6. Awol,0,3.69,0.37,-1.00,0.37,
4/10/2023,Randwick,Jack Franklyn,219129345,52936603,Back,Back 3. Iknowastar,3. Iknowastar,1,1.90,0.90,0.90,-1.00,
4/10/2023,Randwick ,Jack Franklyn,219129352,61248954,Back,Back 1. Ghaanati,1. Ghaanati,1,6.68,5.68,5.68,-1.00,
4/10/2023,Randwick ,Jack Franklyn,219129352,51031285,Back,Back 2. Demiana,2. Demiana,0,5.10,-1.00,-1.00,0.24,
4/10/2023,Randwick ,Jack Franklyn,219129359,52936284,Back,Back 3. Avebury,3. Avebury,1,2.54,1.54,1.54,-1.00,
4/10/2023,Randwick ,Linton Chataway,219129359,52936284,Back,Back 3. Avebury,3. Avebury,1,2.54,1.54,1.54,-1.00,
4/10/2023,Randwick ,Jack Franklyn,219129359,61248958,Back,Back 1. Street Gossip,1. Street Gossip,0,10.08,-1.00,-1.00,0.11,
4/10/2023,Randwick ,Betfair,219129373,44144379,Lay,Lay 1. Body Bob,1. Body Bob,1,5.30,-1.00,4.30,-1.00,
4/10/2023,Randwick ,Jack Franklyn,219129373,44144379,Lay,Lay 1. Body Bob,1. Body Bob,1,5.30,-1.00,4.30,-1.00,
5/10/2023,Albion Park ,Jaycin Campbell,219235290,59147468,Back,Back 1. Darryl Keeping,1. Darryl Keeping,0,2.11,-1.00,-1.00,0.90,
5/10/2023,Albion Park ,Jaycin Campbell,219235295,28499098,Lay,Lay 8. Special Cyndie,8. Special Cyndie,0,4.35,0.30,-1.00,0.30,
5/10/2023,Albion Park ,Jaycin Campbell,219235320,52503985,Back,Back 8. All Natural,8. All Natural,1,2.81,1.81,1.81,-1.00,
5/10/2023,Albion Park ,Jaycin Campbell,219235335,38753313,Back,Back 2. Zipping Ramona,2. Zipping Ramona,1,2.80,1.80,1.80,-1.00,
5/10/2023,Geelong ,Jackson Oldham,219190470,60490405,Back,Back 2. Jessup,2. Jessup,0,1.93,-1.00,-1.00,1.08,
5/10/2023,Geelong ,Jackson Oldham,219190484,61287798,Lay,Lay 10. Bon Mistress,10. Bon Mistress,1,5.10,-1.00,4.10,-1.00,
5/10/2023,Kilmore ,Darren And Brett Carroll,219196276,61250478,Back,Back 5. Diamondsnblue,5. Diamondsnblue,1,1.53,0.53,0.53,-1.00,
5/10/2023,Kilmore ,Darren And Brett Carroll,219196280,61250484,Lay,Lay 2. Heza Gunslinger,2. Heza Gunslinger,0,16.65,0.06,-1.00,0.06,
5/10/2023,Kilmore ,Darren And Brett Carroll,219196282,61250492,Back,Back 2. Emmwallen,2. Emmwallen,1,1.62,0.62,0.62,-1.00,
5/10/2023,Kilmore ,Darren And Brett Carroll,219196286,39326109,Lay,Lay 8. Lifeinthebalanc,8. Lifeinthebalance,0,15.79,0.07,-1.00,0.07,
6/10/2023,Bendigo ,Michael Tye,219277763,61372211,Back,Back 5. Mister Easy,5. Mister Easy,0,1.87,-1.00,-1.00,1.15,
6/10/2023,Bendigo ,Michael Tye,219277778,57810289,Back,Back 4. New Wave Whine,4. New Wave Whine,0,1.76,-1.00,-1.00,1.32,
6/10/2023,Bendigo ,Michael Tye,219277783,58138819,Back,Back 8. Mighty Quinn,8. Mighty Quinn,0,5.32,-1.00,-1.00,0.23,
6/10/2023,Bendigo ,Michael Tye,219277793,57378151,Back,Back 4. Mission Apollo,4. Mission Apollo,0,2.60,-1.00,-1.00,0.62,
6/10/2023,Bendigo ,Michael Tye,219277798,58845023,Back,Back 2. Savic,2. Savic,1,4.40,3.40,3.40,-1.00,
6/10/2023,Bendigo ,Michael Tye,219277803,59355810,Lay,Lay 8. Crush Your Rush,8. Crush Your Rush,0,4.60,0.28,-1.00,0.28,
6/10/2023,Gloucester Park ,Scott Hill,219232368,22288858,Back,Back 10. Classic Choice,10. Classic Choice,0,6.76,-1.00,-1.00,0.17,
6/10/2023,Gloucester Park ,Scott Hill,219232371,38553666,Back,Back 3. Whos The Dad,3. Whos The Dad,0,1.75,-1.00,-1.00,1.33,
6/10/2023,Gloucester Park ,Scott Hill,219232374,24465306,Back,Back 4. Valentines Brook,4. Valentines Brook,0,3.76,-1.00,-1.00,0.36,
6/10/2023,Gloucester Park ,Scott Hill,219232377,25765955,Back,Back 1. Minstrel,1. Minstrel,1,1.52,0.52,0.52,-1.00,
6/10/2023,Gloucester Park ,Scott Hill,219232380,51241912,Back,Back 11. Soho Seraphine,11. Soho Seraphine,0,2.10,-1.00,-1.00,0.91,
6/10/2023,Gloucester Park ,Scott Hill,219232383,8542048,Back,Back 4. Lusaka,4. Lusaka,1,1.86,0.86,0.86,-1.00,
6/10/2023,Gloucester Park ,Scott Hill,219232383,61304477,Lay,Lay 3. Rockmyster,3. Rockmyster,0,8.43,0.13,-1.00,0.13,
6/10/2023,Gloucester Park ,Scott Hill,219232389,41690514,Back,Back 7. Codename Marcus,7. Codename Marcus,0,2.14,-1.00,-1.00,0.88,
6/10/2023,Gloucester Park ,Scott Hill,219232395,61304482,Back,Back 1. Thenu Came Along,1. Thenu Came Along,0,3.15,-1.00,-1.00,0.47,
6/10/2023,Moonee Valley ,Jackson Oldham,219227909,53407580,Back,Back 1. Alsonso,1. Alsonso,0,2.54,-1.00,-1.00,0.65,
6/10/2023,Moonee Valley ,Jackson Oldham,219227972,61336769,Lay,Lay 13. Corner Off,13. Corner Off,0,6.55,0.18,-1.00,0.18,
6/10/2023,Morphettville ,Lachlan Mosley,219227993,61336719,Back,Back 12. Angelic Appeal,12. Angelic Appeal,1,9.69,8.69,8.69,-1.00,
6/10/2023,Morphettville ,Lachlan Mosley,219227993,61336716,Back,Back 7. On The Scent,7. On The Scent,0,2.28,-1.00,-1.00,0.78,
6/10/2023,Morphettville ,Lachlan Mosley,219228011,61336730,Back,Back 1. Lake Agawam,1. Lake Agawam,1,4.10,3.10,3.10,-1.00,
6/10/2023,Morphettville ,Lachlan Mosley,219228017,57377747,Lay,Lay 4. Delightful Shec,4. Delightful Shecky,0,7.25,0.16,-1.00,0.16,
6/10/2023,Morphettville ,Lachlan Mosley,219228017,40346645,Back,Back 9. Eminencia,9. Eminencia,0,8.06,-1.00,-1.00,0.14,
6/10/2023,Sunshine Coast,Chris Camilleri,219228310,61337236,Lay,Lay 1. Shot Of Whiskey,1. Shot Of Whiskey,0,4.56,0.28,-1.00,0.28,
6/10/2023,Taree,Jack Franklyn,219231445,61336549,Back,Back 7. Nyali Sands,7. Nyali Sands,0,3.22,-1.00,-1.00,0.45,
6/10/2023,Taree,Jack Franklyn,219231450,61336552,Back,Back 6. Asgoodasyougett,6. Asgoodasyougett,1,2.35,1.35,1.35,-1.00,
6/10/2023,Taree,Jack Franklyn,219231455,58453467,Lay,Lay 4. Golden Breeze,4. Golden Breeze,1,3.80,-1.00,2.80,-1.00,
6/10/2023,Taree,Jack Franklyn,219231460,51759564,Back,Back 1. Imatruestar,1. Imatruestar,0,3.60,-1.00,-1.00,0.38,
6/10/2023,Taree,Jack Franklyn,219231470,61336573,Back,Back 3. Alicia Roma,3. Alicia Roma,1,1.92,0.92,0.92,-1.00,
6/10/2023,Warrnambool ,Glenn Ingram,219230736,877442,Back,Back 2. Laudatory,2. Laudatory,0,2.94,-1.00,-1.00,0.52,
7/10/2023,Cannington,Jaycin Campbell,219325691,44062750,Back,Back 8. Elite Machine,Elite Machine,0,1.67,-1.00,-1.00,1.49,
7/10/2023,Cannington,Jaycin Campbell,219325696,61408829,Lay,Lay 1. Starlight Ariel,Starlight Ariel,0,4.50,0.29,-1.00,0.29,
7/10/2023,Cannington,Jaycin Campbell,219325701,50115492,Back,Back 4. Solidified,Solidified,0,2.70,-1.00,-1.00,0.59,
7/10/2023,Cannington,Jaycin Campbell,219325711,60735535,Lay,Lay 3. Inside Scoop,Inside Scoop,0,4.56,0.28,-1.00,0.28,
7/10/2023,Cannington,Jaycin Campbell,219325716,57689319,Back,Back 2. Vander Harley,Vander Harley,0,2.69,-1.00,-1.00,0.59,
7/10/2023,Eagle Farm,Shane Ciurleo,219232929,44508605,Back,Back 2. Hold On Honey,Hold On Honey,1,2.34,1.34,1.34,-1.00,
7/10/2023,Eagle Farm,Shane Ciurleo,219232929,56089860,Lay,Lay 3. Lost in Transit,Lost In Transit,0,3.75,0.36,-1.00,0.36,
7/10/2023,Eagle Farm,Shane Ciurleo,219232943,61337973,Back,Back 5. Standing Order,Standing Order,1,4.00,3.00,3.00,-1.00,
7/10/2023,Eagle Farm,Shane Ciurleo,219232964,343526,Back,Back 8. Daytona,Daytona,0,2.76,-1.00,-1.00,0.57,
7/10/2023,Eagle Farm ,Pros Vs Bookies,219232950,55533297,Lay,Lay 6. Red Defcon,6. Red Defcon,0,3.40,0.42,-1.00,0.42,
7/10/2023,Flemington,Bella Anderson,219228180,61337156,Back,Back 15. Bews,Bews,0,4.43,-1.00,-1.00,0.29,
7/10/2023,Flemington,Bella Anderson,219228189,36500208,Back,Back 3. Bodyguard,Bodyguard,1,3.64,2.64,2.64,-1.00,
7/10/2023,Flemington,Bella Anderson,219228189,61337161,Lay,Lay 2. Blue Illusion,Blue Illusion,0,3.39,0.42,-1.00,0.42,
7/10/2023,Flemington,Bella Anderson,219228198,61337169,Lay,Lay 8. Riproar,Riproar,0,6.91,0.17,-1.00,0.17,
7/10/2023,Flemington,Bella Anderson,219228198,58069445,Back,Back 3. Ambassadorial,Ambassadorial,0,7.54,-1.00,-1.00,0.15,
7/10/2023,Flemington,Lay Back with Betfair,219228198,61337172,Back,Back 11. Esskay,11. Esskay,0,45.74,-1.00,-1.00,0.02,
7/10/2023,Flemington,Bella Anderson,219228207,61337182,Lay,Lay 2. Legacies,Legacies,0,2.88,0.53,-1.00,0.53,
7/10/2023,Flemington,Lay Back with Betfair,219228207,61337182,Back,Back 2. Legacies,2. Legacies,0,2.88,-1.00,-1.00,0.53,
7/10/2023,Flemington,Bella Anderson,219228207,61337181,Back,Back 1. De Sonic Boom,De Sonic Boom,0,8.17,-1.00,-1.00,0.14,
7/10/2023,Flemington,Lay Back with Betfair,219228207,53975250,Back,Back 8. Nodachi,8. Nodachi,0,9.97,-1.00,-1.00,0.11,
7/10/2023,Flemington,Lay Back with Betfair,219228216,61337192,Lay,Lay 3. I Am Unstoppabl,3. I Am Unstoppable,0,3.84,0.35,-1.00,0.35,
7/10/2023,Flemington,Bella Anderson,219228216,61337192,Back,Back 3. I Am Unstoppable,I Am Unstoppable,0,3.84,-1.00,-1.00,0.35,
7/10/2023,Flemington,Lay Back with Betfair,219228216,61337194,Lay,Lay 9. Stretan Angel,9. Stretan Angel,1,8.35,-1.00,7.35,-1.00,
7/10/2023,Flemington,Lay Back with Betfair,219228216,61337193,Back,Back 7. Kandinsky Abstra,7. Kandinsky Abstract,0,15.90,-1.00,-1.00,0.07,
7/10/2023,Flemington,Lay Back with Betfair,219228225,61337197,Back,Back 3. Princess Grace,3. Princess Grace,0,1.58,-1.00,-1.00,1.72,
7/10/2023,Flemington,Bella Anderson,219228225,36833799,Back,Back 8. Starlight Scope,Starlight Scope,0,59.89,-1.00,-1.00,0.02,
7/10/2023,Flemington,Bella Anderson,219228234,11899740,Back,Back 7. Athabascan,Athabascan,0,8.10,-1.00,-1.00,0.14,
7/10/2023,Flemington,Lay Back with Betfair,219228234,47841970,Back,Back 3. Sheraz,3. Sheraz,0,17.53,-1.00,-1.00,0.06,
7/10/2023,Flemington,Bella Anderson,219228243,41819997,Lay,Lay 1. Romantic Warrio,Romantic Warrior,0,2.62,0.62,-1.00,0.62,
7/10/2023,Flemington,Jackson Oldham,219228243,41819997,Back,Back 1. Romantic Warrior,Romantic Warrior,0,2.62,-1.00,-1.00,0.62,
7/10/2023,Flemington,Bella Anderson,219228243,48261073,Back,Back 7. Osipenko,Osipenko,0,8.82,-1.00,-1.00,0.13,
7/10/2023,Flemington,Pros Vs Bookies,219228244,48261073,Lay,Lay 7. Osipenko,7. Osipenko,0,2.56,0.64,-1.00,0.64,
7/10/2023,Flemington,Bella Anderson,219228252,61337220,Back,Back 2. Star Patrol,Star Patrol,1,2.64,1.64,1.64,-1.00,
7/10/2023,Flemington,Jackson Oldham,219228252,8826744,Lay,Lay 1. Jigsaw,Jigsaw,0,11.44,0.10,-1.00,0.10,
7/10/2023,Flemington,Lay Back with Betfair,219228252,61337224,Back,Back 14. Cest Magique,14. Cest Magique,0,4.29,-1.00,-1.00,0.30,
7/10/2023,Flemington,Lay Back with Betfair,219228261,36960055,Back,Back 5. Tamerlane,5. Tamerlane,1,2.16,1.16,1.16,-1.00,
7/10/2023,Flemington ,Jackson Oldham,219228198,61337167,Lay,Lay 6. Riff Rocket,6. Riff Rocket,1,4.78,-1.00,3.78,-1.00,
7/10/2023,Flemington ,Pros Vs Bookies,219228198,61337167,Lay,Lay 6. Riff Rocket,6. Riff Rocket,1,4.78,-1.00,3.78,-1.00,
7/10/2023,Flemington ,Lay Back with Betfair,219228198,61337172,Back,Back 11. Esskay,11. Esskay,0,45.74,-1.00,-1.00,0.02,
7/10/2023,Flemington ,Jackson Oldham,219228207,61337182,Back,Back 2. Legacies,2. Legacies,0,2.88,-1.00,-1.00,0.53,
7/10/2023,Flemington ,Lay Back with Betfair,219228207,61337182,Back,Back 2. Legacies,2. Legacies,0,2.88,-1.00,-1.00,0.53,
7/10/2023,Flemington ,Lay Back with Betfair,219228207,53975250,Back,Back 8. Nodachi,8. Nodachi,0,9.97,-1.00,-1.00,0.11,
7/10/2023,Flemington ,Lay Back with Betfair,219228216,61337192,Lay,Lay 3. I Am Unstoppabl,3. I Am Unstoppable,0,3.84,0.35,-1.00,0.35,
7/10/2023,Flemington ,Lay Back with Betfair,219228216,61337194,Lay,Lay 9. Stretan Angel,9. Stretan Angel,1,8.35,-1.00,7.35,-1.00,
7/10/2023,Flemington ,Jackson Oldham,219228216,61337193,Back,Back 7. Kandinsky Abstra,7. Kandinsky Abstract,0,15.90,-1.00,-1.00,0.07,
7/10/2023,Flemington ,Lay Back with Betfair,219228216,61337193,Back,Back 7. Kandinsky Abstra,7. Kandinsky Abstract,0,15.90,-1.00,-1.00,0.07,
7/10/2023,Flemington ,Lay Back with Betfair,219228225,61337197,Back,Back 3. Princess Grace,3. Princess Grace,0,1.58,-1.00,-1.00,1.73,
7/10/2023,Flemington ,Lay Back with Betfair,219228234,47841970,Back,Back 3. Sheraz,3. Sheraz,0,17.53,-1.00,-1.00,0.06,
7/10/2023,Flemington ,Pros Vs Bookies,219228243,41819997,Lay,Lay 1. Romantic Warrio,1. Romantic Warrior,0,2.62,0.62,-1.00,0.62,
7/10/2023,Flemington ,Dean Evans,219228243,49949293,Back,Back 11. Soulcombe,11. Soulcombe,0,6.87,-1.00,-1.00,0.17,
7/10/2023,Flemington ,Dean Evans,219228243,61337212,Back,Back 5. West Wind Blows,5. West Wind Blows,0,7.81,-1.00,-1.00,0.15,
7/10/2023,Flemington ,Dean Evans,219228243,48261073,Back,Back 7. Osipenko,7. Osipenko,0,8.82,-1.00,-1.00,0.13,
7/10/2023,Flemington ,Dean Evans,219228243,41728825,Back,Back 4. Francesco Guardi,4. Francesco Guardi,0,23.17,-1.00,-1.00,0.05,
7/10/2023,Flemington ,Dean Evans,219228243,44758255,Back,Back 8. Uncle Bryn,8. Uncle Bryn,0,32.00,-1.00,-1.00,0.03,
7/10/2023,Flemington ,Dean Evans,219228243,61337214,Back,Back 12. Duke De Sessa,12. Duke De Sessa,0,48.00,-1.00,-1.00,0.02,
7/10/2023,Flemington ,Pros Vs Bookies,219228252,61337220,Lay,Lay 2. Star Patrol,2. Star Patrol,1,2.64,-1.00,1.64,-1.00,
7/10/2023,Flemington ,Lay Back with Betfair,219228252,61337224,Back,Back 14. Cest Magique,14. Cest Magique,0,4.29,-1.00,-1.00,0.30,
7/10/2023,Flemington ,Lay Back with Betfair,219228261,36960055,Back,Back 5. Tamerlane,5. Tamerlane,1,2.16,1.16,1.16,-1.00,
7/10/2023,Murray Bridge,Lachlan Mosley,219235137,35696333,Back,Back 2. Lord Vladivostok,Lord Vladivostok,0,3.21,-1.00,-1.00,0.45,
7/10/2023,Murray Bridge ,Lachlan Mosley,219235101,61337578,Back,Back 4. Foxy Femme,4. Foxy Femme,0,6.29,-1.00,-1.00,0.19,
7/10/2023,Murray Bridge ,Lachlan Mosley,219235101,47637170,Back,Back 9. Fields Of Athenr,9. Fields Of Athenry,0,12.00,-1.00,-1.00,0.09,
7/10/2023,Murray Bridge ,Lachlan Mosley,219235107,39499097,Back,Back 11. Applied,11. Applied,0,14.50,-1.00,-1.00,0.07,
7/10/2023,Murray Bridge ,Lachlan Mosley,219235113,51615876,Back,Back 7. Dublin Journal,7. Dublin Journal,0,6.20,-1.00,-1.00,0.19,
7/10/2023,Murray Bridge ,Lachlan Mosley,219235113,58882647,Back,Back 4. Oath Of Omerta,4. Oath Of Omerta,0,10.63,-1.00,-1.00,0.10,
7/10/2023,Murray Bridge ,Lachlan Mosley,219235125,3363369,Back,Back 7. Platinum Wolf,7. Platinum Wolf,0,3.12,-1.00,-1.00,0.47,
7/10/2023,Murray Bridge ,Pros Vs Bookies,219235126,61337592,Lay,Lay 4. Bravemansgame,4. Bravemansgame,0,3.83,0.35,-1.00,0.35,
7/10/2023,Murray Bridge ,Lachlan Mosley,219235131,38187651,Back,Back 3. Bellinger,3. Bellinger,0,3.80,-1.00,-1.00,0.36,
7/10/2023,Murray Bridge ,Lachlan Mosley,219235131,938316,Back,Back 6. Shove Over,6. Shove Over,0,4.50,-1.00,-1.00,0.29,
7/10/2023,Murray Bridge ,Lachlan Mosley,219235143,8738739,Back,Back 10. Wine Barron,10. Wine Barron,0,3.09,-1.00,-1.00,0.48,
7/10/2023,Murray Bridge ,Lachlan Mosley,219235143,2326931,Back,Back 4. Annihilate,4. Annihilate,0,40.00,-1.00,-1.00,0.03,
7/10/2023,Rosehill,Jack Franklyn,219228117,53148643,Back,Back 7. Felix Majestic,7. Felix Majestic,1,4.20,3.20,3.20,-1.00,
7/10/2023,Rosehill,Jack Franklyn,219228124,739389,Back,Back 3. Pesto,3. Pesto,0,6.06,-1.00,-1.00,0.20,
7/10/2023,Rosehill,Jack Franklyn,219228138,56872949,Back,Back 3. Ozzmosis,3. Ozzmosis,0,2.40,-1.00,-1.00,0.71,
7/10/2023,Rosehill,Lay Back with Betfair,219228138,56872949,Back,Back 3. Ozzmosis,3. Ozzmosis,0,2.40,-1.00,-1.00,0.71,
7/10/2023,Rosehill,Lay Back with Betfair,219228138,2369398,Back,Back 2. Barber,2. Barber,0,9.49,-1.00,-1.00,0.12,
