EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,RUNNER_STATUS,IS_WINNER,TOTAL_GOALS,HOME_TEAM,AWAY_TEAM,HOME_MARGIN,HOME_SCORE,AWAY_SCORE,BEST_BACK_KICK_OFF,BEST_LAY_KICK_OFF,MATCHED_VOLUME_KICK_OFF,BEST_BACK_PRICE_HALF_TIME,BEST_LAY_PRICE_HALF_TIME,MATCHED_VOLUME_HALF_TIME,TOTAL_MATCHED_VOLUME
12/11/2022,Australian Soccer/Australian A-League Men/Newcastle Jets v Melbourne City/Fixtures 12 Nov,31872507,MATCH_ODDS,205890061,Match Odds,58805,The Draw,LOSER,0,3,Melbourne City,Newcastle Jets,-1,1,2,4.5,4.6,12659.82,2.8,2.82,22978.21,33665.78
12/11/2022,Australian Soccer/Australian A-League Men/Sydney FC v Western Sydney Wanderers/Fixtures 12 Nov,31872989,MATCH_ODDS,205890167,Match Odds,1205121,Sydney FC,LOSER,0,1,Sydney FC,Western Sydney Wanderers,-1,0,1,1.9,1.93,39188.99,2.76,2.74,81137.59,101453.95
12/11/2022,Australian Soccer/Australian A-League Men/Sydney FC v Western Sydney Wanderers/Fixtures 12 Nov,31872989,MATCH_ODDS,205890167,Match Odds,58805,The Draw,LOSER,0,1,Sydney FC,Western Sydney Wanderers,-1,0,1,3.9,4,10053.8,2.6,2.6,22639.93,76549.17
12/11/2022,Australian Soccer/Australian A-League Men/Sydney FC v Western Sydney Wanderers/Fixtures 12 Nov,31872989,MATCH_ODDS,205890167,Match Odds,6480414,Western Sydney Wanderers,WINNER,1,1,Sydney FC,Western Sydney Wanderers,-1,0,1,4.4,4.7,10695.73,3.95,4,27152.48,127674.39
13/11/2022,Australian Soccer/Australian A-League Men/Wellington Phoenix v Western United/Fixtures 13 Nov,31873386,MATCH_ODDS,205890273,Match Odds,58805,The Draw,LOSER,0,5,Wellington Phoenix,Western United,-1,2,3,4,4.1,3465.61,5.6,5.6,6082.55,19612.58
13/11/2022,Australian Soccer/Australian A-League Men/Wellington Phoenix v Western United/Fixtures 13 Nov,31873386,MATCH_ODDS,205890273,Match Odds,2469649,Wellington Phoenix,LOSER,0,5,Wellington Phoenix,Western United,-1,2,3,1.95,1.96,67996.66,1.32,1.33,92665.63,117187.54
13/11/2022,Australian Soccer/Australian A-League Men/Wellington Phoenix v Western United/Fixtures 13 Nov,31873386,MATCH_ODDS,205890273,Match Odds,24301731,Western United,WINNER,1,5,Wellington Phoenix,Western United,-1,2,3,4.1,4.3,5344.05,14.5,14.5,9061.22,30514.28
13/11/2022,Australian Soccer/Australian A-League Men/Central Coast Mariners v Macarthur FC/Fixtures 13 Nov,31873796,MATCH_ODDS,205890379,Match Odds,1205126,Central Coast Mariners,LOSER,0,5,Central Coast Mariners,Macarthur FC,-1,2,3,1.57,1.59,20282.01,8,8.2,44060.37,52385.57
13/11/2022,Australian Soccer/Australian A-League Men/Central Coast Mariners v Macarthur FC/Fixtures 13 Nov,31873796,MATCH_ODDS,205890379,Match Odds,36700739,Macarthur FC,WINNER,1,5,Central Coast Mariners,Macarthur FC,-1,2,3,5.9,6.2,5977.43,1.55,1.55,62013.41,111227.96
13/11/2022,Australian Soccer/Australian A-League Men/Central Coast Mariners v Macarthur FC/Fixtures 13 Nov,31873796,MATCH_ODDS,205890379,Match Odds,58805,The Draw,LOSER,0,5,Central Coast Mariners,Macarthur FC,-1,2,3,4.8,5,2832.69,4.3,4.2,10493.62,33377.12
9/12/2022,Australian Soccer/Australian A-League Men/Fixtures 9 Dec/Brisbane Roar v Adelaide United,31933518,MATCH_ODDS,207045513,Match Odds,571273,Adelaide United,LOSER,0,2,Brisbane Roar,Adelaide United,0,1,1,3.25,3.25,40477.31,3.35,3.45,43042.86,117588.85
9/12/2022,Australian Soccer/Australian A-League Men/Fixtures 9 Dec/Brisbane Roar v Adelaide United,31933518,MATCH_ODDS,207045513,Match Odds,3862627,Brisbane Roar,LOSER,0,2,Brisbane Roar,Adelaide United,0,1,1,2.96,2.9,70737.75,2.94,2.94,72913.62,92957.41
9/12/2022,Australian Soccer/Australian A-League Men/Fixtures 9 Dec/Brisbane Roar v Adelaide United,31933518,MATCH_ODDS,207045513,Match Odds,58805,The Draw,WINNER,1,2,Brisbane Roar,Adelaide United,0,1,1,2.88,2.86,32507.72,2.76,2.72,33508.03,67015.31
10/12/2022,Australian Soccer/Australian A-League Men/Fixtures 10 Dec/Wellington Phoenix v Western Sydney Wanderers,31935333,MATCH_ODDS,207045619,Match Odds,58805,The Draw,WINNER,1,2,Wellington Phoenix,Western Sydney Wanderers,0,1,1,3.55,3.6,4799.76,2.44,2.44,11799.95,33938.68
10/12/2022,Australian Soccer/Australian A-League Men/Fixtures 10 Dec/Wellington Phoenix v Western Sydney Wanderers,31935333,MATCH_ODDS,207045619,Match Odds,2469649,Wellington Phoenix,LOSER,0,2,Wellington Phoenix,Western Sydney Wanderers,0,1,1,2.56,2.6,14124.41,3.4,3.45,31723.25,44134.22
10/12/2022,Australian Soccer/Australian A-League Men/Fixtures 10 Dec/Wellington Phoenix v Western Sydney Wanderers,31935333,MATCH_ODDS,207045619,Match Odds,6480414,Western Sydney Wanderers,LOSER,0,2,Wellington Phoenix,Western Sydney Wanderers,0,1,1,2.98,3,12262.51,3.35,3.4,36497.54,41236
10/12/2022,Australian Soccer/Australian A-League Men/Fixtures 10 Dec/Perth Glory v Western United,31936739,MATCH_ODDS,207045725,Match Odds,370132,Perth Glory,WINNER,1,3,Perth Glory,Western United,1,2,1,3.35,3.45,3722.17,1.74,1.74,41258.16,176204.79
10/12/2022,Australian Soccer/Australian A-League Men/Fixtures 10 Dec/Perth Glory v Western United,31936739,MATCH_ODDS,207045725,Match Odds,58805,The Draw,LOSER,0,3,Perth Glory,Western United,1,2,1,3.7,3.75,3789.86,3.75,3.8,7421.79,10881.7
10/12/2022,Australian Soccer/Australian A-League Men/Fixtures 10 Dec/Perth Glory v Western United,31936739,MATCH_ODDS,207045725,Match Odds,24301731,Western United,LOSER,0,3,Perth Glory,Western United,1,2,1,2.28,2.3,7310.76,6.2,6.4,15980.16,17928.95
10/12/2022,Australian Soccer/Australian A-League Men/Fixtures 10 Dec/Sydney FC v Melbourne City,31936740,MATCH_ODDS,207045831,Match Odds,8586946,Melbourne City,LOSER,0,3,Sydney FC,Melbourne City,1,2,1,2.44,2.46,20817.98,2.9,2.92,62212.48,78310.05
10/12/2022,Australian Soccer/Australian A-League Men/Fixtures 10 Dec/Sydney FC v Melbourne City,31936740,MATCH_ODDS,207045831,Match Odds,1205121,Sydney FC,WINNER,1,3,Sydney FC,Melbourne City,1,2,1,3.1,3.15,4539.59,3.2,3.2,44434.49,196698.92
10/12/2022,Australian Soccer/Australian A-League Men/Fixtures 10 Dec/Sydney FC v Melbourne City,31936740,MATCH_ODDS,207045831,Match Odds,58805,The Draw,LOSER,0,3,Sydney FC,Melbourne City,1,2,1,3.7,3.75,3896.2,2.9,2.66,31957.25,90075.18
11/12/2022,Australian Soccer/Australian A-League Men/Fixtures 11 Dec/Central Coast Mariners v Newcastle Jets,31937138,MATCH_ODDS,207045939,Match Odds,1205126,Central Coast Mariners,LOSER,0,3,Central Coast Mariners,Newcastle Jets,-1,1,2,1.76,1.79,6498.29,5.5,5.7,21232.95,31534.47
11/12/2022,Australian Soccer/Australian A-League Men/Fixtures 11 Dec/Central Coast Mariners v Newcastle Jets,31937138,MATCH_ODDS,207045939,Match Odds,1205125,Newcastle Jets,WINNER,1,3,Central Coast Mariners,Newcastle Jets,-1,1,2,4.6,4.8,2650.17,1.86,1.86,14201.07,91764.34
11/12/2022,Australian Soccer/Australian A-League Men/Fixtures 11 Dec/Central Coast Mariners v Newcastle Jets,31937138,MATCH_ODDS,207045939,Match Odds,58805,The Draw,LOSER,0,3,Central Coast Mariners,Newcastle Jets,-1,1,2,4.4,4.7,1642.48,3.55,3.5,2989.71,10826.33
11/12/2022,Australian Soccer/Australian A-League Men/Fixtures 11 Dec/Macarthur FC v Melbourne Victory,31937634,MATCH_ODDS,207046045,Match Odds,36700739,Macarthur FC,LOSER,0,1,Macarthur FC,Melbourne Victory,-1,0,1,3.55,3.6,2474.36,4.2,4.3,8990.73,16749.27
11/12/2022,Australian Soccer/Australian A-League Men/Fixtures 11 Dec/Macarthur FC v Melbourne Victory,31937634,MATCH_ODDS,207046045,Match Odds,1205124,Melbourne Victory,WINNER,1,1,Macarthur FC,Melbourne Victory,-1,0,1,2.08,2.1,14380.36,2.44,2.44,30725.12,98844.99
11/12/2022,Australian Soccer/Australian A-League Men/Fixtures 11 Dec/Macarthur FC v Melbourne Victory,31937634,MATCH_ODDS,207046045,Match Odds,58805,The Draw,LOSER,0,1,Macarthur FC,Melbourne Victory,-1,0,1,4,4.1,1716.45,2.78,2.8,5428.98,107967.66
16/12/2022,Australian Soccer/Australian A-League Men/Fixtures 16 Dec/Newcastle Jets v Brisbane Roar,31946662,MATCH_ODDS,207550564,Match Odds,3862627,Brisbane Roar,WINNER,1,1,Newcastle Jets,Brisbane Roar,-1,0,1,2.68,2.7,13765.6,2.94,2.94,29967.87,114272.88
16/12/2022,Australian Soccer/Australian A-League Men/Fixtures 16 Dec/Newcastle Jets v Brisbane Roar,31946662,MATCH_ODDS,207550564,Match Odds,1205125,Newcastle Jets,LOSER,0,1,Newcastle Jets,Brisbane Roar,-1,0,1,2.8,2.88,18679.76,3.55,3.6,34831.29,48176.85
16/12/2022,Australian Soccer/Australian A-League Men/Fixtures 16 Dec/Newcastle Jets v Brisbane Roar,31946662,MATCH_ODDS,207550564,Match Odds,58805,The Draw,LOSER,0,1,Newcastle Jets,Brisbane Roar,-1,0,1,3.55,3.65,10231.27,2.64,2.62,18001.12,89369.81
17/12/2022,Australian Soccer/Australian A-League Men/Fixtures 17 Dec/Wellington Phoenix v Adelaide United,31948463,MATCH_ODDS,207550670,Match Odds,571273,Adelaide United,LOSER,0,4,Wellington Phoenix,Adelaide United,2,3,1,3,3.05,18942.97,9.4,9.6,34069.31,35541.41
17/12/2022,Australian Soccer/Australian A-League Men/Fixtures 17 Dec/Wellington Phoenix v Adelaide United,31948463,MATCH_ODDS,207550670,Match Odds,58805,The Draw,LOSER,0,4,Wellington Phoenix,Adelaide United,2,3,1,4,4.1,6697.53,4.6,4.6,13578.26,15145.36
17/12/2022,Australian Soccer/Australian A-League Men/Fixtures 17 Dec/Wellington Phoenix v Adelaide United,31948463,MATCH_ODDS,207550670,Match Odds,2469649,Wellington Phoenix,WINNER,1,4,Wellington Phoenix,Adelaide United,2,3,1,2.36,2.4,14725.73,1.49,1.48,61425.87,117230.23
17/12/2022,Australian Soccer/Australian A-League Men/Fixtures 17 Dec/Central Coast Mariners v Sydney FC,31950018,MATCH_ODDS,207550776,Match Odds,1205126,Central Coast Mariners,WINNER,1,3,Central Coast Mariners,Sydney FC,1,2,1,2.7,2.72,11875.92,1.68,1.68,32083.98,90143.65
17/12/2022,Australian Soccer/Australian A-League Men/Fixtures 17 Dec/Central Coast Mariners v Sydney FC,31950018,MATCH_ODDS,207550776,Match Odds,1205121,Sydney FC,LOSER,0,3,Central Coast Mariners,Sydney FC,1,2,1,2.56,2.58,8865.91,6.6,6.4,36804.83,41002.02
17/12/2022,Australian Soccer/Australian A-League Men/Fixtures 17 Dec/Central Coast Mariners v Sydney FC,31950018,MATCH_ODDS,207550776,Match Odds,58805,The Draw,LOSER,0,3,Central Coast Mariners,Sydney FC,1,2,1,4.1,4.2,3618.65,4,3.9,28564.2,44115.33
18/12/2022,Australian Soccer/Australian A-League Men/Fixtures 18 Dec/Western United v Western Sydney Wanderers,31950490,MATCH_ODDS,207551006,Match Odds,58805,The Draw,LOSER,0,1,Western United,Western Sydney Wanderers,1,1,0,3.5,3.55,2814.17,3.95,3.95,3806.09,5705.15
18/12/2022,Australian Soccer/Australian A-League Men/Fixtures 18 Dec/Western United v Western Sydney Wanderers,31950490,MATCH_ODDS,207551006,Match Odds,6480414,Western Sydney Wanderers,LOSER,0,1,Western United,Western Sydney Wanderers,1,1,0,2.82,2.88,4567.26,8.2,8.6,11888.96,14743.26
18/12/2022,Australian Soccer/Australian A-League Men/Fixtures 18 Dec/Western United v Western Sydney Wanderers,31950490,MATCH_ODDS,207551006,Match Odds,24301731,Western United,WINNER,1,1,Western United,Western Sydney Wanderers,1,1,0,2.68,2.76,5294.65,1.58,1.59,21570.07,71359.45
18/12/2022,Australian Soccer/Australian A-League Men/Fixtures 18 Dec/Macarthur FC v Perth Glory,31950797,MATCH_ODDS,207551112,Match Odds,36700739,Macarthur FC,WINNER,1,1,Macarthur FC,Perth Glory,1,1,0,2.1,2.12,15571.65,3.15,3.15,34431.38,80547.93
18/12/2022,Australian Soccer/Australian A-League Men/Fixtures 18 Dec/Macarthur FC v Perth Glory,31950797,MATCH_ODDS,207551112,Match Odds,370132,Perth Glory,LOSER,0,1,Macarthur FC,Perth Glory,1,1,0,3.7,3.75,10070.09,3.15,3.2,25267.78,32074.18
18/12/2022,Australian Soccer/Australian A-League Men/Fixtures 18 Dec/Macarthur FC v Perth Glory,31950797,MATCH_ODDS,207551112,Match Odds,58805,The Draw,LOSER,0,1,Macarthur FC,Perth Glory,1,1,0,3.9,3.95,2607.07,2.66,2.7,17153.71,62722.14
21/12/2022,Australian Soccer/Australian A-League Men/Fixtures 21 Dec/Central Coast Mariners v Newcastle Jets,31970699,MATCH_ODDS,207706740,Match Odds,1205126,Central Coast Mariners,WINNER,1,3,Central Coast Mariners,Newcastle Jets,3,3,0,1.77,1.78,23203.77,1.33,1.34,72135.52,147379.76
21/12/2022,Australian Soccer/Australian A-League Men/Fixtures 21 Dec/Central Coast Mariners v Newcastle Jets,31970699,MATCH_ODDS,207706740,Match Odds,1205125,Newcastle Jets,LOSER,0,3,Central Coast Mariners,Newcastle Jets,3,3,0,4.5,4.6,8783.37,14.5,15,12593.27,14272.68
21/12/2022,Australian Soccer/Australian A-League Men/Fixtures 21 Dec/Central Coast Mariners v Newcastle Jets,31970699,MATCH_ODDS,207706740,Match Odds,58805,The Draw,LOSER,0,3,Central Coast Mariners,Newcastle Jets,3,3,0,4.5,4.6,7561.63,5.5,5.6,11079.2,13123.25
23/12/2022,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Perth Glory v Wellington Phoenix,31967379,MATCH_ODDS,207626525,Match Odds,370132,Perth Glory,LOSER,0,2,Perth Glory,Wellington Phoenix,0,1,1,3.3,3.4,12431.47,3.35,3.4,64737.76,90719.67
23/12/2022,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Perth Glory v Wellington Phoenix,31967379,MATCH_ODDS,207626525,Match Odds,58805,The Draw,WINNER,1,2,Perth Glory,Wellington Phoenix,0,1,1,3.7,3.75,13281.94,2.64,2.62,30520.61,160801.93
23/12/2022,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Perth Glory v Wellington Phoenix,31967379,MATCH_ODDS,207626525,Match Odds,2469649,Wellington Phoenix,LOSER,0,2,Perth Glory,Wellington Phoenix,0,1,1,2.3,2.32,49990.21,3.2,3.1,94980.53,125359.63
23/12/2022,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Brisbane Roar v Western Sydney Wanderers,31967382,MATCH_ODDS,207626631,Match Odds,3862627,Brisbane Roar,LOSER,0,2,Brisbane Roar,Western Sydney Wanderers,0,1,1,2.72,2.74,15397.63,10.5,11,32715.19,42137.89
23/12/2022,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Brisbane Roar v Western Sydney Wanderers,31967382,MATCH_ODDS,207626631,Match Odds,58805,The Draw,WINNER,1,2,Brisbane Roar,Western Sydney Wanderers,0,1,1,3.25,3.3,12968.38,4,4.1,24058.24,143728.67
23/12/2022,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Brisbane Roar v Western Sydney Wanderers,31967382,MATCH_ODDS,207626631,Match Odds,6480414,Western Sydney Wanderers,LOSER,0,2,Brisbane Roar,Western Sydney Wanderers,0,1,1,3,3.05,6056.46,1.51,1.52,46599.49,80839.17
24/12/2022,Australian Soccer/Australian A-League Men/Fixtures 24 Dec/Sydney FC v Macarthur FC,31967381,MATCH_ODDS,207626737,Match Odds,36700739,Macarthur FC,WINNER,1,3,Sydney FC,Macarthur FC,-3,0,3,5.7,5.9,7977.43,2.14,2.12,15574.35,149002.53
24/12/2022,Australian Soccer/Australian A-League Men/Fixtures 24 Dec/Sydney FC v Macarthur FC,31967381,MATCH_ODDS,207626737,Match Odds,1205121,Sydney FC,LOSER,0,3,Sydney FC,Macarthur FC,-3,0,3,1.6,1.61,21340.05,4,4,41316.85,48773.52
24/12/2022,Australian Soccer/Australian A-League Men/Fixtures 24 Dec/Sydney FC v Macarthur FC,31967381,MATCH_ODDS,207626737,Match Odds,58805,The Draw,LOSER,0,3,Sydney FC,Macarthur FC,-3,0,3,4.8,4.9,4091.07,3.55,3.5,7533.03,13394.87
26/12/2022,Australian Soccer/Australian A-League Men/Fixtures 26 Dec/Western United v Melbourne Victory,31967384,MATCH_ODDS,207626843,Match Odds,1205124,Melbourne Victory,LOSER,0,1,Western United,Melbourne Victory,1,1,0,2.52,2.54,10206.69,3.65,3.65,31936.4,43966
26/12/2022,Australian Soccer/Australian A-League Men/Fixtures 26 Dec/Western United v Melbourne Victory,31967384,MATCH_ODDS,207626843,Match Odds,58805,The Draw,LOSER,0,1,Western United,Melbourne Victory,1,1,0,3.65,3.7,6119.21,3.2,3.2,31628.47,42478.85
26/12/2022,Australian Soccer/Australian A-League Men/Fixtures 26 Dec/Western United v Melbourne Victory,31967384,MATCH_ODDS,207626843,Match Odds,24301731,Western United,WINNER,1,1,Western United,Melbourne Victory,1,1,0,3,3.05,9035.24,2.44,2.4,29332.76,102921.09
27/12/2022,Australian Soccer/Australian A-League Men/Fixtures 27 Dec/Adelaide United v Newcastle Jets,31967376,MATCH_ODDS,207626313,Match Odds,571273,Adelaide United,LOSER,0,1,Adelaide United,Newcastle Jets,1,1,0,1.74,1.75,83979.7,4.2,4.1,165162.72,188316.44
27/12/2022,Australian Soccer/Australian A-League Men/Fixtures 27 Dec/Adelaide United v Newcastle Jets,31967376,MATCH_ODDS,207626313,Match Odds,1205125,Newcastle Jets,WINNER,1,1,Adelaide United,Newcastle Jets,1,1,0,5.1,5.2,12802.6,2.2,2.2,61054.5,303351.21
27/12/2022,Australian Soccer/Australian A-League Men/Fixtures 27 Dec/Adelaide United v Newcastle Jets,31967376,MATCH_ODDS,207626313,Match Odds,58805,The Draw,LOSER,0,1,Adelaide United,Newcastle Jets,1,1,0,4.3,4.4,8811.82,3.35,3.4,25454.45,50631.1
27/12/2022,Australian Soccer/Australian A-League Men/Fixtures 27 Dec/Melbourne City v Central Coast Mariners,31967377,MATCH_ODDS,207626419,Match Odds,1205126,Central Coast Mariners,LOSER,0,1,Melbourne City,Central Coast Mariners,-1,0,1,4.8,5.1,6293.17,23,23,17288.51,18928.16
27/12/2022,Australian Soccer/Australian A-League Men/Fixtures 27 Dec/Melbourne City v Central Coast Mariners,31967377,MATCH_ODDS,207626419,Match Odds,8586946,Melbourne City,WINNER,1,1,Melbourne City,Central Coast Mariners,-1,0,1,1.73,1.77,41385.99,1.24,1.23,125977.27,217466.07
27/12/2022,Australian Soccer/Australian A-League Men/Fixtures 27 Dec/Melbourne City v Central Coast Mariners,31967377,MATCH_ODDS,207626419,Match Odds,58805,The Draw,LOSER,0,1,Melbourne City,Central Coast Mariners,-1,0,1,4.5,4.7,5502.31,6.6,6.8,15553.22,25020.5
30/12/2022,Australian Soccer/Australian A-League Men/Fixtures 30 Dec/Western United v Brisbane Roar,31979237,MATCH_ODDS,207920091,Match Odds,3862627,Brisbane Roar,LOSER,0,2,Western United,Brisbane Roar,0,1,1,3.55,3.7,5857.02,1.7,1.71,32452.17,119507.97
30/12/2022,Australian Soccer/Australian A-League Men/Fixtures 30 Dec/Western United v Brisbane Roar,31979237,MATCH_ODDS,207920091,Match Odds,58805,The Draw,WINNER,1,2,Western United,Brisbane Roar,0,1,1,3.6,3.7,6462.49,3.75,3.8,25947.54,93597.54
30/12/2022,Australian Soccer/Australian A-League Men/Fixtures 30 Dec/Western United v Brisbane Roar,31979237,MATCH_ODDS,207920091,Match Odds,24301731,Western United,LOSER,0,2,Western United,Brisbane Roar,0,1,1,2.2,2.26,15233.47,6.8,6.6,43976.94,57736.81
31/12/2022,Australian Soccer/Australian A-League Men/Fixtures 31 Dec/Central Coast Mariners v Melbourne Victory,31979232,MATCH_ODDS,207919561,Match Odds,1205126,Central Coast Mariners,WINNER,1,3,Central Coast Mariners,Melbourne Victory,1,2,1,2.3,2.36,12599.24,2.52,2.54,73545.42,155684.69
31/12/2022,Australian Soccer/Australian A-League Men/Fixtures 31 Dec/Central Coast Mariners v Melbourne Victory,31979232,MATCH_ODDS,207919561,Match Odds,1205124,Melbourne Victory,LOSER,0,3,Central Coast Mariners,Melbourne Victory,1,2,1,3.3,3.35,10091.19,4,4,22866.34,28632.45
31/12/2022,Australian Soccer/Australian A-League Men/Fixtures 31 Dec/Central Coast Mariners v Melbourne Victory,31979232,MATCH_ODDS,207919561,Match Odds,58805,The Draw,LOSER,0,3,Central Coast Mariners,Melbourne Victory,1,2,1,3.65,3.7,4845.7,2.84,2.82,14280.22,52718.36
1/01/2023,Australian Soccer/Australian A-League Men/Fixtures 1 Jan/Newcastle Jets v Sydney FC,31979233,MATCH_ODDS,207919667,Match Odds,1205125,Newcastle Jets,LOSER,0,2,Newcastle Jets,Sydney FC,-2,0,2,3.6,3.75,7662.45,55,60,13927.86,14244.84
1/01/2023,Australian Soccer/Australian A-League Men/Fixtures 1 Jan/Newcastle Jets v Sydney FC,31979233,MATCH_ODDS,207919667,Match Odds,1205121,Sydney FC,WINNER,1,2,Newcastle Jets,Sydney FC,-2,0,2,2.04,2.08,53453.44,1.12,1.1,75033.21,129152.96
1/01/2023,Australian Soccer/Australian A-League Men/Fixtures 1 Jan/Newcastle Jets v Sydney FC,31979233,MATCH_ODDS,207919667,Match Odds,58805,The Draw,LOSER,0,2,Newcastle Jets,Sydney FC,-2,0,2,4.1,4.2,4405.81,14,13.5,8512.2,9393.17
1/01/2023,Australian Soccer/Australian A-League Men/Fixtures 1 Jan/Western Sydney Wanderers v Macarthur FC,31979245,MATCH_ODDS,207919773,Match Odds,36700739,Macarthur FC,LOSER,0,4,Western Sydney Wanderers,Macarthur FC,4,4,0,4.4,4.6,5962.02,60,70,10025.27,10357.05
1/01/2023,Australian Soccer/Australian A-League Men/Fixtures 1 Jan/Western Sydney Wanderers v Macarthur FC,31979245,MATCH_ODDS,207919773,Match Odds,58805,The Draw,LOSER,0,4,Western Sydney Wanderers,Macarthur FC,4,4,0,3.9,3.95,3700.57,15.5,16,16422.3,17112.68
1/01/2023,Australian Soccer/Australian A-League Men/Fixtures 1 Jan/Western Sydney Wanderers v Macarthur FC,31979245,MATCH_ODDS,207919773,Match Odds,6480414,Western Sydney Wanderers,WINNER,1,4,Western Sydney Wanderers,Macarthur FC,4,4,0,1.9,1.94,28804.62,1.08,1.08,79082.03,130196.43
2/01/2023,Australian Soccer/Australian A-League Men/Fixtures 2 Jan/Wellington Phoenix v Melbourne City,31979235,MATCH_ODDS,207919879,Match Odds,8586946,Melbourne City,WINNER,1,4,Wellington Phoenix,Melbourne City,-2,1,3,2.1,2.14,28216.85,2.44,2.52,60453.37,110950.24
2/01/2023,Australian Soccer/Australian A-League Men/Fixtures 2 Jan/Wellington Phoenix v Melbourne City,31979235,MATCH_ODDS,207919879,Match Odds,58805,The Draw,LOSER,0,4,Wellington Phoenix,Melbourne City,-2,1,3,3.75,3.8,7668.42,2.78,2.9,15084.87,22452.16
2/01/2023,Australian Soccer/Australian A-League Men/Fixtures 2 Jan/Wellington Phoenix v Melbourne City,31979235,MATCH_ODDS,207919879,Match Odds,2469649,Wellington Phoenix,LOSER,0,4,Wellington Phoenix,Melbourne City,-2,1,3,3.75,3.85,7930.45,4.1,4.2,32285.93,35722.24
2/01/2023,Australian Soccer/Australian A-League Men/Fixtures 2 Jan/Adelaide United v Perth Glory,31979239,MATCH_ODDS,207919985,Match Odds,571273,Adelaide United,WINNER,1,2,Adelaide United,Perth Glory,2,2,0,1.79,1.8,33217.47,1.27,1.27,78735.94,217605.8
2/01/2023,Australian Soccer/Australian A-League Men/Fixtures 2 Jan/Adelaide United v Perth Glory,31979239,MATCH_ODDS,207919985,Match Odds,370132,Perth Glory,LOSER,0,2,Adelaide United,Perth Glory,2,2,0,5,5.1,7580.19,21,21,14197.3,16813.25
2/01/2023,Australian Soccer/Australian A-League Men/Fixtures 2 Jan/Adelaide United v Perth Glory,31979239,MATCH_ODDS,207919985,Match Odds,58805,The Draw,LOSER,0,2,Adelaide United,Perth Glory,2,2,0,4.1,4.2,4582.95,5.9,6,31400.74,38402.45
6/01/2023,Australian Soccer/Australian A-League Men/Fixtures 6 Jan/Melbourne Victory v Brisbane Roar,31987735,MATCH_ODDS,208065487,Match Odds,3862627,Brisbane Roar,WINNER,1,1,Melbourne Victory,Brisbane Roar,-1,0,1,4.7,4.9,8241.63,4,4,22524.75,133066.46
6/01/2023,Australian Soccer/Australian A-League Men/Fixtures 6 Jan/Melbourne Victory v Brisbane Roar,31987735,MATCH_ODDS,208065487,Match Odds,1205124,Melbourne Victory,LOSER,0,1,Melbourne Victory,Brisbane Roar,-1,0,1,1.87,1.88,43183.19,2.72,2.7,80437.03,110010.35
6/01/2023,Australian Soccer/Australian A-League Men/Fixtures 6 Jan/Melbourne Victory v Brisbane Roar,31987735,MATCH_ODDS,208065487,Match Odds,58805,The Draw,LOSER,0,1,Melbourne Victory,Brisbane Roar,-1,0,1,3.95,4,10747.72,2.64,2.64,20154.35,45117.98
6/01/2023,Australian Soccer/Australian A-League Men/Fixtures 6 Jan/Perth Glory v Western Sydney Wanderers,31987747,MATCH_ODDS,208065593,Match Odds,370132,Perth Glory,WINNER,1,1,Perth Glory,Western Sydney Wanderers,1,1,0,4.4,4.5,8651.47,4.1,4,34974.72,260192.88
6/01/2023,Australian Soccer/Australian A-League Men/Fixtures 6 Jan/Perth Glory v Western Sydney Wanderers,31987747,MATCH_ODDS,208065593,Match Odds,58805,The Draw,LOSER,0,1,Perth Glory,Western Sydney Wanderers,1,1,0,3.5,3.55,9561.8,2.64,2.66,28194.15,59831.18
6/01/2023,Australian Soccer/Australian A-League Men/Fixtures 6 Jan/Perth Glory v Western Sydney Wanderers,31987747,MATCH_ODDS,208065593,Match Odds,6480414,Western Sydney Wanderers,LOSER,0,1,Perth Glory,Western Sydney Wanderers,1,1,0,2.04,2.06,35631.09,2.66,2.66,116432.47,157261.65
7/01/2023,Australian Soccer/Australian A-League Men/Fixtures 7 Jan/Central Coast Mariners v Adelaide United,31987730,MATCH_ODDS,208065063,Match Odds,571273,Adelaide United,LOSER,0,4,Central Coast Mariners,Adelaide United,4,4,0,3.85,3.95,3964.47,11,11.5,17882.67,18120.43
7/01/2023,Australian Soccer/Australian A-League Men/Fixtures 7 Jan/Central Coast Mariners v Adelaide United,31987730,MATCH_ODDS,208065063,Match Odds,1205126,Central Coast Mariners,WINNER,1,4,Central Coast Mariners,Adelaide United,4,4,0,2,2.02,19579.24,1.4,1.4,70048.76,101244.92
7/01/2023,Australian Soccer/Australian A-League Men/Fixtures 7 Jan/Central Coast Mariners v Adelaide United,31987730,MATCH_ODDS,208065063,Match Odds,58805,The Draw,LOSER,0,4,Central Coast Mariners,Adelaide United,4,4,0,3.95,4.1,3434.26,5.1,5.1,7683.31,8169.01
