Date,Track,Race Name,Race,Market,Selection,Number,Horse,RP,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,Value
2024-01-13,Rosehill,R7 2000m Listed,7,223401808,40192219,5,Baby Rider,5.9,0.0,3.78,0.0,2.06,-0.09505873912653579
2024-01-13,Rosehill,R7 2000m Listed,7,223401808,42154645,11,Otyrar,79.77,0.0,48.0,0.0,9.76,-0.008297292215118464
2024-01-13,Rosehill,R7 2000m Listed,7,223401808,48261029,3,Great House,15.53,0.0,31.13,0.0,6.27,0.03226814664383351
2024-01-13,Rosehill,R7 2000m Listed,7,223401808,49807469,7,Regal Lion,50.37,0.0,56.64,0.0,10.11,0.002197719923414193
2024-01-13,Rosehill,R7 2000m Listed,7,223401808,5142858,2,Dark Destroyer,24.19,0.0,49.51,0.0,9.64,0.021141456634672536
2024-01-13,Rosehill,R7 2000m Listed,7,223401808,56321710,12,Naval College,3.39,1.0,3.53,1.0,1.52,0.011699131757293146
2024-01-13,Rosehill,R7 2000m Listed,7,223401808,64763760,9,Touristic,12.18,0.0,10.4,0.0,3.15,-0.014052039914108874
2024-01-13,Rosehill,R7 2000m Listed,7,223401808,64763761,10,Riyazan,18.72,0.0,22.02,1.0,4.53,0.008005542746687168
2024-01-13,Rosehill,R8 1300m Hcap,8,223401816,1148417,4,Fifteen Rounds,38.31,0.0,59.55,0.0,7.8,0.009310233959078363
2024-01-13,Rosehill,R8 1300m Hcap,8,223401816,15550109,5,Cuban Royale,11.51,0.0,11.5,0.0,2.7,-7.554867223208417e-05
2024-01-13,Rosehill,R8 1300m Hcap,8,223401816,31081587,6,Rubamos,9.99,1.0,12.0,1.0,2.8,0.016766766766766764
2024-01-13,Rosehill,R8 1300m Hcap,8,223401816,41320821,8,Ka Bling,3.2,0.0,2.65,1.0,1.3,-0.06485849056603776
2024-01-13,Rosehill,R8 1300m Hcap,8,223401816,42154651,7,Criaderas,144.71,0.0,188.52,0.0,19.0,0.0016058954905061708
2024-01-13,Rosehill,R8 1300m Hcap,8,223401816,46472363,2,Oscar Zulu,17.53,0.0,24.94,0.0,4.8,0.01694883464753514
2024-01-13,Rosehill,R8 1300m Hcap,8,223401816,64763762,3,Zou Tiger,4.2,0.0,3.8,1.0,1.48,-0.02506265664160401
2024-01-13,Rosehill,R8 1300m Hcap,8,223401816,64763763,9,Estadio Mestalla,5.81,0.0,7.8,0.0,2.3,0.0439119113817909
2024-01-13,Rosehill,R9 1200m Hcap,9,223401824,20512681,1,Munitions,135.39,0.0,170.0,0.0,21.0,0.0015037169310445214
2024-01-13,Rosehill,R9 1200m Hcap,9,223401824,42859709,3,So Good So Cool,14.48,0.0,13.43,1.0,2.93,-0.005399390331697396
2024-01-13,Rosehill,R9 1200m Hcap,9,223401824,45119875,4,Outback Action,71.63,0.0,76.23,0.0,11.5,0.0008424360841453749
2024-01-13,Rosehill,R9 1200m Hcap,9,223401824,48821330,5,Pereille,5.85,0.0,5.2,1.0,1.66,-0.021367521367521347
2024-01-13,Rosehill,R9 1200m Hcap,9,223401824,4958280,11,Union Army,4.29,1.0,4.0,1.0,1.68,-0.01689976689976691
2024-01-13,Rosehill,R9 1200m Hcap,9,223401824,51052726,7,Cripps Tonite,9.46,0.0,15.46,0.0,3.69,0.04102519220302546
2024-01-13,Rosehill,R9 1200m Hcap,9,223401824,56053768,2,Richon,15.04,0.0,21.64,0.0,4.52,0.020278640814881815
2024-01-13,Rosehill,R9 1200m Hcap,9,223401824,64763764,6,Sir Ravanelli,31.13,0.0,45.64,0.0,6.0,0.010212748945433371
2024-01-13,Rosehill,R9 1200m Hcap,9,223401824,64763765,8,Boston Rocks,3.38,0.0,2.97,0.0,1.51,-0.04084234853465618
2024-01-13,Rosehill,R9 1200m Hcap,9,223401824,64763766,10,A Silvery Warrior,182.47,0.0,668.73,0.0,198.1,0.003984981110524908
2024-01-13,Rosehill,R10 1400m Hcap,10,223401832,1236684,5,Starman,10.8,0.0,10.36,1.0,2.64,-0.003932503932503939
2024-01-13,Rosehill,R10 1400m Hcap,10,223401832,36621467,12,Cross The Rubicon,9.89,0.0,11.67,0.0,2.96,0.015422431666930927
2024-01-13,Rosehill,R10 1400m Hcap,10,223401832,39008451,4,Elusive Jewel,37.48,0.0,36.38,0.0,5.57,-0.0008067340881235223
2024-01-13,Rosehill,R10 1400m Hcap,10,223401832,40286236,10,Sonora,9.89,0.0,7.22,0.0,2.78,-0.03739192054426953
2024-01-13,Rosehill,R10 1400m Hcap,10,223401832,41286162,1,Rhinoceros,14.77,0.0,14.71,0.0,4.52,-0.0002761582884077546
2024-01-13,Rosehill,R10 1400m Hcap,10,223401832,41331359,6,Danish Prince,13.63,0.0,20.52,0.0,5.7,0.02463462806359667
2024-01-13,Rosehill,R10 1400m Hcap,10,223401832,41489355,7,Gracilistyla,10.02,0.0,10.03,1.0,2.45,9.95018935210229e-05
2024-01-13,Rosehill,R10 1400m Hcap,10,223401832,42751820,2,Testator Silens,2.7,1.0,2.32,1.0,1.3,-0.06066411238825037
2024-01-13,Rosehill,R10 1400m Hcap,10,223401832,8554471,9,Vintage Choice,14.84,0.0,21.2,0.0,4.5,0.020215633423180585
2024-01-13,Trentham,R1 1400m Hcap,1,223428731,2251527,7,Frank The Tank,12.45,0.0,8.61,0.0,,-0.03582273344248073
2024-01-13,Trentham,R1 1400m Hcap,1,223428731,40776160,10,Perfectsister,18.61,0.0,23.0,0.0,,0.010256290446931292
2024-01-13,Trentham,R1 1400m Hcap,1,223428731,4651559,9,Donnybrook,39.74,0.0,36.0,0.0,,-0.002614214617234243
2024-01-13,Trentham,R1 1400m Hcap,1,223428731,49739334,3,Sassy Merlot,5.8,0.0,4.81,0.0,,-0.035486414796759624
2024-01-13,Trentham,R1 1400m Hcap,1,223428731,50141783,2,Duncan Creek,5.93,0.0,6.0,0.0,,0.001967397414277705
2024-01-13,Trentham,R1 1400m Hcap,1,223428731,52873806,5,Tanzanite Rose,5.51,1.0,6.96,1.0,,0.03781004234724744
2024-01-13,Trentham,R1 1400m Hcap,1,223428731,53408933,8,Pitkin County,11.92,0.0,6.4,1.0,,-0.07235738255033557
2024-01-13,Trentham,R1 1400m Hcap,1,223428731,53913960,12,No Agenda Nigel,56.72,0.0,85.0,1.0,,0.0058657595619347885
2024-01-13,Trentham,R1 1400m Hcap,1,223428731,5852740,1,Bradman,15.03,0.0,38.0,0.0,,0.040217809994047005
2024-01-13,Trentham,R1 1400m Hcap,1,223428731,6184101,6,Dimaggio,8.56,0.0,14.43,0.0,,0.04752236060647276
2024-01-13,Trentham,R1 1400m Hcap,1,223428731,670716,4,Mehrtens,30.05,0.0,62.41,0.0,,0.017254796990861514
2024-01-13,Trentham,R2 1000m Hcap,2,223428733,365430,7,Midnight Special,9.55,1.0,6.0,1.0,,-0.06195462478184992
2024-01-13,Trentham,R2 1000m Hcap,2,223428733,45918625,3,Vesmart,13.94,0.0,13.46,0.0,,-0.002558193574244111
2024-01-13,Trentham,R2 1000m Hcap,2,223428733,48756742,8,Ruby Seeker,10.84,0.0,31.05,0.0,,0.06004480334658419
2024-01-13,Trentham,R2 1000m Hcap,2,223428733,50141787,2,Seamsew,6.12,0.0,4.33,1.0,,-0.06754818940663254
2024-01-13,Trentham,R2 1000m Hcap,2,223428733,51294773,1,Swazi,8.5,0.0,10.64,1.0,,0.023662096417514378
2024-01-13,Trentham,R2 1000m Hcap,2,223428733,56321376,10,Rubellite,37.5,0.0,55.0,0.0,,0.008484848484848487
2024-01-13,Trentham,R2 1000m Hcap,2,223428733,64121632,5,Showbastian Coe,19.82,0.0,13.43,0.0,,-0.02400607703133112
2024-01-13,Trentham,R2 1000m Hcap,2,223428733,64762819,4,Za Spirit,3.44,0.0,4.21,0.0,,0.05316798320720323
2024-01-13,Trentham,R2 1000m Hcap,2,223428733,64762820,9,Marcella,12.15,0.0,8.48,0.0,,-0.03562000155291559
2024-01-13,Trentham,R3 2200m Hcap,3,223428735,3801457,12,Unscripted,29.09,0.0,35.06,0.0,,0.0058535414514076685
2024-01-13,Trentham,R3 2200m Hcap,3,223428735,38108782,10,Eulogy Show,24.62,0.0,70.22,0.0,,0.02637642724814503
2024-01-13,Trentham,R3 2200m Hcap,3,223428735,38688011,15,Amazon Goddess,31.35,0.0,62.95,0.0,,0.016012303124045942
2024-01-13,Trentham,R3 2200m Hcap,3,223428735,39297635,5,Llanacord,29.09,0.0,15.35,0.0,,-0.030770505552239875
2024-01-13,Trentham,R3 2200m Hcap,3,223428735,41307861,3,He No Opilio,27.08,0.0,53.8,0.0,,0.018340261266356604
2024-01-13,Trentham,R3 2200m Hcap,3,223428735,42300643,6,Rocket Lad,15.05,0.0,16.29,0.0,,0.005057828519218717
2024-01-13,Trentham,R3 2200m Hcap,3,223428735,4299034,8,Ruby Rocks,31.47,0.0,25.0,0.0,,-0.008223705115983478
2024-01-13,Trentham,R3 2200m Hcap,3,223428735,45897970,7,In Vegas,28.03,0.0,17.5,1.0,,-0.0214667957800316
2024-01-13,Trentham,R3 2200m Hcap,3,223428735,50353884,9,Apache Anne,9.48,0.0,6.2,0.0,,-0.05580509051313462
2024-01-13,Trentham,R3 2200m Hcap,3,223428735,50354188,4,The Underbelly,6.16,1.0,5.43,1.0,,-0.021824400277438954
2024-01-13,Trentham,R3 2200m Hcap,3,223428735,51454235,13,Opawa Jack,16.78,0.0,18.44,0.0,,0.005364820737423698
2024-01-13,Trentham,R3 2200m Hcap,3,223428735,53913971,1,Hi Yo Sass Bomb,10.21,0.0,8.2,0.0,,-0.02400802656410503
2024-01-13,Trentham,R3 2200m Hcap,3,223428735,56289276,2,Crouch,8.02,0.0,20.18,0.0,,0.07513426542662176
2024-01-13,Trentham,R3 2200m Hcap,3,223428735,59957435,11,Kahma Suitsya,27.94,0.0,18.5,0.0,,-0.018263073381183624
2024-01-13,Trentham,R3 2200m Hcap,3,223428735,64762821,14,The Dutch Dame,14.17,0.0,17.46,1.0,,0.013297861590682934
2024-01-13,Trentham,R3 2200m Hcap,3,223428735,64762822,16,Rischio,31.85,0.0,33.38,0.0,,0.001439115536522026
2024-01-13,Trentham,R4 1100m Listed,4,223428737,1524711,1,Nebuchadnezzar,13.75,0.0,5.21,1.0,,-0.11921130692723783
2024-01-13,Trentham,R4 1100m Listed,4,223428737,6169349,2,Rocky Marciano,26.65,0.0,80.33,0.0,,0.02507480283604989
2024-01-13,Trentham,R4 1100m Listed,4,223428737,64762825,3,Archaic Smile,2.87,1.0,2.33,1.0,,-0.0807524936070943
2024-01-13,Trentham,R4 1100m Listed,4,223428737,64762826,4,The Victress,2.85,0.0,4.7,0.0,,0.1381112355356476
2024-01-13,Trentham,R4 1100m Listed,4,223428737,64762827,5,Macaluso,9.75,0.0,9.4,1.0,,-0.0038188761593016957
2024-01-13,Trentham,R4 1100m Listed,4,223428737,64762828,7,The Tattler,30.24,0.0,65.02,0.0,,0.017688899955894732
2024-01-13,Trentham,R4 1100m Listed,4,223428737,64762829,8,Lady Rosabella,34.38,0.0,88.04,0.0,,0.017728204880165792
2024-01-13,Trentham,R4 1100m Listed,4,223428737,7184444,6,We Found Love,38.69,0.0,41.65,0.0,,0.0018368681150413117
2024-01-13,Trentham,R5 1600m Grp3,5,223428739,26461894,3,Lady Telena,174.78,0.0,135.92,0.0,,-0.0016357905517276547
2024-01-13,Trentham,R5 1600m Grp3,5,223428739,26752789,4,Our Echo,72.29,0.0,65.0,0.0,,-0.0015514434382880946
2024-01-13,Trentham,R5 1600m Grp3,5,223428739,38337926,16,The Hottie,6.23,0.0,5.99,0.0,,-0.006431264520589425
2024-01-13,Trentham,R5 1600m Grp3,5,223428739,41120346,1,Sergio,80.83,0.0,44.08,0.0,,-0.010314381216835405
2024-01-13,Trentham,R5 1600m Grp3,5,223428739,42226195,12,Royal Flower,64.94,0.0,29.81,0.0,,-0.01814696031441094
2024-01-13,Trentham,R5 1600m Grp3,5,223428739,44757876,5,Apostrophe,28.35,0.0,24.0,1.0,,-0.006393298059964726
2024-01-13,Trentham,R5 1600m Grp3,5,223428739,48144405,7,Sumi,8.1,0.0,27.19,0.0,,0.08667856283401215
2024-01-13,Trentham,R5 1600m Grp3,5,223428739,49487316,8,Ears Back,36.34,0.0,31.09,0.0,,-0.0046467965515635985
2024-01-13,Trentham,R5 1600m Grp3,5,223428739,49739384,10,Betty Spaghetti,12.25,0.0,6.72,0.0,,-0.06717687074829932
2024-01-13,Trentham,R5 1600m Grp3,5,223428739,50507458,14,Sugah Sweet,15.22,0.0,18.2,0.0,,0.010757967393972653
2024-01-13,Trentham,R5 1600m Grp3,5,223428739,51179048,6,Flower Of Wanaka,9.74,0.0,17.0,0.0,,0.04384587510568909
2024-01-13,Trentham,R5 1600m Grp3,5,223428739,5381175,2,Town Cryer,8.83,0.0,6.33,1.0,,-0.0447275999706587
2024-01-13,Trentham,R5 1600m Grp3,5,223428739,64762830,9,Rusty Lane,35.33,0.0,25.0,0.0,,-0.011695442966317575
2024-01-13,Trentham,R5 1600m Grp3,5,223428739,64762831,11,Churchillian,16.41,1.0,9.0,1.0,,-0.05017265894779605
2024-01-13,Trentham,R5 1600m Grp3,5,223428739,64762832,13,Love For All,49.5,0.0,74.83,0.0,,0.006838395987133126
2024-01-13,Trentham,R5 1600m Grp3,5,223428739,64762833,15,Sindacato,7.51,0.0,11.0,0.0,,0.042246701367873146
2024-01-13,Trentham,R6 1600m Grp1,6,223428741,17858252,12,Lady Sass,74.37,0.0,113.01,0.0,,0.004597507658259116
2024-01-13,Trentham,R6 1600m Grp1,6,223428741,18616509,13,Certainly,13.52,0.0,9.2,0.0,,-0.03473115513249293
2024-01-13,Trentham,R6 1600m Grp1,6,223428741,25088037,10,Quintessa,4.67,1.0,2.94,1.0,,-0.12600329210913486
2024-01-13,Trentham,R6 1600m Grp1,6,223428741,3710502,6,Double Vision,37.29,0.0,78.62,0.0,,0.014097431156748634
2024-01-13,Trentham,R6 1600m Grp1,6,223428741,49739212,1,Trobriand,15.51,0.0,26.0,0.0,,0.026012994098100484
2024-01-13,Trentham,R6 1600m Grp1,6,223428741,58882298,3,Just As Sharp,11.92,0.0,17.5,0.0,,0.026749760306807292
2024-01-13,Trentham,R6 1600m Grp1,6,223428741,60606812,5,Sinhaman,88.82,0.0,210.0,0.0,,0.00649682075036725
2024-01-13,Trentham,R6 1600m Grp1,6,223428741,61860990,7,Leroy Brown,65.27,0.0,188.55,0.0,,0.010017341425375543
2024-01-13,Trentham,R6 1600m Grp1,6,223428741,63218295,14,Nikaia,59.46,0.0,97.1,0.0,,0.0065193677529623816
2024-01-13,Trentham,R6 1600m Grp1,6,223428741,64122278,2,Zabmanzor,7.13,0.0,12.74,1.0,,0.06175951878215953
2024-01-13,Trentham,R6 1600m Grp1,6,223428741,64762836,8,Impendabelle,9.17,0.0,7.15,1.0,,-0.030808885770717817
2024-01-13,Trentham,R6 1600m Grp1,6,223428741,64762837,9,Mary Shan,4.66,0.0,4.3,0.0,,-0.017965864856772124
2024-01-13,Trentham,R6 1600m Grp1,6,223428741,64762838,11,Chantilly Lace,62.8,0.0,210.0,0.0,,0.01116166211707613
2024-01-13,Trentham,R7 2100m Grp3,7,223428743,11736043,2,Times Ticking,16.89,1.0,25.0,1.0,,0.01920663114268798
2024-01-13,Trentham,R7 2100m Grp3,7,223428743,26222384,8,Waisake,12.29,0.0,25.0,1.0,,0.041366965012205055
2024-01-13,Trentham,R7 2100m Grp3,7,223428743,26652678,1,Prise De Fer,7.08,0.0,7.64,0.0,,0.010352885497086406
2024-01-13,Trentham,R7 2100m Grp3,7,223428743,26981525,3,Sagunto,6.16,0.0,5.55,1.0,,-0.017842517842517863
2024-01-13,Trentham,R7 2100m Grp3,7,223428743,2987461,7,Noble Knight,24.0,0.0,17.04,0.0,,-0.017018779342723007
2024-01-13,Trentham,R7 2100m Grp3,7,223428743,4157458,11,Langkawi,61.56,0.0,48.0,0.0,,-0.004589018843404808
2024-01-13,Trentham,R7 2100m Grp3,7,223428743,41663159,9,Inmyshadow,32.19,0.0,54.86,0.0,,0.01283733102657764
2024-01-13,Trentham,R7 2100m Grp3,7,223428743,50141797,4,Colorado Star,23.61,0.0,22.0,0.0,,-0.0030996111046937003
2024-01-13,Trentham,R7 2100m Grp3,7,223428743,61337839,10,Kingfisher Lad,63.34,0.0,120.0,0.0,,0.0074544784759499
2024-01-13,Trentham,R7 2100m Grp3,7,223428743,61592583,5,Matscot,12.6,0.0,8.6,0.0,,-0.0369139904023625
2024-01-13,Trentham,R7 2100m Grp3,7,223428743,61861015,13,Blackwood Star,31.79,0.0,41.29,0.0,,0.007237493630053302
2024-01-13,Trentham,R7 2100m Grp3,7,223428743,64762839,12,Mazzolino,6.55,0.0,5.47,0.0,,-0.030143600764754308
2024-01-13,Trentham,R7 2100m Grp3,7,223428743,64762840,14,Nom De Plume,10.92,0.0,11.5,0.0,,0.004618569835961137
2024-01-13,Trentham,R7 2100m Grp3,7,223428743,9395396,6,Chase,18.61,0.0,26.0,0.0,,0.015273012854958044
2024-01-13,Trentham,R8 1200m Grp1,8,223428745,27057793,1,Dragon Leap,3.75,0.0,4.32,0.0,,0.03518518518518521
2024-01-13,Trentham,R8 1200m Grp1,8,223428745,285637,8,Maria Farina,28.56,0.0,16.35,0.0,,-0.02614807390846246
2024-01-13,Trentham,R8 1200m Grp1,8,223428745,3436465,9,Express Yourself,15.41,0.0,10.0,1.0,,-0.035107073329007144
2024-01-13,Trentham,R8 1200m Grp1,8,223428745,36319272,4,Lincolns Kruz,39.12,0.0,355.08,0.0,,0.022746105431351856
2024-01-13,Trentham,R8 1200m Grp1,8,223428745,36501597,5,Ifndoubtgetout,47.6,0.0,170.0,0.0,,0.015126050420168066
2024-01-13,Trentham,R8 1200m Grp1,8,223428745,38678076,2,Mercurial,12.47,1.0,22.98,1.0,,0.036676360951226374
2024-01-13,Trentham,R8 1200m Grp1,8,223428745,42194977,10,Not Guilty,37.86,0.0,40.0,0.0,,0.0014131008980454302
2024-01-13,Trentham,R8 1200m Grp1,8,223428745,44561817,7,Bonny Lass,4.44,0.0,3.41,1.0,,-0.06802990673958415
2024-01-13,Trentham,R8 1200m Grp1,8,223428745,5752194,3,Shamus,6.66,0.0,9.2,0.0,,0.0414544979762371
2024-01-13,Trentham,R8 1200m Grp1,8,223428745,61860978,11,Imwonderfultonight,17.52,0.0,7.1,0.0,,-0.08376744485175897
2024-01-13,Trentham,R8 1200m Grp1,8,223428745,6268256,6,Is That So,20.92,0.0,79.31,0.0,,0.03519239675470531
2024-01-13,Trentham,R9 1600m Hcap,9,223428747,1480110,13,Hey Hey Hey,77.64,0.0,260.0,0.0,,0.009033804937978044
2024-01-13,Trentham,R9 1600m Hcap,9,223428747,20600689,1,Lincoln Falls,20.71,0.0,19.73,0.0,,-0.0023983849569379836
2024-01-13,Trentham,R9 1600m Hcap,9,223428747,43526831,7,Ivy Dazzler,15.33,0.0,18.5,0.0,,0.011177518026833089
2024-01-13,Trentham,R9 1600m Hcap,9,223428747,51526617,9,Strange Love,26.8,0.0,28.22,0.0,,0.0018775717443963724
2024-01-13,Trentham,R9 1600m Hcap,9,223428747,53408941,10,Belladonna Lily,9.73,0.0,11.69,0.0,,0.017231723603153407
2024-01-13,Trentham,R9 1600m Hcap,9,223428747,60229172,5,Infer,28.21,0.0,58.0,1.0,,0.018207043234851908
2024-01-13,Trentham,R9 1600m Hcap,9,223428747,64762841,4,Lhasa,13.82,0.0,12.5,1.0,,-0.007641099855282205
2024-01-13,Trentham,R9 1600m Hcap,9,223428747,64762842,6,Cheval De Foudre,18.27,0.0,28.64,0.0,,0.019818336375839747
2024-01-13,Trentham,R9 1600m Hcap,9,223428747,64762843,8,Cornwallis,9.81,0.0,10.67,0.0,,0.008216086907092288
2024-01-13,Trentham,R9 1600m Hcap,9,223428747,64762844,11,Loch In Ora,4.64,1.0,3.4,1.0,,-0.07860040567951318
2024-01-13,Trentham,R9 1600m Hcap,9,223428747,64762845,12,Show Dor,71.08,0.0,190.0,0.0,,0.008805497141841662
2024-01-13,Trentham,R9 1600m Hcap,9,223428747,64762846,14,Mongolian Jubilee,105.06,0.0,326.37,0.0,,0.006454363346481615
2024-01-13,Trentham,R9 1600m Hcap,9,223428747,7213799,2,Yellow Jersey,7.15,0.0,11.24,0.0,,0.05089216832989073
2024-01-13,Trentham,R9 1600m Hcap,9,223428747,9330199,3,Boomtown Boy,11.11,0.0,9.77,0.0,,-0.012345144442796385
2024-01-13,Wingatui,R1 1200m Mdn,1,223428749,2645774,1,Hey Now,5.65,0.0,7.65,1.0,,0.04627219619411185
2024-01-13,Wingatui,R1 1200m Mdn,1,223428749,355500,4,Sunset Express,25.81,0.0,42.0,0.0,,0.01493514879799266
2024-01-13,Wingatui,R1 1200m Mdn,1,223428749,4687666,6,Peekay,5.96,0.0,5.36,0.0,,-0.018781929279775594
2024-01-13,Wingatui,R1 1200m Mdn,1,223428749,51785026,7,Thankuivan,90.18,0.0,44.0,0.0,,-0.011638339482650861
2024-01-13,Wingatui,R1 1200m Mdn,1,223428749,61826723,3,Maccedes,129.9,0.0,61.16,0.0,,-0.008652326511664907
2024-01-13,Wingatui,R1 1200m Mdn,1,223428749,62474239,14,Empress Suiko,27.96,0.0,15.68,0.0,,-0.02801013109106304
2024-01-13,Wingatui,R1 1200m Mdn,1,223428749,63963091,5,Spot On Time,4.4,0.0,4.3,1.0,,-0.0052854122621564525
2024-01-13,Wingatui,R1 1200m Mdn,1,223428749,64263809,15,Happy Story,61.77,0.0,80.0,0.0,,0.0036890885543143896
2024-01-13,Wingatui,R1 1200m Mdn,1,223428749,64762713,2,Tumuch,10.13,1.0,7.2,1.0,,-0.04017220576944172
2024-01-13,Wingatui,R1 1200m Mdn,1,223428749,64762714,8,Tower Of Gold,90.18,0.0,127.11,0.0,,0.003221731608243926
2024-01-13,Wingatui,R1 1200m Mdn,1,223428749,64762715,9,Acesanjacks,16.5,0.0,17.0,0.0,,0.0017825311942959027
2024-01-13,Wingatui,R1 1200m Mdn,1,223428749,64762716,10,El Ultimo,28.32,0.0,29.2,0.0,,0.0010641591208110854
2024-01-13,Wingatui,R1 1200m Mdn,1,223428749,64762717,11,Quick Tap,12.71,0.0,15.26,0.0,,0.013147406661146471
2024-01-13,Wingatui,R1 1200m Mdn,1,223428749,64762718,13,The Royal Diva,29.4,0.0,35.76,0.0,,0.0060493996256220615
2024-01-13,Wingatui,R2 1200m Hcap,2,223428751,24997908,5,Ojessica,9.32,0.0,7.91,1.0,,-0.019126112976999815
2024-01-13,Wingatui,R2 1200m Hcap,2,223428751,38881653,7,Paramount Prince,33.5,0.0,44.23,0.0,,0.00724165741493752
2024-01-13,Wingatui,R2 1200m Hcap,2,223428751,41120348,4,Mi Carol,23.35,0.0,31.68,0.0,,0.011260895896870196
2024-01-13,Wingatui,R2 1200m Hcap,2,223428751,41909947,2,Fifita,2.8,1.0,2.92,1.0,,0.014677103718199636
2024-01-13,Wingatui,R2 1200m Hcap,2,223428751,47939188,3,Hasstobeyou,6.05,0.0,9.41,0.0,,0.05901933058729504
2024-01-13,Wingatui,R2 1200m Hcap,2,223428751,54440079,1,Divine Regulus,7.46,0.0,8.84,0.0,,0.020926085426952803
2024-01-13,Wingatui,R2 1200m Hcap,2,223428751,64762719,6,Shes An Ace,6.12,0.0,4.05,0.0,,-0.08351488743645608
2024-01-13,Wingatui,R3 1600m Mdn,3,223428753,1212183,14,Imperative,35.5,0.0,30.0,0.0,,-0.00516431924882629
2024-01-13,Wingatui,R3 1600m Mdn,3,223428753,3738274,4,Auspiciousoccasion,31.32,0.0,30.33,0.0,,-0.0010421759117144394
2024-01-13,Wingatui,R3 1600m Mdn,3,223428753,397945,5,Mr Jingles,43.3,0.0,40.0,0.0,,-0.001905311778290994
2024-01-13,Wingatui,R3 1600m Mdn,3,223428753,48048649,8,Vadara,8.0,0.0,7.55,1.0,,-0.007450331125827825
2024-01-13,Wingatui,R3 1600m Mdn,3,223428753,51784171,2,Monte Khan,28.0,1.0,29.0,1.0,,0.0012315270935960576
2024-01-13,Wingatui,R3 1600m Mdn,3,223428753,51784178,10,The Kings Girl,37.27,0.0,44.0,0.0,,0.004103958826255576
2024-01-13,Wingatui,R3 1600m Mdn,3,223428753,56605842,1,Imabuster,4.52,0.0,6.16,0.0,,0.05890127571543502
2024-01-13,Wingatui,R3 1600m Mdn,3,223428753,57593172,7,Epilogue,6.99,0.0,5.9,0.0,,-0.02643000897165443
2024-01-13,Wingatui,R3 1600m Mdn,3,223428753,63363150,3,Cherryville,10.2,0.0,5.95,1.0,,-0.07002801120448177
2024-01-13,Wingatui,R3 1600m Mdn,3,223428753,64762720,6,The Wild Colonial,59.34,0.0,53.93,0.0,,-0.0016905160673709105
2024-01-13,Wingatui,R3 1600m Mdn,3,223428753,64762721,9,The Iberian,16.06,0.0,15.08,0.0,,-0.0040464967248151
2024-01-13,Wingatui,R3 1600m Mdn,3,223428753,64762722,11,Mabel,18.1,0.0,49.75,0.0,,0.03514811627196757
2024-01-13,Wingatui,R3 1600m Mdn,3,223428753,64762723,12,Pull The Pin,11.47,0.0,9.8,0.0,,-0.014856858174830512
2024-01-13,Wingatui,R3 1600m Mdn,3,223428753,64762724,13,Angelistic,22.08,0.0,23.0,0.0,,0.0018115942028985588
2024-01-13,Wingatui,R4 1400m Hcap,4,223428755,16297937,7,Jewel Of Patch,36.86,0.0,15.65,0.0,,-0.03676808370849722
2024-01-13,Wingatui,R4 1400m Hcap,4,223428755,27693348,1,Perfect Scenario,4.47,1.0,5.08,1.0,,0.026863252831651113
2024-01-13,Wingatui,R4 1400m Hcap,4,223428755,40675533,4,Adannaya,6.86,0.0,6.09,0.0,,-0.018431017727287974
2024-01-13,Wingatui,R4 1400m Hcap,4,223428755,43548066,6,Jimmy Five,20.95,0.0,35.53,0.0,,0.019587467513755223
2024-01-13,Wingatui,R4 1400m Hcap,4,223428755,51218870,2,Emanon,7.1,0.0,9.73,1.0,,0.038070147503727406
2024-01-13,Wingatui,R4 1400m Hcap,4,223428755,7181111,5,Watch Out,2.41,0.0,2.22,0.0,,-0.03551269111435085
2024-01-13,Wingatui,R5 1400m Mdn,5,223428757,11726735,10,Lucienne,25.17,1.0,13.67,1.0,,-0.03342305243146893
2024-01-13,Wingatui,R5 1400m Mdn,5,223428757,1367878,4,Gordon,18.04,0.0,11.42,0.0,,-0.03213330175014853
2024-01-13,Wingatui,R5 1400m Mdn,5,223428757,42077448,1,Bornholm,14.02,0.0,6.8,0.0,,-0.07573214735252161
2024-01-13,Wingatui,R5 1400m Mdn,5,223428757,56872723,3,Entrench,47.26,0.0,85.0,0.0,,0.009394837071519255
2024-01-13,Wingatui,R5 1400m Mdn,5,223428757,5772169,5,Triksta,6.36,0.0,8.2,1.0,,0.03528148489032058
2024-01-13,Wingatui,R5 1400m Mdn,5,223428757,58882490,6,Roca Mile,27.68,0.0,19.67,0.0,,-0.014711673244370255
2024-01-13,Wingatui,R5 1400m Mdn,5,223428757,62946515,2,Salaam Namastey,25.17,0.0,46.0,0.0,,0.01799070667288525
2024-01-13,Wingatui,R5 1400m Mdn,5,223428757,64762728,7,Gene Ween,37.77,0.0,65.1,0.0,,0.011115056081619404
2024-01-13,Wingatui,R5 1400m Mdn,5,223428757,64762729,8,Patraine,11.11,0.0,20.0,1.0,,0.040009000900090005
2024-01-13,Wingatui,R5 1400m Mdn,5,223428757,64762730,9,Yoshime,11.68,0.0,10.57,0.0,,-0.00899094101942692
2024-01-13,Wingatui,R5 1400m Mdn,5,223428757,64762731,11,Miss Enzed,20.04,0.0,12.32,0.0,,-0.031268631568032765
2024-01-13,Wingatui,R5 1400m Mdn,5,223428757,64762732,12,Kindling Spark,3.7,0.0,4.46,0.0,,0.04605502363349892
