EVENT_DATE,EVENT_ID,MATCH,MARKET_TYPE,MARKET_NAME,MARKET_ID
23/09/2023,32609046,Man City v Nottm Forest,TEAM_B_OVER_UNDER_05,Nottm Forest Over/Under 0.5 Goals,217902312
23/09/2023,32609046,Man City v Nottm Forest,DOUBLE_CHANCE,Double Chance,217902261
23/09/2023,32609046,Man City v Nottm Forest,TEAM_A_1,Man City +1,217902262
23/09/2023,32609046,Man City v Nottm Forest,BOTH_TEAMS_TO_SCORE,Both teams to Score?,217902258
23/09/2023,32609046,Man City v Nottm Forest,MATCH_ODDS_AND_BTTS,Match Odds and Both teams to Score,217902195
23/09/2023,32609046,Man City v Nottm Forest,CORRECT_SCORE,Correct Score,217902269
23/09/2023,32609046,Man City v Nottm Forest,FIRST_HALF_GOALS_15,First Half Goals 1.5,217902265
23/09/2023,32609046,Man City v Nottm Forest,HALF_TIME,Half Time,217902267
23/09/2023,32609046,Man City v Nottm Forest,TEAM_A_OVER_UNDER_25,Man City Over/Under 2.5 Goals,217902306
23/09/2023,32609046,Man City v Nottm Forest,TEAM_A_OVER_UNDER_05,Man City Over/Under 0.5 Goals,217902311
23/09/2023,32609046,Man City v Nottm Forest,MATCH_ODDS_AND_OU_25,Match Odds and Over/Under 2.5 Goals,217902271
23/09/2023,32609046,Man City v Nottm Forest,OVER_UNDER_55,Over/Under 5.5 Goals,217902268
23/09/2023,32609046,Man City v Nottm Forest,TEAM_B_WIN_TO_NIL,Nottm Forest Win to Nil,217902254
23/09/2023,32609046,Man City v Nottm Forest,OVER_UNDER_05,Over/Under 0.5 Goals,217902264
23/09/2023,32609046,Man City v Nottm Forest,FIRST_HALF_GOALS_25,First Half Goals 2.5,217902257
23/09/2023,32609046,Man City v Nottm Forest,TEAM_A_OVER_UNDER_15,Man City Over/Under 1.5 Goals,217902308
23/09/2023,32609046,Man City v Nottm Forest,MATCH_ODDS_AND_OU_35,Match Odds and Over/Under 3.5 Goals,217902307
24/09/2023,32608650,Arsenal v Tottenham,TEAM_A_2,Arsenal +2,217895675
24/09/2023,32608650,Arsenal v Tottenham,TEAM_A_3,Arsenal +3,217895678
24/09/2023,32608650,Arsenal v Tottenham,FIRST_HALF_GOALS_05,First Half Goals 0.5,217895691
24/09/2023,32608650,Arsenal v Tottenham,FIRST_HALF_GOALS_25,First Half Goals 2.5,217895685
24/09/2023,32608650,Arsenal v Tottenham,MATCH_ODDS,Match Odds,217895687
24/09/2023,32608650,Arsenal v Tottenham,TEAM_A_1,Arsenal +1,217895690
24/09/2023,32608650,Arsenal v Tottenham,TEAM_B_OVER_UNDER_05,Tottenham Over/Under 0.5 Goals,217895740
24/09/2023,32608650,Arsenal v Tottenham,TEAM_B_OVER_UNDER_15,Tottenham Over/Under 1.5 Goals,217895737
24/09/2023,32608650,Arsenal v Tottenham,OVER_UNDER_25,Over/Under 2.5 Goals,217895626
24/09/2023,32608650,Arsenal v Tottenham,HALF_TIME_FULL_TIME,Half Time/Full Time,217895629
24/09/2023,32608650,Arsenal v Tottenham,CORRECT_SCORE,Correct Score,217895697
24/09/2023,32608650,Arsenal v Tottenham,TEAM_B_1,Tottenham +1,217895676
24/09/2023,32608650,Arsenal v Tottenham,TEAM_A_WIN_TO_NIL,Arsenal win to nil,217895681
24/09/2023,32608650,Arsenal v Tottenham,TEAM_A_OVER_UNDER_25,Arsenal Over/Under 2.5 Goals,217895734
24/09/2023,32608650,Arsenal v Tottenham,TEAM_A_OVER_UNDER_15,Arsenal Over/Under 1.5 Goals,217895736
24/09/2023,32608650,Arsenal v Tottenham,OVER_UNDER_15,Over/Under 1.5 Goals,217895630
24/09/2023,32608650,Arsenal v Tottenham,MATCH_ODDS_AND_OU_25,Match Odds and Over/Under 2.5 Goals,217895699
24/09/2023,32608650,Arsenal v Tottenham,DOUBLE_CHANCE,Double Chance,217895689
24/09/2023,32608650,Arsenal v Tottenham,DRAW_NO_BET,Draw no Bet,217895674
24/09/2023,32608650,Arsenal v Tottenham,BOTH_TEAMS_TO_SCORE,Both teams to Score?,217895686
24/09/2023,32608650,Arsenal v Tottenham,TEAM_A_OVER_UNDER_05,Arsenal Over/Under 0.5 Goals,217895739
24/09/2023,32608650,Arsenal v Tottenham,HALF_TIME_SCORE,Half Time Score,217895628
24/09/2023,32608650,Arsenal v Tottenham,FIRST_HALF_GOALS_15,First Half Goals 1.5,217895693
24/09/2023,32608650,Arsenal v Tottenham,OVER_UNDER_35,Over/Under 3.5 Goals,217895639
24/09/2023,32608650,Arsenal v Tottenham,HALF_TIME,Half Time,217895695
24/09/2023,32608650,Arsenal v Tottenham,MATCH_ODDS_AND_BTTS,Match Odds and Both teams to Score,217895623
24/09/2023,32608650,Arsenal v Tottenham,OVER_UNDER_05,Over/Under 0.5 Goals,217895692
24/09/2023,32608650,Arsenal v Tottenham,OVER_UNDER_55,Over/Under 5.5 Goals,217895696
24/09/2023,32608650,Arsenal v Tottenham,TEAM_B_OVER_UNDER_25,Tottenham Over/Under 2.5 Goals,217895738
24/09/2023,32608650,Arsenal v Tottenham,MATCH_ODDS_AND_OU_35,Match Odds and Over/Under 3.5 Goals,217895735
24/09/2023,32608650,Arsenal v Tottenham,OVER_UNDER_45,Over/Under 4.5 Goals,217895627
24/09/2023,32608650,Arsenal v Tottenham,TEAM_B_3,Tottenham +3,217895680
24/09/2023,32608650,Arsenal v Tottenham,TEAM_B_WIN_TO_NIL,Tottenham win to nil,217895682
24/09/2023,32608650,Arsenal v Tottenham,TEAM_B_2,Tottenham +2,217895679
24/09/2023,32608644,Brighton v Bournemouth,MATCH_ODDS_AND_BTTS,Match Odds and Both teams to Score,217895764
24/09/2023,32608644,Brighton v Bournemouth,OVER_UNDER_25,Over/Under 2.5 Goals,217895767
24/09/2023,32608644,Brighton v Bournemouth,OVER_UNDER_55,Over/Under 5.5 Goals,217895837
24/09/2023,32608644,Brighton v Bournemouth,MATCH_ODDS_AND_OU_25,Match Odds and Over/Under 2.5 Goals,217895840
24/09/2023,32608644,Brighton v Bournemouth,TEAM_A_2,Brighton +2,217895816
24/09/2023,32608644,Brighton v Bournemouth,TEAM_A_OVER_UNDER_15,Brighton Over/Under 1.5 Goals,217895877
24/09/2023,32608644,Brighton v Bournemouth,FIRST_HALF_GOALS_05,First Half Goals 0.5,217895832
24/09/2023,32608644,Brighton v Bournemouth,TEAM_A_1,Brighton +1,217895831
24/09/2023,32608644,Brighton v Bournemouth,BOTH_TEAMS_TO_SCORE,Both teams to Score?,217895827
24/09/2023,32608644,Brighton v Bournemouth,TEAM_A_WIN_TO_NIL,Brighton Win to Nil,217895822
24/09/2023,32608644,Brighton v Bournemouth,TEAM_B_OVER_UNDER_25,Bournemouth Over/Under 2.5 Goals,217895879
24/09/2023,32608644,Brighton v Bournemouth,TEAM_A_OVER_UNDER_25,Brighton Over/Under 2.5 Goals,217895875
24/09/2023,32608644,Brighton v Bournemouth,FIRST_HALF_GOALS_15,First Half Goals 1.5,217895834
24/09/2023,32608644,Brighton v Bournemouth,DOUBLE_CHANCE,Double Chance,217895830
24/09/2023,32608644,Brighton v Bournemouth,CORRECT_SCORE,Correct Score,217895838
24/09/2023,32608644,Brighton v Bournemouth,FIRST_HALF_GOALS_25,First Half Goals 2.5,217895826
24/09/2023,32608644,Brighton v Bournemouth,TEAM_B_OVER_UNDER_05,Bournemouth Over/Under 0.5 Goals,217895881
24/09/2023,32608644,Brighton v Bournemouth,HALF_TIME_SCORE,Half Time Score,217895769
24/09/2023,32608644,Brighton v Bournemouth,MATCH_ODDS_AND_OU_35,Match Odds and Over/Under 3.5 Goals,217895876
24/09/2023,32608644,Brighton v Bournemouth,TEAM_B_1,Bournemouth +1,217895817
24/09/2023,32608644,Brighton v Bournemouth,TEAM_A_3,Brighton +3,217895819
24/09/2023,32608644,Brighton v Bournemouth,HALF_TIME,Half Time,217895836
24/09/2023,32608644,Brighton v Bournemouth,MATCH_ODDS,Match Odds,217895828
24/09/2023,32608644,Brighton v Bournemouth,TEAM_B_OVER_UNDER_15,Bournemouth Over/Under 1.5 Goals,217895878
24/09/2023,32608644,Brighton v Bournemouth,OVER_UNDER_15,Over/Under 1.5 Goals,217895771
24/09/2023,32608644,Brighton v Bournemouth,DRAW_NO_BET,Draw no Bet,217895815
24/09/2023,32608644,Brighton v Bournemouth,OVER_UNDER_35,Over/Under 3.5 Goals,217895780
24/09/2023,32608644,Brighton v Bournemouth,TEAM_B_3,Bournemouth +3,217895821
24/09/2023,32608644,Brighton v Bournemouth,OVER_UNDER_45,Over/Under 4.5 Goals,217895768
24/09/2023,32608644,Brighton v Bournemouth,TEAM_B_WIN_TO_NIL,Bournemouth Win to Nil,217895823
24/09/2023,32608644,Brighton v Bournemouth,TEAM_A_OVER_UNDER_05,Brighton Over/Under 0.5 Goals,217895880
24/09/2023,32608644,Brighton v Bournemouth,OVER_UNDER_05,Over/Under 0.5 Goals,217895833
24/09/2023,32608644,Brighton v Bournemouth,TEAM_B_2,Bournemouth +2,217895820
24/09/2023,32608644,Brighton v Bournemouth,HALF_TIME_FULL_TIME,Half Time/Full Time,217895770
24/09/2023,32609060,Chelsea v Aston Villa,HALF_TIME_FULL_TIME,Half Time/Full Time,217901777
24/09/2023,32609060,Chelsea v Aston Villa,TEAM_B_OVER_UNDER_25,Aston Villa Over/Under 2.5 Goals,217901886
24/09/2023,32609060,Chelsea v Aston Villa,TEAM_A_2,Chelsea +2,217901823
24/09/2023,32609060,Chelsea v Aston Villa,MATCH_ODDS_AND_OU_25,Match Odds and Over/Under 2.5 Goals,217901847
24/09/2023,32609060,Chelsea v Aston Villa,FIRST_HALF_GOALS_25,First Half Goals 2.5,217901833
24/09/2023,32609060,Chelsea v Aston Villa,OVER_UNDER_55,Over/Under 5.5 Goals,217901844
24/09/2023,32609060,Chelsea v Aston Villa,OVER_UNDER_45,Over/Under 4.5 Goals,217901775
24/09/2023,32609060,Chelsea v Aston Villa,TEAM_B_1,Aston Villa +1,217901824
24/09/2023,32609060,Chelsea v Aston Villa,BOTH_TEAMS_TO_SCORE,Both teams to Score?,217901834
24/09/2023,32609060,Chelsea v Aston Villa,TEAM_B_3,Aston Villa +3,217901828
24/09/2023,32609060,Chelsea v Aston Villa,TEAM_A_OVER_UNDER_25,Chelsea Over/Under 2.5 Goals,217901882
24/09/2023,32609060,Chelsea v Aston Villa,TEAM_B_2,Aston Villa +2,217901827
24/09/2023,32609060,Chelsea v Aston Villa,TEAM_A_OVER_UNDER_05,Chelsea Over/Under 0.5 Goals,217901887
24/09/2023,32609060,Chelsea v Aston Villa,OVER_UNDER_15,Over/Under 1.5 Goals,217901778
24/09/2023,32609060,Chelsea v Aston Villa,DOUBLE_CHANCE,Double Chance,217901837
24/09/2023,32609060,Chelsea v Aston Villa,HALF_TIME_SCORE,Half Time Score,217901776
24/09/2023,32609060,Chelsea v Aston Villa,OVER_UNDER_35,Over/Under 3.5 Goals,217901787
24/09/2023,32609060,Chelsea v Aston Villa,TEAM_B_WIN_TO_NIL,Aston Villa win to nil,217901830
24/09/2023,32609060,Chelsea v Aston Villa,OVER_UNDER_25,Over/Under 2.5 Goals,217901774
24/09/2023,32609060,Chelsea v Aston Villa,TEAM_B_OVER_UNDER_15,Aston Villa Over/Under 1.5 Goals,217901885
24/09/2023,32609060,Chelsea v Aston Villa,MATCH_ODDS_AND_BTTS,Match Odds and Both teams to Score,217901771
24/09/2023,32609060,Chelsea v Aston Villa,TEAM_A_3,Chelsea +3,217901826
24/09/2023,32609060,Chelsea v Aston Villa,HALF_TIME,Half Time,217901843
24/09/2023,32609060,Chelsea v Aston Villa,FIRST_HALF_GOALS_15,First Half Goals 1.5,217901841
24/09/2023,32609060,Chelsea v Aston Villa,MATCH_ODDS_AND_OU_35,Match Odds and Over/Under 3.5 Goals,217901883
24/09/2023,32609060,Chelsea v Aston Villa,CORRECT_SCORE,Correct Score,217901845
24/09/2023,32609060,Chelsea v Aston Villa,TEAM_A_OVER_UNDER_15,Chelsea Over/Under 1.5 Goals,217901884
24/09/2023,32609060,Chelsea v Aston Villa,FIRST_HALF_GOALS_05,First Half Goals 0.5,217901839
24/09/2023,32609060,Chelsea v Aston Villa,TEAM_A_1,Chelsea +1,217901838
24/09/2023,32609060,Chelsea v Aston Villa,OVER_UNDER_05,Over/Under 0.5 Goals,217901840
24/09/2023,32609060,Chelsea v Aston Villa,DRAW_NO_BET,Draw no Bet,217901822
24/09/2023,32609060,Chelsea v Aston Villa,TEAM_A_WIN_TO_NIL,Chelsea Win To Nil,217901829
24/09/2023,32609060,Chelsea v Aston Villa,TEAM_B_OVER_UNDER_05,Aston Villa Over/Under 0.5 Goals,217901888
24/09/2023,32609060,Chelsea v Aston Villa,MATCH_ODDS,Match Odds,217901835
24/09/2023,32608736,Liverpool v West Ham,DOUBLE_CHANCE,Double Chance,217896329
24/09/2023,32608736,Liverpool v West Ham,FIRST_HALF_GOALS_25,First Half Goals 2.5,217896325
24/09/2023,32608736,Liverpool v West Ham,MATCH_ODDS_AND_OU_25,Match Odds and Over/Under 2.5 Goals,217896339
24/09/2023,32608736,Liverpool v West Ham,BOTH_TEAMS_TO_SCORE,Both teams to Score?,217896326
24/09/2023,32608736,Liverpool v West Ham,TEAM_B_OVER_UNDER_05,West Ham Over/Under 0.5 Goals,217896380
24/09/2023,32608736,Liverpool v West Ham,HALF_TIME,Half Time,217896335
24/09/2023,32608736,Liverpool v West Ham,TEAM_B_OVER_UNDER_25,West Ham Over/Under 2.5 Goals,217896378
24/09/2023,32608736,Liverpool v West Ham,TEAM_A_OVER_UNDER_15,Liverpool Over/Under 1.5 Goals,217896376
24/09/2023,32608736,Liverpool v West Ham,TEAM_B_OVER_UNDER_15,West Ham Over/Under 1.5 Goals,217896377
24/09/2023,32608736,Liverpool v West Ham,TEAM_B_2,West Ham +2,217896319
24/09/2023,32608736,Liverpool v West Ham,CORRECT_SCORE,Correct Score,217896337
24/09/2023,32608736,Liverpool v West Ham,OVER_UNDER_25,Over/Under 2.5 Goals,217896266
24/09/2023,32608736,Liverpool v West Ham,MATCH_ODDS_AND_OU_35,Match Odds and Over/Under 3.5 Goals,217896375
24/09/2023,32608736,Liverpool v West Ham,TEAM_A_3,Liverpool +3,217896318
24/09/2023,32608736,Liverpool v West Ham,TEAM_B_WIN_TO_NIL,West Ham Win to Nil,217896322
24/09/2023,32608736,Liverpool v West Ham,OVER_UNDER_55,Over/Under 5.5 Goals,217896336
24/09/2023,32608736,Liverpool v West Ham,HALF_TIME_SCORE,Half Time Score,217896268
24/09/2023,32608736,Liverpool v West Ham,MATCH_ODDS,Match Odds,217896327
24/09/2023,32608736,Liverpool v West Ham,OVER_UNDER_15,Over/Under 1.5 Goals,217896270
24/09/2023,32608736,Liverpool v West Ham,TEAM_A_OVER_UNDER_25,Liverpool Over/Under 2.5 Goals,217896374
24/09/2023,32608736,Liverpool v West Ham,TEAM_B_1,West Ham +1,217896316
24/09/2023,32608736,Liverpool v West Ham,TEAM_B_3,West Ham +3,217896320
24/09/2023,32608736,Liverpool v West Ham,HALF_TIME_FULL_TIME,Half Time/Full Time,217896269
24/09/2023,32608736,Liverpool v West Ham,MATCH_ODDS_AND_BTTS,Match Odds and Both teams to Score,217896263
24/09/2023,32608736,Liverpool v West Ham,FIRST_HALF_GOALS_15,First Half Goals 1.5,217896333
24/09/2023,32608736,Liverpool v West Ham,FIRST_HALF_GOALS_05,First Half Goals 0.5,217896331
24/09/2023,32608736,Liverpool v West Ham,OVER_UNDER_45,Over/Under 4.5 Goals,217896267
24/09/2023,32608736,Liverpool v West Ham,DRAW_NO_BET,Draw no Bet,217896314
24/09/2023,32608736,Liverpool v West Ham,TEAM_A_2,Liverpool +2,217896315
24/09/2023,32608736,Liverpool v West Ham,TEAM_A_OVER_UNDER_05,Liverpool Over/Under 0.5 Goals,217896379
24/09/2023,32608736,Liverpool v West Ham,TEAM_A_WIN_TO_NIL,Liverpool Win to Nil,217896321
24/09/2023,32608736,Liverpool v West Ham,OVER_UNDER_05,Over/Under 0.5 Goals,217896332
24/09/2023,32608736,Liverpool v West Ham,OVER_UNDER_35,Over/Under 3.5 Goals,217896279
24/09/2023,32608736,Liverpool v West Ham,TEAM_A_1,Liverpool +1,217896330
24/09/2023,32608742,Sheff Utd v Newcastle,FIRST_HALF_GOALS_05,First Half Goals 0.5,217896472
24/09/2023,32608742,Sheff Utd v Newcastle,TEAM_B_WIN_TO_NIL,Newcastle Win to Nil,217896463
24/09/2023,32608742,Sheff Utd v Newcastle,DOUBLE_CHANCE,Double Chance,217896470
24/09/2023,32608742,Sheff Utd v Newcastle,CORRECT_SCORE,Correct Score,217896478
24/09/2023,32608742,Sheff Utd v Newcastle,TEAM_B_2,Newcastle +2,217896460
24/09/2023,32608742,Sheff Utd v Newcastle,MATCH_ODDS_AND_BTTS,Match Odds and Both teams to Score,217896404
24/09/2023,32608742,Sheff Utd v Newcastle,TEAM_B_OVER_UNDER_15,Newcastle Over/Under 1.5 Goals,217896518
24/09/2023,32608742,Sheff Utd v Newcastle,HALF_TIME_FULL_TIME,Half Time/Full Time,217896410
24/09/2023,32608742,Sheff Utd v Newcastle,TEAM_A_OVER_UNDER_15,Sheff Utd Over/Under 1.5 Goals,217896517
24/09/2023,32608742,Sheff Utd v Newcastle,FIRST_HALF_GOALS_25,First Half Goals 2.5,217896466
24/09/2023,32608742,Sheff Utd v Newcastle,TEAM_A_1,Sheff Utd +1,217896471
24/09/2023,32608742,Sheff Utd v Newcastle,TEAM_A_WIN_TO_NIL,Sheff Utd Win to Nil,217896462
24/09/2023,32608742,Sheff Utd v Newcastle,DRAW_NO_BET,Draw no Bet,217896455
24/09/2023,32608742,Sheff Utd v Newcastle,MATCH_ODDS_AND_OU_35,Match Odds and Over/Under 3.5 Goals,217896516
24/09/2023,32608742,Sheff Utd v Newcastle,TEAM_B_OVER_UNDER_25,Newcastle Over/Under 2.5 Goals,217896519
24/09/2023,32608742,Sheff Utd v Newcastle,HALF_TIME,Half Time,217896476
24/09/2023,32608742,Sheff Utd v Newcastle,TEAM_A_3,Sheff Utd +3,217896459
24/09/2023,32608742,Sheff Utd v Newcastle,TEAM_A_2,Sheff Utd +2,217896456
24/09/2023,32608742,Sheff Utd v Newcastle,FIRST_HALF_GOALS_15,First Half Goals 1.5,217896474
24/09/2023,32608742,Sheff Utd v Newcastle,OVER_UNDER_55,Over/Under 5.5 Goals,217896477
24/09/2023,32608742,Sheff Utd v Newcastle,TEAM_B_1,Newcastle +1,217896457
24/09/2023,32608742,Sheff Utd v Newcastle,OVER_UNDER_05,Over/Under 0.5 Goals,217896473
24/09/2023,32608742,Sheff Utd v Newcastle,TEAM_B_OVER_UNDER_05,Newcastle Over/Under 0.5 Goals,217896521
24/09/2023,32608742,Sheff Utd v Newcastle,OVER_UNDER_25,Over/Under 2.5 Goals,217896407
24/09/2023,32608742,Sheff Utd v Newcastle,MATCH_ODDS,Match Odds,217896468
24/09/2023,32608742,Sheff Utd v Newcastle,OVER_UNDER_45,Over/Under 4.5 Goals,217896408
24/09/2023,32608742,Sheff Utd v Newcastle,TEAM_A_OVER_UNDER_25,Sheff Utd Over/Under 2.5 Goals,217896515
24/09/2023,32608742,Sheff Utd v Newcastle,HALF_TIME_SCORE,Half Time Score,217896409
24/09/2023,32608742,Sheff Utd v Newcastle,TEAM_B_3,Newcastle +3,217896461
24/09/2023,32608742,Sheff Utd v Newcastle,OVER_UNDER_35,Over/Under 3.5 Goals,217896420
24/09/2023,32608742,Sheff Utd v Newcastle,OVER_UNDER_15,Over/Under 1.5 Goals,217896411
24/09/2023,32608742,Sheff Utd v Newcastle,TEAM_A_OVER_UNDER_05,Sheff Utd Over/Under 0.5 Goals,217896520
24/09/2023,32608742,Sheff Utd v Newcastle,MATCH_ODDS_AND_OU_25,Match Odds and Over/Under 2.5 Goals,217896480
24/09/2023,32608742,Sheff Utd v Newcastle,BOTH_TEAMS_TO_SCORE,Both teams to Score?,217896467
30/09/2023,32642746,Aston Villa v Brighton,TEAM_A_OVER_UNDER_25,Aston Villa Over/Under 2.5 Goals,218409934
30/09/2023,32642746,Aston Villa v Brighton,OVER_UNDER_55,Over/Under 5.5 Goals,218409896
30/09/2023,32642746,Aston Villa v Brighton,TEAM_B_OVER_UNDER_25,Brighton Over/Under 2.5 Goals,218409938
30/09/2023,32642746,Aston Villa v Brighton,OVER_UNDER_05,Over/Under 0.5 Goals,218409892
30/09/2023,32642746,Aston Villa v Brighton,FIRST_HALF_GOALS_25,First Half Goals 2.5,218409885
30/09/2023,32642746,Aston Villa v Brighton,TEAM_B_OVER_UNDER_05,Brighton Over/Under 0.5 Goals,218409940
30/09/2023,32642746,Aston Villa v Brighton,DOUBLE_CHANCE,Double Chance,218409889
30/09/2023,32642746,Aston Villa v Brighton,TEAM_A_1,Aston Villa +1,218409890
30/09/2023,32642746,Aston Villa v Brighton,HALF_TIME,Half Time,218409895
30/09/2023,32642746,Aston Villa v Brighton,FIRST_HALF_GOALS_15,First Half Goals 1.5,218409893
30/09/2023,32642746,Aston Villa v Brighton,CORRECT_SCORE,Correct Score,218409897
30/09/2023,32642746,Aston Villa v Brighton,MATCH_ODDS_AND_BTTS,Match Odds and Both teams to Score,218409823
30/09/2023,32642746,Aston Villa v Brighton,TEAM_B_OVER_UNDER_15,Brighton Over/Under 1.5 Goals,218409937
30/09/2023,32642746,Aston Villa v Brighton,BOTH_TEAMS_TO_SCORE,Both teams to Score?,218409886
30/09/2023,32642746,Aston Villa v Brighton,TEAM_B_1,Brighton +1,218409876
30/09/2023,32642746,Aston Villa v Brighton,TEAM_A_OVER_UNDER_15,Aston Villa Over/Under 1.5 Goals,218409936
30/09/2023,32642746,Aston Villa v Brighton,TEAM_B_3,Brighton +3,218409880
30/09/2023,32642746,Aston Villa v Brighton,TEAM_B_WIN_TO_NIL,Brighton Win to Nil,218409882
30/09/2023,32642746,Aston Villa v Brighton,TEAM_A_WIN_TO_NIL,Aston Villa win to nil,218409881
30/09/2023,32642746,Aston Villa v Brighton,MATCH_ODDS_AND_OU_35,Match Odds and Over/Under 3.5 Goals,218409935
30/09/2023,32642746,Aston Villa v Brighton,TEAM_A_3,Aston Villa +3,218409878
30/09/2023,32642746,Aston Villa v Brighton,TEAM_A_OVER_UNDER_05,Aston Villa Over/Under 0.5 Goals,218409939
30/09/2023,32642746,Aston Villa v Brighton,FIRST_HALF_GOALS_05,First Half Goals 0.5,218409891
30/09/2023,32642746,Aston Villa v Brighton,MATCH_ODDS_AND_OU_25,Match Odds and Over/Under 2.5 Goals,218409899
30/09/2023,32642746,Aston Villa v Brighton,TEAM_B_2,Brighton +2,218409879
30/09/2023,32642746,Aston Villa v Brighton,OVER_UNDER_35,Over/Under 3.5 Goals,218409839
30/09/2023,32642746,Aston Villa v Brighton,MATCH_ODDS,Match Odds,218409887
30/09/2023,32642746,Aston Villa v Brighton,DRAW_NO_BET,Draw no Bet,218409874
30/09/2023,32642746,Aston Villa v Brighton,HALF_TIME_FULL_TIME,Half Time/Full Time,218409829
30/09/2023,32642746,Aston Villa v Brighton,TEAM_A_2,Aston Villa +2,218409875
30/09/2023,32642746,Aston Villa v Brighton,OVER_UNDER_25,Over/Under 2.5 Goals,218409826
30/09/2023,32642746,Aston Villa v Brighton,OVER_UNDER_15,Over/Under 1.5 Goals,218409830
30/09/2023,32642746,Aston Villa v Brighton,OVER_UNDER_45,Over/Under 4.5 Goals,218409827
30/09/2023,32642746,Aston Villa v Brighton,HALF_TIME_SCORE,Half Time Score,218409828
30/09/2023,32642784,Bournemouth v Arsenal,TEAM_B_1,Arsenal +1,218413527
30/09/2023,32642784,Bournemouth v Arsenal,HALF_TIME,Half Time,218413591
30/09/2023,32642784,Bournemouth v Arsenal,TEAM_A_WIN_TO_NIL,Bournemouth Win to Nil,218413537
30/09/2023,32642784,Bournemouth v Arsenal,OVER_UNDER_05,Over/Under 0.5 Goals,218413585
30/09/2023,32642784,Bournemouth v Arsenal,TEAM_B_WIN_TO_NIL,Arsenal win to nil,218413538
30/09/2023,32642784,Bournemouth v Arsenal,HALF_TIME_FULL_TIME,Half Time/Full Time,218413472
30/09/2023,32642784,Bournemouth v Arsenal,FIRST_HALF_GOALS_15,First Half Goals 1.5,218413587
30/09/2023,32642784,Bournemouth v Arsenal,BOTH_TEAMS_TO_SCORE,Both teams to Score?,218413564
30/09/2023,32642784,Bournemouth v Arsenal,TEAM_A_3,Bournemouth +3,218413531
30/09/2023,32642784,Bournemouth v Arsenal,TEAM_B_OVER_UNDER_15,Arsenal Over/Under 1.5 Goals,218413670
30/09/2023,32642784,Bournemouth v Arsenal,TEAM_B_OVER_UNDER_05,Arsenal Over/Under 0.5 Goals,218413673
30/09/2023,32642784,Bournemouth v Arsenal,DRAW_NO_BET,Draw no Bet,218413523
30/09/2023,32642784,Bournemouth v Arsenal,MATCH_ODDS_AND_OU_25,Match Odds and Over/Under 2.5 Goals,218413627
30/09/2023,32642784,Bournemouth v Arsenal,DOUBLE_CHANCE,Double Chance,218413580
30/09/2023,32642784,Bournemouth v Arsenal,FIRST_HALF_GOALS_25,First Half Goals 2.5,218413558
30/09/2023,32642784,Bournemouth v Arsenal,FIRST_HALF_GOALS_05,First Half Goals 0.5,218413583
30/09/2023,32642784,Bournemouth v Arsenal,TEAM_A_OVER_UNDER_05,Bournemouth Over/Under 0.5 Goals,218413672
30/09/2023,32642784,Bournemouth v Arsenal,MATCH_ODDS,Match Odds,218413573
30/09/2023,32642784,Bournemouth v Arsenal,MATCH_ODDS_AND_BTTS,Match Odds and Both teams to Score,218413466
30/09/2023,32642784,Bournemouth v Arsenal,OVER_UNDER_55,Over/Under 5.5 Goals,218413594
30/09/2023,32642784,Bournemouth v Arsenal,OVER_UNDER_35,Over/Under 3.5 Goals,218413482
30/09/2023,32642784,Bournemouth v Arsenal,TEAM_A_2,Bournemouth +2,218413525
30/09/2023,32642784,Bournemouth v Arsenal,MATCH_ODDS_AND_OU_35,Match Odds and Over/Under 3.5 Goals,218413668
30/09/2023,32642784,Bournemouth v Arsenal,OVER_UNDER_15,Over/Under 1.5 Goals,218413473
30/09/2023,32642784,Bournemouth v Arsenal,OVER_UNDER_45,Over/Under 4.5 Goals,218413470
30/09/2023,32642784,Bournemouth v Arsenal,CORRECT_SCORE,Correct Score,218413602
30/09/2023,32642784,Bournemouth v Arsenal,TEAM_B_2,Arsenal +2,218413533
30/09/2023,32642784,Bournemouth v Arsenal,TEAM_B_OVER_UNDER_25,Arsenal Over/Under 2.5 Goals,218413671
30/09/2023,32642784,Bournemouth v Arsenal,TEAM_A_1,Bournemouth +1,218413581
30/09/2023,32642784,Bournemouth v Arsenal,TEAM_A_OVER_UNDER_15,Bournemouth Over/Under 1.5 Goals,218413669
30/09/2023,32642784,Bournemouth v Arsenal,TEAM_A_OVER_UNDER_25,Bournemouth Over/Under 2.5 Goals,218413667
30/09/2023,32642784,Bournemouth v Arsenal,HALF_TIME_SCORE,Half Time Score,218413471
30/09/2023,32642784,Bournemouth v Arsenal,TEAM_B_3,Arsenal +3,218413535
30/09/2023,32642784,Bournemouth v Arsenal,OVER_UNDER_25,Over/Under 2.5 Goals,218413469
30/09/2023,32643444,Everton v Luton,DRAW_NO_BET,Draw no Bet,218430750
30/09/2023,32643444,Everton v Luton,TEAM_A_WIN_TO_NIL,Everton win to Nil,218430757
30/09/2023,32643444,Everton v Luton,OVER_UNDER_35,Over/Under 3.5 Goals,218430715
30/09/2023,32643444,Everton v Luton,MATCH_ODDS_AND_BTTS,Match Odds and Both teams to Score,218430699
30/09/2023,32643444,Everton v Luton,OVER_UNDER_25,Over/Under 2.5 Goals,218430702
30/09/2023,32643444,Everton v Luton,TEAM_A_2,Everton +2,218430751
